Tract,Z_i,time
V0,0,0
V1,234.316895856423,20.24115228652954
V2,642.7525796802502,26.73944115638733
V3,0,0
V4,0,0
V5,651.8925996606763,18.0969820022583
V6,0,0
V7,0,0
V8,471.3436907627809,21.10066843032837
V9,0,0
V10,0,0
V11,0,0
V12,0,0
V13,0,0
V14,627.3314234470785,25.23986792564392
V15,640.8848436789613,20.37844443321228
V16,0,0
V17,191.84122385340623,26.410542488098145
V18,598.021806056789,30.061476707458496
V19,648.5608189470682,29.24124050140381
V20,0,0
V21,0,0
V22,0,0
V23,0,0
V24,0,0
V25,438.79435135390236,36.39774775505066
V26,651.92914142441,26.477681875228882
V27,421.9462938800847,15.394749641418457
V28,250.8955186161188,21.612685203552246
V29,651.1754982708064,19.075281620025635
V30,0,0
V31,0,0
V32,649.5352790219167,31.840601444244385
V33,0,0
V34,651.7212567833451,17.29658079147339
V35,197.78847369408714,17.78833508491516
V36,0,0
V37,0,0
V38,0,0
V39,651.8960512166914,13.661474704742432
V40,0,0
V41,0,0
V42,0,0
V43,447.3868055770356,31.93366765975952
V44,0,0
V45,0,0
V46,0,0
V47,628.3887361165769,15.976707935333252
V48,0,0
V49,0,0
V50,0,0
V51,0,0
V52,651.9556446454671,20.850958824157715
V53,0,0
V54,0,0
V55,651.9347883464575,14.757236242294312
V56,533.443989285857,23.366164445877075
V57,0,0
V58,0,0
V59,606.0358685405366,12.7508385181427
V60,234.82850078846656,33.973697662353516
V61,0,0
V62,651.9201829476253,9.729520559310913
V63,0,0
V64,0,0
V65,333.32638363641416,19.126660346984863
V66,178.02290497365624,28.054805040359497
V67,0,0
V68,0,0
V69,0,0
V70,0,0
V71,0,0
V72,651.9309681835402,21.748266220092773
V73,288.8719805785067,17.601990699768066
V74,651.9453219688054,16.16114115715027
V75,0,0
V76,283.2703957947201,15.06578016281128
V77,627.507728613319,24.332231044769287
V78,252.5408740602553,19.92804503440857
V79,651.9242359120561,22.608277559280396
V80,0,0
V81,650.804606019926,19.007139444351196
V82,0,0
V83,0,0
V84,0,0
V85,651.9352806985235,15.885424613952637
V86,0,0
V87,491.17390604463617,18.32594084739685
V88,0,0
V89,600.9780938202439,20.54768133163452
V90,639.7897901648794,15.222054481506348
V91,0,0
V92,0,0
V93,0,0
V94,239.92755800623428,15.436269044876099
V95,0,0
V96,0,0
V97,0,0
V98,651.8557694701685,16.441276788711548
V99,0,0
V100,586.9320380978509,19.873737573623657
V101,211.94500824151288,23.961856365203857
V102,0,0
V103,617.8976764123144,17.113080501556396
V104,651.9296722197124,18.025140047073364
V105,229.32298061706285,23.775556564331055
V106,237.25571368769425,18.352938175201416
V107,537.686923365012,28.001420259475708
V108,626.4250665324679,37.66470217704773
V109,0,0
V110,651.920314090748,26.78725266456604
V111,627.0462228479589,23.263031244277954
V112,0,0
V113,0,0
V114,641.1388607304241,19.653058528900146
V115,0,0
V116,0,0
V117,0,0
V118,649.7713098922399,36.76635980606079
V119,182.46007343387498,23.58406138420105
V120,651.9648588430412,18.10009527206421
V121,0,0
V122,0,0
