Tract,Z_i,time
V0,0,0
V1,0,0
V2,0,0
V3,0,0
V4,653.8642224070526,15.838918924331665
V5,653.8664031593615,18.135348558425903
V6,0,0
V7,232.6199170424394,26.987824201583862
V8,0,0
V9,0,0
V10,0,0
V11,642.1372389798754,24.8640878200531
V12,0,0
V13,563.1263174496219,34.34453320503235
V14,0,0
V15,585.0301370539471,20.352329969406128
V16,0,0
V17,0,0
V18,518.9704153585719,16.096428871154785
V19,255.83530816572255,29.06433129310608
V20,646.9381281048474,15.773322343826294
V21,642.3354997403804,37.990967750549316
V22,617.1657504643557,34.88768744468689
V23,0,0
V24,0,0
V25,0,0
V26,575.545643791916,18.063878297805786
V27,0,0
V28,633.9138055016022,17.175013303756714
V29,653.9142803107773,15.691139459609985
V30,0,0
V31,0,0
V32,352.75149585973236,24.599268913269043
V33,0,0
V34,355.36806196881116,33.1696457862854
V35,653.3328819208614,39.83550477027893
V36,0,0
V37,653.9157242488694,15.931479215621948
V38,0,0
V39,0,0
V40,642.4688895507045,25.561115980148315
V41,0,0
V42,0,0
V43,0,0
V44,0,0
V45,639.8965056124202,14.543590545654297
V46,653.8237507359885,18.375608682632446
V47,0,0
V48,0,0
V49,0,0
V50,0,0
V51,0,0
V52,0,0
V53,534.8601041528981,21.82108783721924
V54,0,0
V55,0,0
V56,0,0
V57,0,0
V58,653.9022807769202,23.00933313369751
V59,0,0
V60,0,0
V61,624.687859260988,13.930867195129395
V62,225.65570317824478,22.88345980644226
V63,639.1953159953057,17.2909038066864
V64,0,0
V65,634.4079965866922,19.524824857711792
V66,0,0
V67,0,0
V68,0,0
V69,0,0
V70,653.9279355961005,21.617552518844604
V71,0,0
V72,0,0
V73,194.5795033060669,24.449888944625854
V74,0,0
V75,0,0
V76,0,0
V77,0,0
V78,0,0
V79,653.8555259309154,14.28813362121582
V80,653.9601886912277,10.059000730514526
V81,652.8046637217473,13.189428567886353
V82,653.9556324776646,13.321651935577393
V83,0,0
V84,0,0
V85,0,0
V86,621.9200358932919,24.98418378829956
V87,632.9549686909287,19.896247148513794
V88,0,0
V89,0,0
V90,653.9371355198767,19.367255210876465
V91,210.42530204912362,27.416759729385376
V92,0,0
V93,654.0004509461911,17.100868701934814
V94,653.8868368751973,14.373203754425049
V95,618.4475035480217,19.077675342559814
V96,0,0
V97,0,0
V98,0,0
V99,639.7739097321332,16.688156604766846
V100,281.19544751598175,20.556579113006592
V101,646.712653891271,14.975346565246582
V102,0,0
V103,0,0
V104,0,0
V105,0,0
V106,0,0
V107,184.60437606948102,19.79620099067688
V108,653.9169460877451,12.404720067977905
V109,580.1414420919306,15.250313758850098
V110,0,0
V111,0,0
V112,0,0
V113,653.9039294774044,22.155035734176636
V114,584.7600538053119,31.627471208572388
V115,0,0
V116,609.1268123922451,21.24302649497986
V117,490.0766517734644,12.823808670043945
V118,225.68630729230074,25.114571571350098
V119,0,0
V120,0,0
V121,0,0
V122,0,0
