Tract,Z_i,time
V0,0,0
V1,528.0367853927972,11.825543642044067
V2,527.4263740352771,12.208958625793457
V3,511.4687915104949,8.090479612350464
V4,200.25769382537175,25.955969095230103
V5,527.6274382180667,14.70595908164978
V6,0,0
V7,504.29425210552773,13.525317192077637
V8,527.9772676008182,26.032612562179565
V9,527.978128005136,18.934231758117676
V10,526.965500361805,9.040841341018677
V11,527.9828251414032,10.5286705493927
V12,197.83094005341718,14.564075946807861
V13,528.091170371103,12.091277599334717
V14,397.089534493917,16.732924222946167
V15,0,0
V16,220.87577979354717,23.1984646320343
V17,0,0
V18,528.1144982243909,13.065531492233276
V19,519.7909096750897,25.696287631988525
V20,526.6085458999063,26.570595026016235
V21,528.1627222603323,14.19466495513916
V22,514.4322338430376,11.706260681152344
V23,528.1073703829709,20.476874589920044
V24,528.0492948946859,11.663362741470337
V25,0,0
V26,468.7355128538975,19.57978081703186
V27,0,0
V28,0,0
V29,202.630411731992,10.48037838935852
V30,380.805944123438,8.452692031860352
V31,0,0
V32,528.1081603353691,15.14625358581543
V33,528.0316880836934,8.633545875549316
V34,513.7728904436476,10.96904468536377
V35,0,0
V36,520.040424072814,13.770588159561157
V37,444.530344696147,12.992130517959595
V38,527.8684810653848,11.296561241149902
V39,0,0
V40,249.4173131367155,19.91694974899292
V41,510.69219421250693,15.845154285430908
V42,528.1075783331967,13.22395372390747
V43,513.9295996477333,14.14029335975647
V44,528.0609346892597,17.230899810791016
V45,524.1873827255056,18.11645770072937
V46,188.67340518532257,24.48853039741516
V47,528.1004191540404,16.10641360282898
V48,211.27053453170043,13.694839000701904
V49,504.77304606912537,14.162097930908203
V50,528.0422775544542,9.779198408126831
V51,528.0488671210807,9.70845341682434
V52,515.7394729375327,7.745694160461426
V53,516.2540813205648,11.033697605133057
V54,500.3543875198938,10.337839603424072
V55,528.12864825123,11.58535623550415
V56,527.9653630957714,14.6270592212677
V57,459.8212319208618,10.445896863937378
V58,528.1141495698004,16.330286264419556
V59,362.56244072458895,18.202526569366455
V60,528.1311012404599,5.218730926513672
V61,528.1093192046618,9.068864107131958
V62,373.48233324976513,13.607206344604492
V63,527.8311500816288,15.884942054748535
V64,481.68463116312347,10.470641851425171
V65,522.6080032139636,13.846681356430054
V66,528.1327904817348,15.964110612869263
V67,528.1310953699233,8.952903509140015
V68,0,0
V69,0,0
V70,432.5506127939726,17.21818780899048
V71,528.1312129483788,11.626243114471436
V72,528.1083817463413,8.292455196380615
V73,528.110507023111,14.357978820800781
V74,484.8040907461853,14.418909549713135
V75,528.0704009004509,8.80330204963684
V76,524.0195304560506,12.939814567565918
V77,528.1110473984666,9.041351556777954
V78,0,0
V79,0,0
V80,347.2864857712352,21.99315595626831
V81,527.1173413470024,9.045917272567749
V82,528.1311548632275,9.807177066802979
V83,507.7296465694427,12.01168942451477
V84,526.6564492631135,8.728901863098145
V85,199.23957926458127,12.968422174453735
V86,517.0424431332063,13.130544185638428
V87,280.87662308740994,21.33587646484375
V88,528.0637467564557,16.772156476974487
V89,0,0
V90,516.7024972080366,9.889092206954956
V91,212.65980409035842,16.996461868286133
V92,502.3013390089379,11.159064531326294
V93,528.1185441712349,6.69640588760376
V94,528.1128256008017,19.947335243225098
V95,509.9438315133459,7.415529251098633
V96,526.716878571015,16.82621431350708
V97,0,0
V98,197.4318257470668,22.72619652748108
V99,528.129900327718,15.062471866607666
V100,508.1329147771797,11.021081924438477
V101,528.0613652228654,22.85003900527954
V102,510.181859126344,17.538110494613647
V103,526.7887411276504,6.632284879684448
V104,525.7336131603691,15.751317024230957
V105,528.1199989085933,15.850208520889282
V106,0,0
V107,528.1302382490867,7.372860908508301
V108,199.5995287539178,17.265814065933228
V109,524.753948624869,14.030542612075806
V110,527.9957256831907,19.018346548080444
V111,0,0
V112,528.1283551517621,15.586662769317627
V113,169.54756405396353,23.000317811965942
V114,315.124699377308,10.897318363189697
V115,506.11208109540803,11.704691410064697
V116,528.0754371598547,10.729137182235718
V117,173.40746195906746,10.067687511444092
V118,528.1281993031824,11.475468158721924
V119,528.0255220541534,12.094308614730835
V120,528.0991253906501,10.60864543914795
V121,382.46884731181154,14.676466226577759
V122,328.40868244644287,18.396621465682983
