Tract,probability
V0,0.04944534509172184
V1,0.48818237374367196
V2,0.8061016724890229
V3,0.5655393409571419
V4,1.0000439551552116
V5,0.9997945351547858
V6,0.9999600923365594
V7,0.6296839659195386
V8,0.9995450862157746
V9,0.9995445056844541
V10,0.9831270944569963
V11,0.9829746879074394
V12,0.999996677438605
V13,0.9999484515629586
V14,0.9998764524071595
V15,0.999712476488215
V16,0.9998496544531226
V17,0.4351256651966736
V18,0.9997928276502795
V19,0.854626683769581
V20,0.9460219962041114
V21,0.7872278050547519
V22,0.9020239455328182
V23,0.9775971887053572
V24,0.9998367299452963
V25,0.46350543704106567
V26,0.9997458542896716
V27,0.9654784381387053
V28,0.7970256367939845
V29,0.9998361126094217
V30,1.0000170198285077
V31,1.0000257179431318
V32,0.9998342037144033
V33,0.9999337248316653
V34,0.9799235578850709
V35,0.7513450559554277
V36,0.9697713408028544
V37,0.3945296813135698
V38,0.99947908878772
V39,0.9999915981983679
V40,1.0000091891719258
V41,1.0000028450500424
V42,0.9999019179520501
V43,0.9996699878701626
V44,0.9414839737480875
V45,0.993837769335481
V46,0.999518140952189
V47,0.3777805434207712
V48,1.000004772305033
V49,0.9999927338527749
V50,1.0000293157981641
V51,0.4165939584422422
V52,0.9999732003918573
V53,0.9705416913373481
V54,0.9939155134172798
V55,0.39541178087606876
V56,0.3786725776931487
V57,0.951998307310656
V58,1.0000282622923626
V59,0.5549217876236446
V60,0.99986944332952
V61,0.9972700053774181
V62,0.999890982611259
V63,0.9840053407358836
V64,0.9998906116467318
V65,0.9993037489006785
V66,0.0
V67,1.0000186016367467
V68,0.6854599965069379
V69,0.999976037986118
V70,0.9545835486475022
V71,1.000009089975851
V72,0.9999886296782575
V73,0.8456088220487453
V74,1.0000271197578796
V75,0.9825328557881395
V76,0.932676770016547
V77,0.9998956826679107
V78,0.999701993009249
V79,0.9989804225248664
V80,0.9999315671110939
V81,0.9979374779044983
V82,1.00000966066569
V83,0.9995044740947562
V84,1.000001045621381
V85,0.9999870698261796
V86,0.9997920100179253
V87,0.9998236375901726
V88,0.5714625290448759
V89,0.9999835272311509
V90,0.9796147357191525
V91,0.988466225492788
V92,0.9864228648834558
V93,1.0000098091222012
V94,1.0000137208637698
V95,1.0000071519058038
V96,0.9999653858080988
V97,1.000014262435629
V98,0.9927436071961502
V99,0.7893186077420343
V100,0.6749301423489021
V101,0.9999743472373385
V102,0.9999095315712904
V103,0.9558614486733721
V104,0.9999072035704909
V105,0.9999992135615584
V106,0.9852298687928178
V107,0.9999008530771536
V108,0.46425630019919234
V109,0.9974901299080329
V110,0.8279824667314445
V111,0.9999541338946046
V112,0.9094196582806926
V113,0.999612224348006
V114,0.9998855824301994
V115,0.9834868174268468
V116,0.9999911542797724
V117,1.0000000977370453
V118,1.0000011347432578
V119,0.9998055403997683
V120,0.9998821108077531
V121,1.0000000656176946
V122,0.9999147095030028
