0,5057.62739726027,13998.7616438356,7311.64657534247,58479.8054794521,5044.60821917808,5380.64383561644,10633.298630137,19960.9780821918,10936.895890411,20035.698630137,5001.80273972603,120286.156164384,22172.7534246575,9475.69863013699,12944.6602739726,14644.0493150685,24967.6,1708.47945205479,26561.2438356164,3037.85753424658,12671.6191780822,8017.81369863014,4849.55068493151,8109.95890410959,2160.64931506849,12203.0465753425,21952.7150684932,13008.6301369863,37601.495890411,5026.07397260274,26279.0109589041,5077.64931506849,4934.74520547945,10236.8438356164,18855.0410958904,36650.1589041096,16474.5753424658,6028.97260273973,876.309589041096,181521.032876712,16346.6356164384,12769.0273972603,10426.7890410959,39898.295890411,22893.8794520548,2148.11232876712,9274.72602739726,12725.9397260274,20116.7671232877,4174.04931506849,40961.397260274,5125.75890410959,37288,5251.15068493151,26915.6630136986,17909.2164383562,5851.59452054795,12959.002739726,25341.1452054795,5472.7698630137,9832.02465753425,7636.87123287671,6732.12328767123,27259.1808219178,6707.86575342466,34604.1205479452,95082.1397260274,13329.0630136986,7760.10410958904,41875.1753424658,16231.2876712329
5057.62739726027,0,12109.3397260274,6090.17260273973,52555.6,4277.48219178082,4597.45205479452,9621.45753424658,17250.5095890411,9440.15068493151,17124.8383561644,4328.73424657534,108059.273972603,19617.1232876712,8111.3095890411,11237.5232876712,12598.0821917808,22218.7616438356,1445.10136986301,23432.4136986301,2605.54246575342,11254.701369863,7234.43561643836,4278.9095890411,6945.08767123288,1833.85205479452,10042.0602739726,19364.1753424658,10830.0712328767,33805.0767123288,4460.46575342466,23628.9095890411,4400.72876712329,4355.75068493151,8710.26301369863,16806.7205479452,32165.1205479452,13902.0164383562,5101.7397260274,804.975342465753,166936.6,13934.104109589,10947.4575342466,9065.49863013699,36057.0739726027,20201.5616438356,1867.00273972603,8349.43287671233,11071.4219178082,17554.8164383562,3608.7698630137,37152.498630137,4458.34520547945,33388.2136986301,4465.35616438356,23330.9479452055,15656.704109589,4993.64931506849,11183.6684931507,22826.1671232877,4805.95616438356,8443.34794520548,6768.11232876712,5823.48493150685,23987.8109589041,5639.80821917808,30562.1479452055,84784.4356164383,11752.397260274,6688.81643835616,37177.8712328767,14602.4520547945
13998.7616438356,12109.3397260274,0,17395.9315068493,147988.567123288,12176.2684931507,13068.0136986301,27058.9945205479,48928.3452054795,26781.7068493151,48673.5123287671,12274.495890411,304299.77260274,55397.7698630137,23047.9452054795,31846.4383561644,35763.1616438356,62677.4054794521,4115.56164383562,66207.1068493151,7400.78630136986,31759.9534246575,20356.2465753425,12089.5205479452,19732.6273972603,5219.27397260274,28751.8821917808,54713.8575342466,30937.9068493151,95183.4082191781,12588.9863013699,66529.2164383562,12475.2630136986,12305.7506849315,24778.2082191781,47396.1671232877,90968.7178082192,39610.0602739726,14528.2575342466,2257.73150684931,468114.189041096,39624.8849315069,31097.5643835616,25683.7205479452,101428.197260274,57076.1342465753,5289.81369863014,23503.397260274,31363.0739726027,49700.8438356164,10234.898630137,104440.838356164,12630.1150684932,94078.9780821918,12704.1342465753,66137.0931506849,44311.9726027397,14197.5424657534,31729.0684931507,64248.2136986301,13590.5671232877,23976.8520547945,19106.8191780822,16514.4547945205,67807.9205479452,16080.3917808219,86333.8739726027,239081.893150685,33209.2356164384,18981.1452054795,104921.021917808,41110.3479452055
7311.64657534247,6090.17260273973,17395.9315068493,0,66429.2684931507,4908.7698630137,5348.14520547945,12288.3863013699,20466.0246575342,11176.2630136986,19932.295890411,5147.98082191781,136504.224657534,24194.0301369863,9466.17260273973,13434.501369863,14830.1671232877,27657.2794520548,1651.01095890411,28766.3917808219,3051.1698630137,13966.6849315068,9200.28493150685,5254.15890410959,8111.01095890411,2108.14246575342,10895.0273972603,23766.9863013699,12015.5561643836,42753.7561643836,5528.20273972603,29889.9178082192,5246.43835616438,5351.82739726027,10057.8164383562,20974.6082191781,39154.698630137,15815.0520547945,5833.2,1051.37260273973,218400.953424658,16141.5342465753,12810.7863013699,10865.597260274,45965.4904109589,24809.0191780822,2236.41095890411,10581.2602739726,13283.7780821918,21170.0931506849,4284.50136986301,47622.3095890411,5347.22191780822,41964.1205479452,5150.61917808219,27821.6136986301,18937.7342465753,5796.35068493151,13236.6739726027,28953.2602739726,5856.09589041096,9908.82465753425,8369.82739726027,6920.12054794521,29328.7534246575,6373.24109589041,37586.9835616438,105871.936986301,14414.6712328767,7900.11780821918,46107.1123287671,18487.2575342466
58479.8054794521,52555.6,147988.567123288,66429.2684931507,0,63042.5095890411,66989.2493150685,128519.178082192,247108.394520548,135478.082191781,249405.756164384,61876.0273972603,1459468.32054795,271205.868493151,117865.624657534,159884.438356164,181701.704109589,304460.942465753,21376.6520547945,325369.75890411,37750.2794520548,154678.17260274,97054.4602739726,59401.5123287671,100856.835616438,26988.9205479452,154703.890410959,268934.816438356,164014.323287671,456044.819178082,61377.5397260274,318698.906849315,62768.495890411,60432.9753424658,127712.704109589,229724.252054795,450166.989041096,206368.410958904,75419.2931506849,10504.5671232877,2174555.5890411,203755.567123288,158707.726027397,128685.715068493,482551.684931507,280412.802739726,26516.3835616438,112407.073972603,157011.419178082,247813.093150685,51662.0356164384,494437.961643836,63248.3753424658,453216.687671233,65531.8082191781,332698.701369863,220414.709589041,72897.3945205479,160539.838356164,307032.419178082,67200.0164383562,122102.956164384,93327.6410958904,83301.098630137,334354.430136986,84174.5178082192,423646.010958904,1158224.95616438,163325.424657534,96193.4602739726,511263.720547945,196787.309589041
5044.60821917808,4277.48219178082,12176.2684931507,4908.7698630137,63042.5095890411,0,4166.08493150685,9072.84383561644,15760.8054794521,8617.31506849315,15521.6931506849,3958.91232876712,101410.583561644,18220.4273972603,7360.07397260274,10300.1397260274,11472.5917808219,20719.1150684931,1299.79726027397,21721.0684931507,2367.59178082192,10481.2246575342,6809.18630136986,3966.80547945205,6303.75616438356,1653.65753424658,8845.6,17948.298630137,9625.54520547945,31741.2739726027,4151.63561643836,22188.3342465753,4028.90684931507,4039.1095890411,7868.8602739726,15689.8328767123,29708.6301369863,12482.2767123288,4590.2301369863,766.594520547945,159095.684931507,12604.797260274,9944.7698630137,8318.26575342466,33973.2821917808,18729.0575342466,1712.68767123288,7846.68219178082,10163.3561643836,16149.6821917808,3298.11506849315,35089.5452054795,4092.02465753425,31265.0547945205,4032.21095890411,21361.9561643836,14421.8109589041,4521.00821917808,10207.6520547945,21459.9917808219,4440.78904109589,7679.18356164384,6293.54794520548,5324.18356164384,22197.301369863,5050.0602739726,28352.0356164384,79170.095890411,10889.898630137,6099.71506849315,34613.3561643836,13717.2164383562
5380.64383561644,4597.45205479452,13068.0136986301,5348.14520547945,66989.2493150685,4166.08493150685,0,9952.64931506849,17570.6191780822,9611.21095890411,17375.397260274,4411.21643835616,111515.473972603,20141.9753424658,8234.37260273973,11463.9287671233,12811.5506849315,22857.7205479452,1460.82739726027,24036.0876712329,2646.89315068493,11570.8684931507,7476.57260273973,4389.35890410959,7051.47945205479,1856.07671232877,10050.3424657534,19862.1506849315,10885.4191780822,34895.0520547945,4584.53424657534,24391.8383561644,4486.83287671233,4468.76438356164,8823.65479452055,17299.4931506849,32935.7068493151,14041.4438356164,5158.04383561644,836.750684931507,173590.328767123,14124.5315068493,11119.6191780822,9252.99452054795,37283.202739726,20723.5561643836,1905.39178082192,8622.41917808219,11302.8465753425,17940.5232876712,3676.27123287671,38461.3808219178,4551.18630136986,34418.8821917808,4522.51232876712,23788.6602739726,16010.6054794521,5063.92328767123,11385.6712328767,23576.9479452055,4922.10410958904,8581.0904109589,6953.14520547945,5933.49589041096,24584.9150684932,5688.91780821918,31361.3643835616,87281.1260273973,12052.904109589,6806.73424657534,38217.1616438356,15076.6575342466
10633.298630137,9621.45753424658,27058.9945205479,12288.3863013699,128519.178082192,9072.84383561644,9952.64931506849,0,46348.9643835616,25417.0109589041,46878.2794520548,11602.6328767123,271621.452054795,50633.3726027397,22147.698630137,29962.602739726,34110.6712328767,56774.504109589,4025.75342465753,60780.895890411,7090.8904109589,28855.1479452055,18046.1068493151,11096.2109589041,18950.1589041096,5079.46575342466,29277.7643835616,50239.8794520548,30976.5863013699,84860.8684931507,11451.8438356164,59301.8684931507,11766.695890411,11288.0136986301,24025.101369863,42823.4767123288,84181.4136986301,38881.101369863,14202.2054794521,1945.64109589041,402665.446575342,38317.2328767123,29813.4246575342,24108.7643835616,89694.4904109589,52380.3287671233,4968.08219178082,20910.8465753425,29411.8739726027,46393.3780821918,9689.22739726027,91832.5534246575,11848.4054794521,84405.901369863,12329.1260273973,62366.4712328767,41249.3835616438,13705.8,30119.802739726,57109.6191780822,12564.9123287671,22930.0082191781,17418.0082191781,15621.5506849315,62490.8136986301,15869.5397260274,79121.5315068493,215891.043835616,30513.5260273973,18051.6410958904,95383.8410958904,36612.9534246575
19960.9780821918,17250.5095890411,48928.3452054795,20466.0246575342,247108.394520548,15760.8054794521,17570.6191780822,46348.9643835616,0,37992.6575342466,69022.0575342466,17414.4465753425,432343.273972603,78662.405479452,32685.3506849315,45187.5698630137,50727.2383561644,89018.9260273973,5833.73150684932,94000.8630136986,10496.2,45104.4246575342,28926.5506849315,17164.797260274,27984.202739726,7399.22191780822,40710.7808219178,77682.3452054794,43826.3753424658,135238.652054795,17877.9123287671,94526.6301369863,17700.2767123288,17472.0630136986,35130.8356164384,67319.6219178082,129131.62739726,56141.298630137,20593.8794520548,3210.42465753425,665672.956164384,56184.6136986301,44103.5643835616,36445.3068493151,144139.682191781,81037.397260274,7506.16438356164,33395.8191780822,44505.4164383562,70535.7342465753,14520.2054794521,148441.230136986,17922.4684931507,133649.02739726,18011.6383561644,93837.8383561644,62892.202739726,20131.7643835616,45010.7178082192,91291.8493150685,19292.4876712329,34006.9315068493,27132.6054794521,23429.4630136986,96264.4273972603,22788.2465753425,122582.112328767,339587.18630137,47149.4712328767,26925.2876712329,149003.054794521,58411.9780821918
10936.895890411,9440.15068493151,26781.7068493151,11176.2630136986,135478.082191781,8617.31506849315,9611.21095890411,25417.0109589041,37992.6575342466,0,37545.6712328767,9478.93150684931,235773.501369863,42864.9506849315,17781.1150684931,24600.1287671233,27603.1287671233,48522.6082191781,3171.64109589041,51215.8273972603,5710.6,24583.2246575342,15778.1917808219,9352.20821917808,15223.9726027397,4023.46849315068,22101.4191780822,42324.4931506849,23807.4410958904,73753.6520547945,9743.58904109589,51551.3150684932,9635.22465753425,9519.80547945205,19105.5424657534,36697.7178082192,70338.1643835616,30518.7287671233,11196.5726027397,1752.6904109589,363436.180821918,30558.2794520548,23994.6410958904,19842.3753424658,78628.1671232877,44153.2575342466,4086.60547945205,18213.9260273973,24231.4164383562,38409.8301369863,7903.15616438356,80989.1808219178,9757.95616438356,72872.1123287671,9795.13698630137,51081.4356164384,34250.7342465753,10950.1150684932,24496.4520547945,49791.5753424658,10508.9643835616,18503.1178082192,14786.4383561644,12752.6876712329,52442.4821917808,12385.4684931507,66791.9342465753,185121.460273973,25688.4,14652.7945205479,81209.3726027397,31856.5890410959
