Tract,Z_i,time,P_i
V0,198.39436562429253,16.074787616729736,0.9914639010742605
V1,197.0128068119161,8.150818824768066,0.9845596440638763
V2,198.7122288823644,11.09523606300354,0.9930524035746436
V3,198.28166522543268,11.755869150161743,0.9909006876142683
V4,197.49338724843523,9.516708850860596,0.9869613158697861
V5,198.51623013976086,5.246161222457886,0.9920729116554258
V6,196.59080863423608,13.20799207687378,0.9824507335705148
V7,198.26757944154775,7.242161273956299,0.9908302947571108
V8,198.64690121324065,14.171011447906494,0.9927259324801965
V9,198.98851364960274,8.42640471458435,0.9944331200696487
V10,199.15845998783306,7.528775930404663,0.9952824166660762
V11,198.59320717613107,16.032076835632324,0.9924575997615248
V12,195.77397346595507,7.26999831199646,0.9783686489814181
V13,198.50988121201362,9.538264274597168,0.9920411832711438
V14,198.55503469956207,10.651094675064087,0.9922668351074296
V15,198.65037810397286,11.497504711151123,0.9927433080323604
V16,198.50732018289767,21.87695026397705,0.9920283846822822
V17,197.58318791998926,16.35498332977295,0.9874100893208761
V18,198.47875818514723,13.75313425064087,0.9918856478176388
V19,198.51537267055366,13.204208612442017,0.9920686265046729
V20,198.6026726747804,6.165769338607788,0.9925049030213071
V21,198.35398401777712,10.006809949874878,0.9912620964262231
V22,198.69028474242515,13.260255336761475,0.9929427390560903
V23,198.93858500544764,9.685672044754028,0.9941836046756323
V24,199.04227774610507,9.271118640899658,0.9947018029059187
V25,198.60972350706695,9.90035104751587,0.9925401391312776
V26,198.27893716548812,7.867037773132324,0.9908870542988942
V27,197.94300214743242,16.422969341278076,0.9892082392657108
V28,198.72201873532373,5.430899143218994,0.9931013277755677
V29,197.67431484423795,8.165589809417725,0.9878654906399822
V30,197.32909396068706,16.98684334754944,0.9861402700528923
V31,197.06814499709137,8.995715856552124,0.9848361933135467
V32,197.3250069645511,4.708187818527222,0.9861198455356945
V33,198.3863461489931,13.123306035995483,0.9914238242291349
V34,198.4112470276843,12.91441559791565,0.9915482648716383
V35,197.63526432560735,12.23952031135559,0.9876703380235324
V36,198.95933093955753,8.110587120056152,0.9942872812326722
V37,198.9791764829049,6.821004629135132,0.9943864581410697
V38,198.9850823653036,11.84338092803955,0.9944159724328889
V39,196.43226722328956,13.003885507583618,0.9816584324117383
V40,196.9777196621968,13.854683637619019,0.9843842981450099
V41,195.05296928396356,6.153990983963013,0.9747654739783442
V42,197.80763404366587,10.942433834075928,0.9885317453147909
V43,198.74453181311452,14.81982970237732,0.9932138355267904
V44,198.3592263598902,5.790534734725952,0.9912882947154025
V45,195.34305593746683,14.765677690505981,0.9762151645692382
V46,197.93104063360659,6.577132701873779,0.9891484623203162
V47,197.3810983530846,11.690078735351562,0.9864001588738134
V48,198.51083288794257,15.74048399925232,0.9920459392143184
V49,198.82817413167444,6.3732335567474365,0.9936318329794568
V50,197.84467268526467,11.442636489868164,0.9887168436968669
V51,196.25139082279077,9.113740682601929,0.9807545134869922
V53,197.96244584331092,10.882356882095337,0.9893054079655694
V54,197.08172221143198,15.288496732711792,0.9849040446250167
V55,196.1052706376592,6.636285066604614,0.9800242866566063
V56,197.62754608078183,10.486531972885132,0.9876317665595694
V57,197.55285866545168,11.213428258895874,0.9872585206968083
V58,197.13296242904474,5.796489953994751,0.9851601145284455
V59,197.00932641687407,7.1391003131866455,0.9845422509991348
V60,197.78929369670527,8.591740369796753,0.9884400905347401
V61,198.59537055718766,15.142307043075562,0.9924684111281437
V62,197.9323974719919,7.537769556045532,0.9891552430384802
V63,198.3232268542142,4.744702100753784,0.9911083893525564
V64,198.02945411769832,7.428985834121704,0.989640277783668
V65,198.5573086283422,12.36097526550293,0.9922781989296432
V66,196.1727343150623,13.800995826721191,0.9803614323238657
V67,198.23285490340803,10.52910566329956,0.9906567609677883
V68,198.1735308468955,16.72316336631775,0.990360292566015
V69,195.67143409485152,6.847716808319092,0.9778562146460572
V70,197.70086479373964,11.732699871063232,0.9879981724146054
V71,190.1860078897441,12.607176542282104,0.9504431273476504
V72,195.04608919804858,14.58332896232605,0.9747310911630886
V73,194.46655436463118,3.87097430229187,0.9718349007146333
V74,197.1969481037661,9.735244989395142,0.9854798790866399
V75,198.22081066412855,10.387936115264893,0.9905965706069184
V76,198.12107258655848,10.911622047424316,0.9900981355673844
V77,198.30822114682573,9.254918336868286,0.9910333992330591
V78,198.65906778032002,15.809542894363403,0.9927867341668836
V79,197.82252852751938,12.759710788726807,0.9886061796013668
V80,198.36215457153185,7.091402292251587,0.991302928276836
V81,136.45306693353425,5.012443542480469,0.6819159890441142
V82,180.4665638375771,3.972360372543335,0.9018707906993229
V83,198.13436184897623,10.697402238845825,0.9901645478564514
V84,196.86987346823815,3.4412386417388916,0.9838453432818425
V85,195.233534462596,8.011700630187988,0.9756678375905453
V86,198.4503467158718,6.640546083450317,0.9917436632099892
V87,198.57809554735817,12.499397993087769,0.9923820803062842
V88,198.32314647349904,5.953552722930908,0.9911079876547704
V89,198.06789931071953,10.115398645401001,0.9898324053218187
V90,198.24152597461526,9.814646244049072,0.9907000941242445
V91,198.5280534513795,8.09228801727295,0.9921319979436081
V92,198.5949491711039,9.992531061172485,0.9924663052765529
V93,176.66577471140485,6.91417670249939,0.8828765758064885
V94,197.29786684985723,12.687091588973999,0.9859842144460448
V95,198.07982379839115,12.724244117736816,0.9898919972312361
V96,197.19706473189683,9.681694507598877,0.9854804619287035
V97,197.37451742198053,16.137775182724,0.9863672710667195
V98,197.14689768740243,11.82590126991272,0.9852297551433407
V99,195.96698450977203,10.132232189178467,0.9793332100557763
V100,197.41805307564607,11.961892127990723,0.9865848378755512
V101,195.2404492293818,13.736976861953735,0.9757023937213654
V102,198.3964391848931,10.548131942749023,0.9914742635685566
V103,197.77690566269996,11.448980808258057,0.9883781820804204
V104,197.14944715757392,4.641723155975342,0.9852424959670729
V105,194.68040461811498,11.891566276550293,0.972903604485013
V106,195.18280137920934,12.901862144470215,0.9754143020598876
V107,196.0133628996682,10.1030592918396,0.9795649832678195
V108,197.70425353346792,9.089589834213257,0.988015107437433
V109,198.2655726861481,14.516333818435669,0.9908202661177854
V110,194.53116038270645,7.073795795440674,0.9721577654014011
V111,198.0085327256878,8.480246543884277,0.9895357243863304
V112,197.76930363459718,12.684194087982178,0.9883401914025343
V113,198.54405130593636,12.164817333221436,0.9922119462588632
V114,198.33596808959885,7.551813840866089,0.9911720629095107
V115,196.90026570595856,13.829714059829712,0.9839972266605758
V116,195.75666251706224,17.019979000091553,0.9782821385562527
V117,198.02696053947125,10.115002632141113,0.9896278162765639
V118,196.38495136231776,8.230069160461426,0.9814219742444201
V119,197.48909438587663,6.498207330703735,0.9869398625475321
V120,197.7913086890952,14.781938314437866,0.9884501603379287
V121,196.31124849629728,7.026931285858154,0.9810536486075752
V122,198.13034686480574,19.44157123565674,0.9901444832147167
whole GM,200.1024600182925,20.177790641784668,N/A
