Tract,probability
V0,0.0
V1,0.0
V2,0.0
V3,0.0
V4,1.0560946927605404
V5,1.0560982150222895
V6,0.0
V7,0.37571815584976354
V8,0.0
V9,0.0
V10,0.0
V11,1.0371537497709686
V12,0.0
V13,0.909538547656004
V14,0.0
V15,0.9449166993312174
V16,0.0
V17,0.0
V18,0.838219744371824
V19,0.4132147040863429
V20,1.0449079491164381
V21,1.0374739724254232
V22,0.996820825001836
V23,0.0
V24,0.0
V25,0.0
V26,0.9295977345457139
V27,0.0
V28,1.0238715970624095
V29,1.0561755442349638
V30,0.0
V31,0.0
V32,0.5697497582439783
V33,0.0
V34,0.5739759285808147
V35,1.0552364933847593
V36,0.0
V37,1.056177876424589
V38,0.0
V39,0.0
V40,1.0376894181799454
V41,0.0
V42,0.0
V43,0.0
V44,0.0
V45,1.0335346090745265
V46,1.0560293245762091
V47,0.0
V48,0.0
V49,0.0
V50,0.0
V51,0.0
V52,0.0
V53,0.8638841184578215
V54,0.0
V55,0.0
V56,0.0
V57,0.0
V58,1.0561561630796907
V59,0.0
V60,0.0
V61,1.0089702268290939
V62,0.36446984305150393
V63,1.0324020763439126
V64,0.0
V65,1.024669794248137
V66,0.0
V67,0.0
V68,0.0
V69,0.0
V70,1.0561975996921427
V71,0.0
V72,0.0
V73,0.3142768387067248
V74,0.0
V75,0.0
V76,0.0
V77,0.0
V78,0.0
V79,1.0560806465687174
V80,1.0562496935694672
V81,1.0543833369990951
V82,1.056242334560061
V83,0.0
V84,0.0
V85,0.0
V86,1.0044997519675671
V87,1.022322923144684
V88,0.0
V89,0.0
V90,1.056212459031958
V91,0.33987032338078904
V92,0.0
V93,1.0563147235134958
V94,1.0561312187226115
V95,0.9988910600486565
V96,0.0
V97,0.0
V98,0.0
V99,1.0333365972334003
V100,0.45417536175450834
V101,1.0445437724079532
V102,0.0
V103,0.0
V104,0.0
V105,0.0
V106,0.0
V107,0.2981654220346389
V108,1.056179849888663
V109,0.9370206795965624
V110,0.0
V111,0.0
V112,0.0
V113,1.0561588259931391
V114,0.9444804719376507
V115,0.0
V116,0.9838366617115842
V117,0.7915517216686129
V118,0.3645192735621873
V119,0.0
V120,0.0
V121,0.0
V122,0.0
