Tract,Z_i,time
V0,525.074622724198,12.953824996948242
V1,286.7413885365128,7.381673574447632
V2,445.16407125294586,17.641632080078125
V3,0,0
V4,530.1064919386434,13.26337194442749
V5,274.2458901465569,20.06957459449768
V6,197.0107504945655,20.909128665924072
V7,362.00431279424953,12.428348541259766
V8,162.22865091893726,14.867941856384277
V9,270.8930929477472,10.212822914123535
V10,529.9586682257594,13.785710096359253
V11,512.7259750530327,14.469483613967896
V12,0,0
V13,0,0
V14,0,0
V15,528.9599071692592,9.311922550201416
V16,512.947274848635,18.56919527053833
V17,530.0878671886375,20.560791969299316
V18,0,0
V19,0,0
V20,0,0
V21,486.7959785546702,10.289140224456787
V22,530.085683152507,7.708422422409058
V23,504.6160181468549,20.14865469932556
V24,530.0312647411918,14.377252101898193
V25,0,0
V26,0,0
V27,182.21044672497953,18.557958126068115
V28,428.27975972126626,14.341827154159546
V29,524.43124887221,9.997278690338135
V30,530.0925915137146,13.874829769134521
V31,199.0975166677161,17.403060913085938
V32,201.96923948950223,14.03563666343689
V33,518.6204568144769,12.042506694793701
V34,0,0
V35,528.5372970703261,8.422979354858398
V36,529.9697314718827,12.853847026824951
V37,0,0
V38,516.5827421726414,17.799205541610718
V39,0,0
V40,0,0
V41,530.122191765948,12.493285179138184
V42,214.81175990167702,17.732102632522583
V43,334.50239199606256,16.728760719299316
V44,307.2680880839124,22.362879037857056
V45,453.97723965619014,15.703399181365967
V46,529.0198570207452,23.995316743850708
V47,529.679754647116,21.429338932037354
V48,515.5957195817741,7.419251441955566
V49,530.0530515857233,12.375279664993286
V50,0,0
V51,530.0651286709577,15.085742235183716
V52,195.19246198589838,10.646653413772583
V53,530.1021421082212,16.760552883148193
V54,498.24829073958995,12.450575828552246
V55,164.95766012381551,15.445513248443604
V56,341.8009451756474,13.755494832992554
V57,508.7604115129874,8.180734634399414
V58,360.256418201401,9.79375672340393
V59,0,0
V60,530.105703091288,6.886868476867676
V61,0,0
V62,401.6590529719903,14.86028265953064
V63,530.0876403926897,18.851638317108154
V64,524.3549617663522,10.272887945175171
V65,530.0302729375126,16.75906467437744
V66,530.131819662289,11.83646559715271
V67,530.131064679606,5.906880140304565
V68,530.0314054193777,8.836440563201904
V69,415.3902075742363,17.06438398361206
V70,530.1314222561958,16.889859914779663
V71,530.1301914514504,6.637474060058594
V72,0,0
V73,210.30467405047688,15.618781089782715
V74,253.7750164742763,14.488257884979248
V75,530.1526126577254,18.82987642288208
V76,157.60739154186876,16.325704097747803
V77,0,0
V78,0,0
V79,265.84631587961053,16.907794952392578
V80,438.89193729526744,20.183095455169678
V81,529.1173398484748,7.114927768707275
V82,530.1313294579546,11.86530876159668
V83,423.3868171844221,18.33788776397705
V84,190.45998163711187,12.812633514404297
V85,193.3372167389722,22.34304141998291
V86,0,0
V87,215.19423204748819,19.143773555755615
V88,530.1254290848918,13.001943111419678
V89,530.0678536191543,10.651156902313232
V90,0,0
V91,197.86721856404057,16.431071043014526
V92,515.0076899072055,13.989792346954346
V93,530.1089266214466,8.272054433822632
V94,0,0
V95,529.5202682648066,16.315589666366577
V96,193.18894693596923,12.263881206512451
V97,530.1387061247843,11.089400053024292
V98,501.98124886392725,23.603261470794678
V99,530.0642630655576,14.030491352081299
V100,0,0
V101,530.1297034255701,13.47640872001648
V102,529.7853306875401,10.365552425384521
V103,529.4177026127522,8.77454686164856
V104,229.47028531196958,21.048864364624023
V105,210.22175242577254,8.371738910675049
V106,489.1771498989189,12.916556358337402
V107,526.6986290316744,12.346132278442383
V108,0,0
V109,528.6331269329801,13.047406911849976
V110,530.0486112639064,16.370496034622192
V111,178.21996416663393,16.798087120056152
V112,530.1048054578832,15.131274461746216
V113,530.0993070868751,9.627105712890625
V114,530.0583191432471,8.51355242729187
V115,0,0
V116,430.893253017946,10.45779299736023
V117,530.0005142367253,16.342171907424927
V118,530.1336642001338,10.69992733001709
V119,515.8204343276204,7.253454208374023
V120,530.131219033301,21.948331832885742
V121,530.1336224072471,12.69594669342041
V122,530.1323199874735,13.086988687515259
