Tract,probability
V0,0.0
V1,0.3796855515573258
V2,1.0415120379553293
V3,0.0
V4,0.0
V5,1.0563224660076005
V6,0.0
V7,0.0
V8,0.7637622056498682
V9,0.0
V10,0.0
V11,0.0
V12,0.0
V13,0.0
V14,1.0165236981745256
V15,1.0384855708658738
V16,0.0
V17,0.3108582529825124
V18,0.9690305875983889
V19,1.0509236705289788
V20,0.0
V21,0.0
V22,0.0
V23,0.0
V24,0.0
V25,0.7110194708969322
V26,1.0563816780403794
V27,0.683718989763315
V28,0.4065494424584454
V29,1.0551604796483152
V30,0.0
V31,0.0
V32,1.0525026792028396
V33,0.0
V34,1.056044823140034
V35,0.32049513737258123
V36,0.0
V37,0.0
V38,0.0
V39,1.0563280588861872
V40,0.0
V41,0.0
V42,0.0
V43,0.7249426270100127
V44,0.0
V45,0.0
V46,0.0
V47,1.0182369606459312
V48,0.0
V49,0.0
V50,0.0
V51,0.0
V52,1.0564246236848596
V53,0.0
V54,0.0
V55,1.0563908282755956
V56,0.8643891195155096
V57,0.0
V58,0.0
V59,0.9820165215543468
V60,0.38051455281262336
V61,0.0
V62,1.0563671617837234
V63,0.0
V64,0.0
V65,0.5401198720947101
V66,0.28846714027048787
V67,0.0
V68,0.0
V69,0.0
V70,0.0
V71,0.0
V72,1.0563846381088176
V73,0.46808625077815064
V74,1.0564078968877264
V75,0.0
V76,0.45900947976488854
V77,1.01680938190229
V78,0.4092155655607999
V79,1.0563737291805375
V80,0.0
V81,1.0545594882928726
V82,0.0
V83,0.0
V84,0.0
V85,1.0563916260796338
V86,0.0
V87,0.7958949556134272
V88,0.0
V89,0.9738209367788309
V90,1.0367111533789943
V91,0.0
V92,0.0
V93,0.0
V94,0.3887770314745838
V95,0.0
V96,0.0
V97,0.0
V98,1.0562627866099805
V99,0.0
V100,0.9510608007900477
V101,0.3434342925202886
V102,0.0
V103,1.001237316742
V104,1.0563825381375842
V105,0.37159344426324137
V106,0.3844475925749588
V107,0.8712643418940633
V108,1.0150550434120345
V109,0.0
V110,1.0563673742871738
V111,1.0160615610060326
V112,0.0
V113,0.0
V114,1.038897178419555
V115,0.0
V116,0.0
V117,0.0
V118,1.0528851420673107
V119,0.295657098758173
V120,1.0564395543097949
V121,0.0
V122,0.0
