Tract,probability
V0,0.050554991919543775
V1,0.6734619703214297
V2,1.0220344172927434
V3,0.9870726996681617
V4,1.0252966563623689
V5,0.8540674593159068
V6,1.0252746795588303
V7,1.0251366631697263
V8,1.024682021703223
V9,1.0113477015519756
V10,1.024588382165094
V11,0.5131207222838974
V12,1.025274669716165
V13,0.9729442025054124
V14,1.024662800244094
V15,1.0078255176826956
V16,1.0249414123482505
V17,1.0251892073485316
V18,1.024998094501035
V19,1.0247374495320503
V20,1.0246864827463356
V21,1.0252173843061119
V22,0.8688880185583177
V23,1.0251946699946353
V24,0.9870879167568339
V25,0.9972616970728192
V26,1.0250589649404527
V27,1.0252092928661996
V28,1.0250292622881576
V29,0.9333414374587771
V30,1.0252492332179488
V31,1.0252612641945267
V32,1.0212953382963073
V33,1.0129018754455412
V34,1.0250890180809173
V35,0.9459325155014574
V36,1.0230118637109287
V37,1.0069272498781208
V38,1.0228474429475118
V39,1.0248373200556242
V40,1.0252054010167235
V41,1.025056067209083
V42,1.0252759358479866
V43,1.0246681335706729
V44,1.0248896571071398
V45,1.0252932175460336
V46,1.0252292348773528
V47,1.0252783998939232
V48,0.9988546441779286
V49,0.9925428439564905
V50,1.0253073368707342
V51,1.025287564555345
V52,1.0252747038571552
V53,1.0251465582398736
V54,0.9424717087910193
V55,1.024106723355574
V56,1.0252669850614828
V57,1.0252729901360649
V58,1.0252677329544475
V59,1.025271884968033
V60,1.0250832321449261
V61,0.6323772040677792
V62,1.0250614040767134
V63,1.0245179977839136
V64,1.0251123621673761
V65,1.0248772645738018
V66,0.946129357311053
V67,1.0250177526185962
V68,0.9884805009013273
V69,1.0252752656471866
V70,1.025269537375517
V71,1.0252744023014342
V72,1.0252471821249642
V73,1.025275463693669
V74,1.025258642613002
V75,0.9822781687444204
V76,1.0056222148054685
V77,1.0201187886833842
V78,1.0072069815805216
V79,1.0250450421534483
V80,1.0252275639481145
V81,1.0228678571565069
V82,1.0252749021349266
V83,0.9524621688184749
V84,1.0252694970127507
V85,0.9174029925494763
V86,0.823413504184231
V87,1.0066081412473669
V88,1.0250605138483813
V89,1.0251608845765665
V90,1.0206465977381105
V91,1.024854770843333
V92,1.0227540898248262
V93,1.0252749468584523
V94,1.0252337868952188
V95,1.0031323492679982
V96,1.0252688937232637
V97,1.025223385577371
V98,1.0250662556964438
V99,0.9567963637257013
V100,1.0248909368907244
V101,1.0250444484130161
V102,0.9918584535418669
V103,1.025293389295599
V104,1.025248171964106
V105,1.0247408222700503
V106,1.0252965413146202
V107,1.0251185559566396
V108,1.0250191116159713
V109,1.0251804219500746
V110,1.0252743490431355
V111,0.9367438866867837
V112,1.0251426499126413
V113,1.0164957427913142
V114,1.0250530912207738
V115,1.0252746062601439
V116,1.0253109855679405
V117,1.0251256321576507
V118,1.0240003327382392
V119,1.012969089340874
V120,1.0252851577100999
V121,1.025251337552965
V122,1.0252177244899556
