Tract,Z_i,time
V0,309.26168048177385,3.240335702896118
V1,205.11229644957243,3.62629771232605
V2,311.27492808741994,3.3775596618652344
V3,300.6268462270933,2.601378917694092
V4,312.2684887881363,3.727728843688965
V5,260.1182332827608,6.555057764053345
V6,312.2617954441302,1.894601821899414
V7,312.21976061549196,3.4109928607940674
V8,312.0812931750645,2.7651028633117676
V9,308.02013879910055,6.276155471801758
V10,312.05277393930874,5.768114805221558
V11,156.27811864904717,4.460175275802612
V12,312.2617924464083,3.036435842514038
V13,296.3238140944108,3.396801710128784
V14,312.075439009875,4.774526119232178
V15,306.94740826080323,3.017855167388916
V16,312.16029423707505,4.667979717254639
V17,312.23576368271,2.1636476516723633
V18,312.1775575823532,4.036524772644043
V19,312.0981744983744,3.116758346557617
V20,312.08265184836404,3.6518428325653076
V21,312.2443453706611,4.842655420303345
V22,264.6320426362822,7.498066186904907
V23,312.23742740826003,4.336164474487305
V24,300.6314808050508,4.283374786376953
V25,303.7300484096762,3.5618927478790283
V26,312.19609652911635,3.5594918727874756
V27,312.2418810090562,8.192378997802734
V28,312.1870501694237,4.183604001998901
V29,284.26223609529785,4.406615972518921
V30,312.25404540382436,2.399369478225708
V31,312.25770960662,3.554710626602173
V32,311.0498312046007,3.213955879211426
V33,308.4934842743306,3.259291410446167
V34,312.20524963490095,6.487428426742554
V35,288.0970256542054,2.5067391395568848
V36,311.5726231144973,2.834199905395508
V37,306.6738281919315,4.108642816543579
V38,311.5225464630238,2.8339686393737793
V39,312.12859146821177,4.336834669113159
V40,312.2406956916684,5.220460414886475
V41,312.1952139843523,5.768645286560059
V42,312.2621780646273,2.5490705966949463
V43,312.0770633493485,2.814389228820801
V44,312.14453145190623,6.777531147003174
V45,312.2674414483507,2.8483726978302
V46,312.2479546284791,2.2178189754486084
V47,312.2629285244051,5.031332969665527
V48,304.2152028107417,5.24587869644165
V49,302.29285545453956,5.344747066497803
V50,312.27174168688134,2.3339011669158936
V51,312.2657197506855,4.971819877624512
V52,312.26180284452613,2.2123489379882812
V53,312.2227742980025,4.280279159545898
V54,287.04298839118485,4.606358051300049
V55,311.9060779878229,3.2515621185302734
V56,312.2594519769553,3.5553910732269287
V57,312.26128090671256,4.081667900085449
V58,312.25967975825586,4.827796697616577
V59,312.26094431227517,2.568786859512329
V60,312.2034874468776,3.8642561435699463
V61,192.59935418000651,4.423965215682983
V62,312.19683940230277,4.486582517623901
V63,312.03133738803444,5.7355852127075195
V64,312.212359404113,2.5867655277252197
V65,312.14075713192415,2.68035626411438
V66,288.156976590387,5.077815771102905
V67,312.18354473799747,4.132536888122559
V68,301.05561185396505,3.5691072940826416
V69,312.261973945566,3.6650846004486084
V70,312.26022932002127,5.9672770500183105
V71,312.2617110014983,3.4634811878204346
V72,312.2534207146647,4.0581748485565186
V73,312.2620342634022,2.6903393268585205
V74,312.25691116716746,4.41577410697937
V75,299.1666045334195,4.138360023498535
V76,306.2763614417731,2.7694737911224365
V77,310.69149650475373,3.6276938915252686
V78,306.75902440849256,2.4802675247192383
V79,312.1918561489,4.382775068283081
V80,312.24744572352466,4.990595579147339
V81,311.52876389692756,1.4979043006896973
V82,312.2618632328046,2.979487895965576
V83,290.085723228671,2.4846444129943848
V84,312.2602170269742,2.5857465267181396
V85,279.4079589701599,4.188459634780884
V86,250.78214095772682,4.094564199447632
V87,306.57663917910634,3.153414726257324
V88,312.19656827076807,4.56038236618042
V89,312.22713758494115,2.8477327823638916
V90,310.85224816122826,4.584472417831421
V91,312.1339063505653,2.804192066192627
V92,311.49411445911176,5.322800874710083
V93,312.2618768539822,4.551164388656616
V94,312.24934100941687,2.925530433654785
V95,305.5180379420847,3.2447397708892822
V96,312.2600332866926,2.9155497550964355
V97,312.2461731420629,5.690110206604004
V98,312.1983170311938,3.224778413772583
V99,291.40576312677683,3.1058545112609863
V100,312.1449212279613,3.457500457763672
V101,312.19167531691704,5.155024528503418
V102,302.08441474697514,2.6672420501708984
V103,312.26749375709176,4.091149806976318
V104,312.25372218406966,4.41495943069458
V105,312.09920171307544,5.029796361923218
V106,312.26845374872954,2.684724807739258
V107,312.2142458095754,2.2676074504852295
V108,312.1839586397243,3.655289649963379
V109,312.23308796628925,3.3185038566589355
V110,312.2616947809359,2.7855474948883057
V111,285.2984997678797,5.269643783569336
V112,312.22158396208266,6.72025203704834
V113,309.58804702161507,5.082769393920898
V114,312.19430760533874,2.892786979675293
V115,312.26177311998634,2.927748203277588
V116,312.2728529488323,3.039759635925293
V117,312.216400965922,4.978480100631714
V118,311.8736752319081,3.556087017059326
V119,308.513955209636,5.192185878753662
V120,312.26498671218116,4.418243885040283
V121,312.2546863085921,2.6575849056243896
V122,312.2444489784259,4.0508787631988525
