Tract,probability
V0,0.0037125667280713927
V1,1.0251969013132916
V2,1.011373558058479
V3,1.0241648526077294
V4,1.025372568564106
V5,1.0249660181974678
V6,1.0253847490284884
V7,1.0252690025918068
V8,1.0066410387001925
V9,1.0113993463784803
V10,1.0078744651324951
V11,1.0249070917493723
V12,1.0253935627066872
V13,1.0068092752924336
V14,0.9790534413397303
V15,0.5260637782861756
V16,1.0060613045996047
V17,1.0253570558179774
V18,1.0248998336984683
V19,1.024860453597556
V20,0.0
V21,1.0253261558839235
V22,0.9445797314202642
V23,1.025318891207171
V24,1.0113176295544133
V25,0.9827992396536125
V26,1.0252195736676513
V27,1.0252574509251424
V28,1.0050816808313088
V29,1.0250867519958347
V30,1.0253930494477868
V31,1.0237041838869534
V32,1.0254084043508451
V33,1.025198919474016
V34,1.0250087260723943
V35,1.022219898078292
V36,1.023034693595853
V37,1.0231006893015513
V38,1.0231317783198806
V39,1.0229290224344283
V40,1.0253833063142108
V41,1.0253936101878527
V42,1.0254287912195235
V43,0.9680026755338302
V44,0.6756785066541646
V45,1.0254156236018175
V46,0.0
V47,1.0253706397719133
V48,1.0251410905157923
V49,1.0253236651787396
V50,1.0253929996195899
V51,1.025311186312227
V52,1.0253865064276815
V53,0.5776697551217428
V54,1.025393166756291
V55,1.025407658419394
V56,1.0253823176915495
V57,1.0252723798389083
V58,1.0253896537630067
V59,1.025393969881952
V60,1.0008398267837115
V61,1.0251926573303802
V62,1.0196994742277152
V63,1.005878900858257
V64,1.0252250332634192
V65,1.0250679835208203
V66,1.0252979174450727
V67,0.9882444332828142
V68,1.0252897283755897
V69,0.7837101126576318
V70,1.0187866125032041
V71,1.0253369203246712
V72,1.025273503679675
V73,1.0254219430421256
V74,1.0253873082695244
V75,1.0251491508913626
V76,1.0198682962446146
V77,1.0251582991752228
V78,1.0248680273190065
V79,1.0212544785026663
V80,0.9991441641499449
V81,1.0230018064880688
V82,1.0253940783716184
V83,1.0250366371360136
V84,1.0253849851150094
V85,1.0253918317290265
V86,1.0248790952126283
V87,1.0248976049427678
V88,1.025153340419118
V89,1.0252116379955154
V90,1.0249176605888666
V91,1.0052114479293182
V92,1.0231485609534383
V93,1.0253930767734454
V94,1.0253895227282517
V95,1.0252321364177217
V96,1.025402956875809
V97,1.0254159657647612
V98,1.0058795350001595
V99,1.0251603521461878
V100,1.0253878255904068
V101,1.0253912378663468
V102,1.0050508535168412
V103,1.0254139520861525
V104,1.0253503367213828
V105,1.0254204436367604
V106,1.0253424235021826
V107,1.0253543690581166
V108,0.9133632640102135
V109,1.0253599279109313
V110,1.0254360487596048
V111,1.0253510104273968
V112,1.0253303718457871
V113,0.9948607382939332
V114,1.0252388670408772
V115,1.0253934748560605
V116,1.0253266407680461
V117,1.0252652704514966
V118,1.0253926825011737
V119,1.0252404771450037
V120,1.0253870124165356
V121,0.9811417593448036
V122,1.0253940951153808
