Tract,probability
V0,0.0
V1,1.0294035831437829
V2,1.0282135909765604
V3,0.9971044086549085
V4,0.3904008078198566
V5,1.028605564028308
V6,0.0
V7,0.9831177001997664
V8,1.0292875536738315
V9,1.0292892310253194
V10,1.027315121354797
V11,1.0292983880557343
V12,0.38566987032200895
V13,1.029509606233624
V14,0.7741229417053995
V15,0.0
V16,0.4305956051528074
V17,0.0
V18,1.0295550837011527
V19,1.0133283129262882
V20,1.0266192414232043
V21,1.0296490960820417
V22,1.0028816163039744
V23,1.029541188030054
V24,1.0294279703198732
V25,0.0
V26,0.9137962161473356
V27,0.0
V28,0.0
V29,0.39502640282087037
V30,0.7423782096383951
V31,0.0
V32,1.0295427280360758
V33,1.0293936459795532
V34,1.0015962315038427
V35,0.0
V36,1.0138147392931034
V37,0.8666084301417623
V38,1.0290754751738656
V39,0.0
V40,0.48623710117096725
V41,0.9955904382965481
V42,1.0295415934273928
V43,1.0019017348715247
V44,1.0294506620083557
V45,1.0218992027515617
V46,0.3678173277212727
V47,1.0295276366636223
V48,0.4118702546411672
V49,0.9840511052869677
V50,1.029414290069977
V51,1.0294271363785756
V52,1.0054300686942712
V53,1.0064332937120413
V54,0.9754369650052744
V55,1.0295826690678027
V56,1.0292643459343525
V57,0.8964178951904138
V58,1.0295544040017555
V59,0.7068126424518194
V60,1.0295874511511207
V61,1.029544987242698
V62,0.7281008875209568
V63,1.0290026987130132
V64,0.9390404210111201
V65,1.018820214746747
V66,1.029590744313774
V67,1.0295874397065554
V68,0.0
V69,0.0
V70,0.8432540364965797
V71,1.0295876689248349
V72,1.0295431596750342
V73,1.0295473028854745
V74,0.9451217830698019
V75,1.0294691163130338
V76,1.0215719760650965
V77,1.0295483563430035
V78,0.0
V79,0.0
V80,0.6770322877493952
V81,1.0276111341678325
V82,1.0295875556882867
V83,0.9898149748376228
V84,1.026712628655106
V85,0.38841600144666244
V86,1.007970198899704
V87,0.5475667798644424
V88,1.0294561441113599
V89,0.0
V90,1.007307476977434
V91,0.4145786247797576
V92,0.979232531705307
V93,1.0295629712428802
V94,1.0295518229345477
V95,0.9941315110677672
V96,1.026830435118219
V97,0.0
V98,0.38489180010340585
V99,1.029585109981123
V100,0.9906011430544898
V101,1.0294515013302525
V102,0.9945955440376012
V103,1.026970530610315
V104,1.0249135668906633
V105,1.0295658072419822
V106,0.0
V107,1.0295857687561885
V108,0.38911772016082014
V109,1.02300371854104
V110,1.0293235375610488
V111,0.0
V112,1.0295820976726826
V113,0.33053165002627266
V114,0.6143331367241771
V115,0.9866615435975961
V116,1.029478934461351
V117,0.3380564908025217
V118,1.0295817938470955
V119,1.0293816253531918
V120,1.029525114482012
V121,0.7456200263979218
V122,0.6402301578182975
