Tract,probability
V0,0.000926233505561821
V1,0.0
V2,1.0018639810998546
V3,0.0
V4,0.3208230682135061
V5,0.7264171723260343
V6,1.0292856003301567
V7,0.0
V8,0.9981072438395756
V9,0.7570346737599675
V10,0.0
V11,0.9989919497783307
V12,1.0293264990327455
V13,1.029229408759246
V14,1.0099591833089918
V15,0.794535951673713
V16,1.0292300327176136
V17,0.3769887087172391
V18,0.97094286545943
V19,0.3629376903450325
V20,0.8720420201965623
V21,1.02549117596855
V22,1.008222180485124
V23,0.8192393931104343
V24,0.8948142687763616
V25,0.3664331167278668
V26,0.0
V27,1.0293989303317885
V28,1.020251789076391
V29,0.9648126091151722
V30,0.9965316767446962
V31,1.0293715524017042
V32,1.0293113796698594
V33,0.9785571616167876
V34,0.9742834137052013
V35,0.0
V36,0.6973226543158393
V37,1.0292599419326192
V38,0.9962448248083177
V39,0.40246724272146
V40,1.02935519626645
V41,0.6890184271254135
V42,1.0293438938342654
V43,1.0291582305796159
V44,0.8709277716966557
V45,0.4064656565226293
V46,0.42774832940307417
V47,1.0293569405096927
V48,1.0293595246634961
V49,0.9892026772861833
V50,0.0
V51,0.0
V52,0.393311137665383
V53,1.0292562904420062
V54,1.026949411481766
V55,0.35945921385865515
V56,0.0
V57,1.027315568644365
V58,0.37596204823327156
V59,1.0292963728614297
V60,1.02881915341041
V61,0.36603001030864335
V62,0.7725393356406037
V63,0.0
V64,1.0293440333590724
V65,0.9730961610271047
V66,1.0179543806134022
V67,1.0292796481415434
V68,1.0293637487702738
V69,1.0293187918019837
V70,1.0293783262835356
V71,1.0293516033982744
V72,1.026993769387902
V73,0.0
V74,0.40471553866209614
V75,1.0293189426538054
V76,0.9925834239213718
V77,0.44160567313587523
V78,0.8219890365924061
V79,0.42759257606528767
V80,0.4226109627456972
V81,1.027397486459271
V82,0.40203897149131723
V83,0.41519164595043057
V84,0.8750874252205828
V85,1.0293299900411788
V86,1.0292976966946732
V87,0.9938415014834642
V88,1.0170489571610888
V89,0.2989988163294631
V90,1.0293170683791857
V91,0.9958762156429953
V92,0.5501940843101362
V93,1.0293585630726052
V94,1.029327063070586
V95,0.0
V96,0.35938047057239475
V97,0.0
V98,0.0
V99,0.0
V100,1.029335294632088
V101,1.0293705171744962
V102,0.0
V103,0.0
V104,1.0293299369664564
V105,0.0
V106,1.029307893357757
V107,1.0293159105325247
V108,0.7663002446205097
V109,1.0117761412403827
V110,1.0120782792812582
V111,0.515825345749226
V112,0.0
V113,0.0
V114,0.0
V115,0.0
V116,1.0040024367936529
V117,0.9251246805536457
V118,0.0
V119,0.0
V120,0.3628261646113582
V121,0.9316348571364889
V122,1.0293736620519784
