Tract,Z_i,time
V0,502.6237438437041,14.899446249008179
V1,188.96270487248614,16.835378885269165
V2,521.4945593330391,11.386602401733398
V3,518.4814784916139,19.041252851486206
V4,0,0
V5,527.9388134205238,20.213528394699097
V6,528.1311538180056,8.308475971221924
V7,0,0
V8,519.8742655133743,9.502867460250854
V9,326.2287228746518,19.67289400100708
V10,0,0
V11,528.0482564815799,11.003746509552002
V12,0,0
V13,194.9811338994353,13.381329774856567
V14,0,0
V15,0,0
V16,528.0387459657828,15.13367748260498
V17,437.7495058644573,14.583942651748657
V18,515.6552784016924,18.60542345046997
V19,372.9905468155425,16.49710202217102
V20,246.74816496708877,20.204829931259155
V21,528.1317006575476,10.501991748809814
V22,523.6658705914227,14.986446380615234
V23,521.8892820896541,15.70179796218872
V24,221.69177033593536,12.3957040309906
V25,501.57244839016664,17.320124864578247
V26,417.12837767506534,12.185205698013306
V27,0,0
V28,493.67685889238265,12.321865797042847
V29,528.1126160506772,9.13642430305481
V30,528.0915536382254,14.698097705841064
V31,372.3413461215831,14.566820859909058
V32,501.32644028351507,18.600390911102295
V33,511.8596759082018,18.843206882476807
V34,424.70287418512515,12.258668661117554
V35,528.1155323685548,10.162516593933105
V36,288.71344517065916,13.325067520141602
V37,441.55640274773646,15.60001254081726
V38,527.9657449541676,18.844828844070435
V39,527.3782975635511,8.676226377487183
V40,481.4362465830071,11.8005690574646
V41,254.73197201793448,15.761605024337769
V42,528.0965248206755,11.573277711868286
V43,487.0854118456134,17.726648569107056
V44,528.0753713985703,15.32660698890686
V45,528.0830369218322,14.107282400131226
V46,528.1492531260722,12.398900032043457
V47,196.87163083477833,14.803483247756958
V48,0,0
V49,527.7855850239333,17.270192623138428
V50,528.0214119689699,8.434240341186523
V51,528.1308213472846,6.925509452819824
V52,206.78566555857304,12.45501184463501
V53,231.9658449815418,14.702277898788452
V54,528.0609525551874,10.469300031661987
V55,528.1178862002114,13.843730449676514
V56,528.1347263407083,10.61439323425293
V57,528.0505786495155,8.774653434753418
V58,528.135137601593,11.460291147232056
V59,520.4424906554685,14.300827264785767
V60,413.967906541169,16.090882778167725
V61,514.6620250366016,14.354416847229004
V62,528.1129783506022,14.223493576049805
V63,170.2469286195781,18.725464820861816
V64,516.6832898733715,13.335455179214478
V65,527.94862028535,19.114357948303223
V66,460.49824383524845,12.95389437675476
V67,320.25897200455375,13.33765959739685
V68,510.7930558029165,11.006366491317749
V69,528.1309510923239,10.222333431243896
V70,246.4642656784597,19.96419596672058
V71,528.1318215567451,11.06651258468628
V72,528.1000144024263,16.740424156188965
V73,0,0
V74,507.03021949977665,9.9007568359375
V75,528.1138551198723,12.252204179763794
V76,528.05763381239,12.609031677246094
V77,528.0183436333974,9.32434344291687
V78,522.3216485010123,11.126085996627808
V79,183.29562235747045,19.547480821609497
V80,322.4680363517713,10.306320905685425
V81,527.1164974661297,10.31999659538269
V82,528.1311544630818,12.318244934082031
V83,0,0
V84,0,0
V85,190.04585966511468,13.391387939453125
V86,0,0
V87,0,0
V88,517.7764042655948,8.399029016494751
V89,528.0866163911543,10.96318507194519
V90,503.33547705712533,19.008392572402954
V91,528.0831731327662,12.14175009727478
V92,501.1177972745753,13.88117241859436
V93,0,0
V94,528.0844739585226,10.989113569259644
V95,0,0
V96,471.31163069544226,16.834764003753662
V97,527.5909569265577,9.740692615509033
V98,0,0
V99,450.1668509561521,18.51374316215515
V100,498.08688862465846,15.102455854415894
V101,528.1337047280552,10.152085304260254
V102,200.0597732749556,12.699295043945312
V103,491.0614194296988,14.525798797607422
V104,528.1354523076063,13.236335039138794
V105,520.3643754476803,16.234575271606445
V106,0,0
V107,0,0
V108,183.773225820093,19.85715413093567
V109,173.1839669913856,12.307342529296875
V110,331.0086183536054,13.429656267166138
V111,349.8434040304214,16.98254132270813
V112,526.5367134424037,10.631937265396118
V113,0,0
V114,0,0
V115,176.2914839734795,19.372982263565063
V116,528.1438519975745,20.136205911636353
V117,429.04260984375077,13.885291814804077
V118,0,0
V119,528.0946770473619,10.33982539176941
V120,500.3308098024478,17.145156383514404
V121,0,0
V122,528.125789714014,10.976708173751831
