Tract,probability
V0,0.006005125854862136
V1,0.9906268749895547
V2,0.9978943728005756
V3,1.0106827196217048
V4,1.010965815796099
V5,1.0107123353017677
V6,1.0109714326018204
V7,1.0109665308242768
V8,0.9971541629451522
V9,0.9878705567866035
V10,0.9414616107043823
V11,0.8425470705892109
V12,1.0108253741913684
V13,0.9194249856898519
V14,0.9779177582654712
V15,0.7516679162990886
V16,0.6322760581970729
V17,0.9789185592622357
V18,1.0108145552091523
V19,0.9941795450496226
V20,1.0105587039512554
V21,1.01091281099116
V22,1.010971434511533
V23,0.9876296098080322
V24,0.9978924474867016
V25,0.9791814507953178
V26,1.002909087116763
V27,1.0109184797043846
V28,0.9706494228330294
V29,1.010791090836492
V30,1.0109772665568713
V31,1.0108842283642847
V32,1.010893907601988
V33,0.9648585596233752
V34,1.0108522209593085
V35,0.6401956259063815
V36,0.9979076420043327
V37,0.9977400646788727
V38,0.9545741950581198
V39,0.0
V40,1.0108346232074374
V41,1.0108716591223803
V42,1.0109353711162499
V43,1.0105547329742024
V44,1.0107733911515495
V45,0.0
V46,0.9845134355024321
V47,1.0109019133785577
V48,0.9413053192376037
V49,0.4326535174888404
V50,0.5903460401865198
V51,1.0109779944281365
V52,0.0
V53,1.0106623119972087
V54,0.9771484273633971
V55,1.0109795507100343
V56,1.0109753782962545
V57,1.0108689547348026
V58,0.9208912553602911
V59,1.0109762281991235
V60,0.8288628619607166
V61,1.0107756910757613
V62,1.0109649947852632
V63,1.0107818740907124
V64,1.0105571888485791
V65,0.963148844328639
V66,1.0109242869235655
V67,1.0016143721297652
V68,0.9432627760276927
V69,1.0109790968102066
V70,1.0109890370576713
V71,1.0109784008998064
V72,1.0108762755965874
V73,1.0109791212877721
V74,1.0109750869677763
V75,0.9517749220177983
V76,0.991818266911735
V77,0.9553172833852646
V78,1.0105944085644096
V79,1.0109775134869763
V80,1.0109586470924328
V81,1.0082368446891465
V82,1.0109790935246135
V83,0.5225332855874993
V84,1.010991812851061
V85,1.0109683279176191
V86,0.9392357146804408
V87,0.7769486980762844
V88,0.9718864409282741
V89,1.0109263464349196
V90,0.0
V91,0.9926748395330897
V92,0.9978407474519362
V93,1.0109869872208428
V94,0.7993295878876644
V95,1.0109082847126916
V96,1.0109581308042808
V97,1.0107826844985421
V98,0.4773592465012328
V99,0.0
V100,0.0
V101,1.0109804602747121
V102,1.0071826133343134
V103,1.0109712184873734
V104,1.002511409325789
V105,0.687850876992036
V106,1.0109960348159654
V107,0.7705656650974582
V108,1.0108777908201068
V109,1.0109466333163513
V110,1.0109760661864988
V111,1.0109439420297304
V112,0.7229288409838809
V113,0.9697999232335212
V114,1.0109346218699036
V115,0.995597940005232
V116,1.009941352350629
V117,1.0109692863911504
V118,1.0109789886846234
V119,1.010962157519962
V120,1.0109884014480963
V121,0.887355066572691
V122,1.010967333446708
