size,alg,BE,BE time,approx Z,alg time,error
16,MBR,60.312516651289535,0.03647899627685547,56.52700073099053,0.007953166961669922,3.785515920299005
16,GBR,60.312516651289535,0.03647899627685547,60.193087145866066,0.06529593467712402,0.11942950542346864
