Tract,probability
V0,1.000168171429518
V1,1.0016672240158553
V2,0.9971649036328334
V3,0.9964640676657512
V4,1.001466817837913
V5,0.999850743537423
V6,1.001683945714601
V7,1.0013804465625935
V8,0.9992571268298992
V9,0.9975676316659872
V10,0.9996174794088765
V11,0.9969513956507629
V12,1.0018790331732443
V13,0.9996115556044297
V14,0.9997789781209812
V15,0.9990698364655394
V16,0.999747387685145
V17,1.0008330081848078
V18,1.0001815814395187
V19,0.9993486262082273
V20,0.9971060956708107
V21,1.0010447874152921
V22,1.0002230482130159
V23,1.000886048547712
V24,0.9969513917436178
V25,1.0010933679119953
V26,0.9994377147026235
V27,1.0007832612381415
V28,0.9990369432471631
V29,1.0010398442523474
V30,1.0018157497197409
V31,1.0020662276080907
V32,1.0014452210512608
V33,0.9995771734243276
V34,0.9992507617101553
V35,1.0021770011343374
V36,0.9997082622583167
V37,0.9970740151722677
V38,0.9974643875522985
V39,1.0016583296048496
V40,1.0014739286681549
V41,1.0015634710532828
V42,1.001704615833864
V43,0.9979515186642002
V44,0.999664849865366
V45,1.001584031923391
V46,1.0009418385916817
V47,1.0018439616431674
V48,0.9999408667430448
V49,1.0003024445898556
V50,1.002085650212543
V51,1.001788351361133
V52,1.0012582770188831
V53,1.001301061733274
V54,1.0002828029006103
V55,1.0016455226564618
V56,1.000955900801618
V57,1.001589256202404
V58,1.0019197083266609
V59,1.0009569801661873
V60,1.0001255986242295
V61,1.0003807610488409
V62,1.001321074264868
V63,0.9994201162669025
V64,0.999595756355145
V65,0.9994512249134356
V66,1.0016239482075486
V67,1.0000340346304857
V68,0.9968426108644641
V69,1.0014105185343982
V70,1.0015755773731405
V71,1.0017658470336264
V72,1.0011808298770322
V73,1.001682747656988
V74,1.0005520276329491
V75,0.9995869234998961
V76,1.000983850516806
V77,0.9999131681413685
V78,0.9997697879334706
V79,1.0012244917229816
V80,1.0002866021530425
V81,0.0065412863713014465
V82,1.0016783014478106
V83,0.9978444854633247
V84,1.0017058070203124
V85,1.0013448752508916
V86,0.9996922056464969
V87,0.9988269368491084
V88,0.9992897233693212
V89,1.0003014336911158
V90,0.9966551075504736
V91,0.9998245139199402
V92,0.9975570977702298
V93,1.0017006121146201
V94,1.0016332570852078
V95,1.0001257103248449
V96,1.0013093053976816
V97,1.0020340269904149
V98,1.001264295680861
V99,1.0016024917701116
V100,1.0015340941255355
V101,1.00166339077441
V102,1.0001023999029592
V103,1.0013650937947998
V104,1.0020065902193547
V105,1.0012038277654893
V106,1.0018225286310107
V107,1.0013338707618737
V108,1.001022557103251
V109,1.000861816943134
V110,1.0017681305423465
V111,1.0001339065511998
V112,1.0004273798405767
V113,0.9982484523679971
V114,0.9998464741241448
V115,1.0008746072036865
V116,1.0010567156130719
V117,1.0005358363866044
V118,1.0016259881121434
V119,1.0011482529500386
V120,1.0005386914267609
V121,1.0020037316244506
V122,1.0013297242574895
V123,0.995295872855794
