size,alg,BE,BE time,approx Z,alg time,error
324,MBR,313.7336564916542,5.122721910476685,303.43245379417664,0.27654194831848145,10.30120269747755
324,GBR,313.7336564916542,5.122721910476685,306.85020430503306,32.92591595649719,6.883452186621128
