alg,approx Z,alg time
MBR,109.058266970539,0.059062957763671875
GBR,109.90128301710745,0.23618173599243164
alg,approx Z,alg time
MBR,109.058266970539,0.055661678314208984
GBR,109.90128301710745,0.2382199764251709
