Tract,probability
Tract,probability
V0,0.9507657889946537
V1,0.00018116089016728676
V2,0.002541642473001593
V3,0.0006316126357119867
V4,4.279170569976287e-05
V5,0.0005888338062637333
V6,0.00011177464418554717
V7,4.024672331981449e-05
V8,0.0013087366134775236
V9,0.0026651764276960366
V10,0.0008433449469228416
V11,0.4897360988860465
V12,-5.566516748345407e-05
V13,0.0007521503517895489
V14,0.0008153708309334151
V15,0.0010456898396695724
V16,0.0005512374492104843
V17,0.00022519166033740934
V18,0.0006184289667409137
V19,0.0009889912523596278
V20,0.0001512934658469689
V21,0.00029043326125755
V22,0.00019466212197682964
V23,0.00013634464143330582
V24,0.014131427942651764
V25,0.03558647756787825
V26,0.00044417208571234656
V27,-1.908081857449062e-05
V28,0.0004243674031743083
V29,6.908015249129651e-05
V30,-2.719837057596486e-05
V31,0.0003230759224048807
V32,0.0001445594755050683
V33,0.02010225247943631
V34,0.03925202415870943
V35,-1.1773834749373435e-05
V36,0.0010812715233242676
V37,0.0031954479372677813
V38,0.002567689426639208
V39,-1.0095533342635576e-07
V40,0.0004065438508698005
V41,4.3378034960017686e-05
V42,0.0001422650445430662
V43,0.0009866242716570772
V44,0.022348447359549994
V45,0.01640675371180822
V46,0.00030554946477756584
V47,-4.321309763799519e-06
V48,0.0012484930375714631
V49,0.00034242576243725953
V50,2.7074622731548814e-06
V51,1.3449356650596656e-07
V52,2.3041423683034523e-05
V53,7.105840819021658e-05
V54,-3.5471217912030895e-05
V55,2.451098686784281e-05
V56,0.0002500752484526636
V57,3.882974494129332e-05
V58,0.00011694912219328835
V59,0.00014413794006540304
V60,0.0012272617650592732
V61,0.0005062862840815585
V62,-3.966133842236985e-06
V63,0.018894883369908633
V64,0.0005413782037118064
V65,0.0005493309224220422
V66,1.3103031304417811e-07
V67,0.00045584808661225384
V68,0.00011623262945092971
V69,0.00013917979013056136
V70,4.376241627646049e-05
V71,-4.3814314776291496e-07
V72,-1.0854312719743575e-06
V73,0.000310968335274997
V74,0.0005305669709474437
V75,0.012082793069518427
V76,7.645678200984829e-05
V77,0.0005232906215691946
V78,0.010836131060754761
V79,1.320711926433571e-05
V80,0.0001291859870200529
V81,0.002158190517299041
V82,-4.022109758583525e-07
V83,0.0008085086584593837
V84,0.00012721233623791406
V85,2.4242800709117773e-06
V86,0.0010055471049497111
V87,0.0005634100017942734
V88,0.0005737852165290658
V89,0.021614349825517687
V90,0.0007237016705506916
V91,0.0008142362688783322
V92,0.0025933838469351933
V93,-3.2542550965075634e-07
V94,7.402372198583862e-05
V95,0.0002758286338037097
V96,0.020400876076696273
V97,-4.2512402836925034e-05
V98,-6.888246223613059e-05
V99,0.005785953881172201
V100,0.000222675636301517
V101,5.0345680758678846e-05
V102,0.0005400145568811299
V103,0.0002565160414365053
V104,1.425787605446871e-05
V105,-3.0899726413124995e-05
V106,5.107158170847281e-05
V107,2.025903838021037e-07
V108,8.273896397237301e-05
V109,0.00030915458123348394
V110,-1.6797542092161777e-05
V111,0.0019406947286604304
V112,0.0001303710255796675
V113,0.0008340131255556438
V114,0.22763964292638217
V115,0.0010973719382773028
V116,0.00013485812493185811
V117,0.00021165677104573177
V118,0.00021177329470201123
V119,2.630778260737099e-05
V120,1.6074020708800596e-05
V121,0.00906459055020259
V122,0.000509243139735438
