Tract,probability
V0,0.04584206522540751
V1,0.9999623100030381
V2,0.9393281799548495
V3,0.999712674540519
V4,0.5485987956993292
V5,0.9996898975172386
V6,0.9163830555727289
V7,0.9606160733291887
V8,0.9816314752595752
V9,0.9994951172296237
V10,0.5407978359380121
V11,0.9451660053645999
V12,0.9999623698715829
V13,0.999810802887462
V14,0.9776535554609127
V15,0.940520784388857
V16,0.9992770636360085
V17,0.9210345394876029
V18,0.6568930012773181
V19,0.9794613352678505
V20,0.675667460718939
V21,0.9999317068886528
V22,0.9998665617496854
V23,0.9421818399025623
V24,0.9993300280881098
V25,0.9981935268694682
V26,0.9539138362535573
V27,0.9999856363766677
V28,0.9994108734740746
V29,0.9999135007473943
V30,0.9999967585193887
V31,0.99992344743501
V32,0.9999756245185648
V33,0.9998588391375839
V34,0.7192270213880161
V35,0.5103372963062593
V36,0.9820381071535471
V37,0.9975449993335884
V38,0.9982152866290877
V39,0.9999623674780089
V40,0.9945022165396968
V41,0.9999421004829989
V42,0.9826480890312365
V43,0.7248866147253503
V44,0.9799742491710701
V45,0.6793818615663457
V46,0.9998068571100106
V47,0.8605775874461121
V48,0.37239446453844394
V49,0.9999278197078241
V50,0.8360098606289524
V51,0.9999643179741212
V52,0.9999641142942877
V53,0.7816099870294032
V54,0.9999590752916301
V55,0.992901678120631
V56,0.8575874780283641
V57,0.9999620220081503
V58,0.9999624659262559
V59,0.9999336567263681
V60,0.4595397548050478
V61,0.9778495191878066
V62,0.9606301685584561
V63,0.9797747842691328
V64,0.9998934391202835
V65,0.999698873500288
V66,0.999903405810828
V67,0.7896097265735786
V68,0.9999548154582568
V69,0.999969618059013
V70,0.9924561523153032
V71,0.9999624276548426
V72,0.997447912305498
V73,0.9999680165447503
V74,0.9999232111511936
V75,0.6219879100998715
V76,0.9999040497362706
V77,0.971601154495572
V78,0.9475196503382031
V79,0.9999589178375348
V80,0.9549047729043468
V81,0.9976792901536469
V82,0.9999617542915541
V83,0.9956133641762847
V84,0.9358919443240601
V85,0.999962367202947
V86,0.9755911226966363
V87,0.9612227562790799
V88,0.9451277281133946
V89,0.8419034989507219
V90,0.36619190687401554
V91,0.999700970715048
V92,0.9850648741637299
V93,0.9998977785751253
V94,0.9669097148878223
V95,0.999753059653872
V96,0.44264207196331673
V97,0.9997997691136132
V98,0.9761390824486159
V99,0.9550715631044501
V100,0.9901426450352346
V101,0.9996125313051761
V102,0.9878963868525132
V103,0.5212592154845503
V104,0.9999371631450024
V105,0.9999623334800612
V106,0.9999389261055882
V107,0.9999623695512556
V108,0.6232261471090582
V109,0.9326277413580324
V110,0.999931581504801
V111,0.8971348034372081
V112,0.9997393117064285
V113,0.999641882094972
V114,0.9999189543305186
V115,0.6459072075701271
V116,0.9962686478378832
V117,0.9572423362184275
V118,0.9999494975852976
V119,0.8203474094461528
V120,0.9999498825791173
V121,0.4483006174441373
V122,0.9463862796419671
