Tract,Z_i,time
V0,256.35690904079974,31.154006004333496
V1,256.3890552039002,21.491284132003784
V2,254.70582344504652,25.215077877044678
V3,256.3124821314393,35.231186866760254
V4,256.24753174529747,13.224053859710693
V5,238.21160902752277,32.37384295463562
V6,256.406880379376,27.22708797454834
V7,256.41656873447687,23.63796830177307
V8,256.00521140988803,27.478355884552002
V9,256.05120985097534,16.18060612678528
V10,255.99020032368585,19.86959481239319
V11,256.0857106577797,32.07257318496704
V12,256.30592078440145,28.411006927490234
V13,256.1625369925496,19.815287828445435
V14,256.11511951420545,23.221606016159058
V15,255.8726354306922,20.311362981796265
V16,255.6799260992373,34.882396936416626
V17,256.15430119141155,16.90871500968933
V18,256.2807806036217,19.384148836135864
V19,255.79350615491936,36.38830804824829
V20,256.45491662943203,33.98288607597351
V21,256.29504075588596,26.088090896606445
V22,256.2324407740584,22.23390293121338
V23,256.3679495912098,22.61879277229309
V24,256.1841979597015,10.27067494392395
V25,256.2544657098942,50.84858584403992
V26,256.37265359277507,44.49372124671936
V27,256.38574712873174,30.01351284980774
V28,255.9655181931123,28.403441190719604
V29,256.59798465844244,26.7810161113739
V30,256.34212604329895,31.890405893325806
V31,256.2073669069846,39.61043405532837
V32,256.1357732811481,33.05762720108032
V33,255.87055181006212,41.04116678237915
V34,255.8665801795348,37.031625270843506
V35,256.40624846674416,46.58227014541626
V36,255.56627652995792,21.692291975021362
V37,256.2159535033009,35.226840019226074
V38,256.21355255670767,41.02575612068176
V39,256.2961593335002,24.817166090011597
V40,256.4740969721855,27.414832830429077
V41,256.19836224385085,19.76064395904541
V42,256.3831056388438,28.34833788871765
V43,255.91915162103766,37.246416091918945
V44,256.0689473936817,50.05632829666138
V45,256.36413676593565,31.23094391822815
V46,256.19290289131806,30.315052032470703
V47,256.4351756403715,22.79822587966919
V48,256.2751045560881,22.227820873260498
V49,256.1594540919963,28.380157947540283
V50,256.32929885996447,22.265613079071045
V51,256.3781283449746,23.664077758789062
V52,256.437727561667,12.822741031646729
V53,256.41009581331014,30.48427104949951
V54,256.11265281644734,22.354680061340332
V55,256.31594686954736,21.710476875305176
V56,256.33125821185837,33.766050815582275
V57,256.50230894112644,39.06860089302063
V58,256.36758881735034,20.354723930358887
V59,256.37423843754704,31.85083794593811
V60,256.25957110983506,11.02918815612793
V61,256.14142093576925,20.449301958084106
V62,256.2496657638042,34.059743881225586
V63,256.19445193827033,38.65217685699463
V64,256.3565655713449,17.374687910079956
V65,256.0630509935275,31.07831311225891
V66,256.3993287611619,20.553471088409424
V67,256.1337725659861,21.082212209701538
V68,256.08370700858626,33.48767685890198
V69,255.82250798999837,33.58303618431091
V70,256.48231927826464,16.475733995437622
V71,256.4389725134825,17.383681058883667
V72,256.45411829055735,28.152653217315674
V73,256.3248610406781,28.796709299087524
V74,256.46037617643697,19.001331090927124
V75,256.2017117478944,38.78547501564026
V76,256.13554441763813,29.249287128448486
V77,256.1141960827738,24.529917001724243
V78,256.0976344746352,19.6080482006073
V79,256.58722064038966,42.36519718170166
V80,256.29776497150345,25.726421117782593
V81,251.1863369978143,11.918354988098145
V82,256.36437482777444,18.69561505317688
V83,256.0136804224933,44.472484827041626
V84,256.3149289044613,16.82748818397522
V85,256.3927678972749,13.015468835830688
V86,256.09420794562146,34.54937791824341
V87,256.0441132341943,22.51351809501648
V88,256.4310332534115,24.891484022140503
V89,256.3021675750755,19.10210680961609
V90,256.402032818213,18.563170194625854
V91,256.1685587481516,38.53293776512146
V92,256.0598771522771,19.67546010017395
V93,256.41227888048826,15.42052412033081
V94,256.45361085633465,26.741607904434204
V95,256.2278358746533,38.411505937576294
V96,256.09356917724006,24.447978973388672
V97,256.30750672577784,21.64783787727356
V98,256.1658528961123,38.23576092720032
V99,256.4368043928773,29.745828866958618
V100,256.40858421075177,24.47981333732605
V101,256.0689674406927,21.640483140945435
V102,256.2546052924956,22.263265132904053
V103,256.2232082043358,33.514739990234375
V104,256.28199154885067,29.36000680923462
V105,256.3963880091709,15.401067972183228
V106,256.4939440253376,48.974995851516724
V107,256.27917929490326,22.23236107826233
V108,256.35377609935836,31.14546513557434
V109,256.096839187867,33.85288095474243
V110,256.18812372739575,30.84020495414734
V111,256.30736431691327,27.003008127212524
V112,256.3793167390414,28.326725959777832
V113,256.34199654195413,20.347047805786133
V114,256.2056506923527,23.215473175048828
V115,256.3885018645392,19.965580940246582
V116,256.16974813229535,21.04035973548889
V117,256.37490097880743,33.72454118728638
V118,256.26787969807555,32.13957500457764
V119,256.452648288782,27.76929521560669
V120,256.48406123772736,43.12718987464905
V121,256.24040884086895,27.90530300140381
V122,256.2890715841648,14.902951002120972
V123,255.448117098416,20.04914379119873
