Tract,probability
V0,0.008643502412537214
V1,1.2985726082386262
V2,1.2657596252533128
V3,1.2992077161872957
V4,1.2989758014763333
V5,1.252969261254541
V6,1.253883247491922
V7,1.2992137267968704
V8,0.8690463863672303
V9,1.2982368128084254
V10,0.9172423863339676
V11,1.298705903003903
V12,1.2989788745386643
V13,1.298958965398475
V14,1.2951176864659442
V15,1.2981804800985637
V16,1.2707676823976641
V17,1.298882523967453
V18,1.2986057695751057
V19,1.2458336833141654
V20,1.298656297512409
V21,1.2937098485901497
V22,1.2028461020214138
V23,1.249788042395953
V24,1.2977551911174587
V25,1.2989881554926017
V26,1.2722808584028804
V27,1.2990820844750073
V28,1.2985016713248443
V29,1.296644485720752
V30,1.2985736431604216
V31,1.298983673514396
V32,1.2991111166039955
V33,0.6336278508921303
V34,1.2988162161688102
V35,1.2117011056762708
V36,1.2197564934723957
V37,0.7265213517648265
V38,1.279657975455187
V39,1.2992341399158343
V40,1.2990408664138
V41,1.2850405523306554
V42,1.2990949507274978
V43,0.7203480460170467
V44,1.2986909981030903
V45,1.2990204553776428
V46,1.25649030365469
V47,1.293763573694107
V48,1.2624838530290194
V49,1.2991151618630574
V50,1.0293391395770923
V51,1.1346143871189467
V52,1.2743464888106022
V53,1.2991931839844275
V54,1.2991675287981967
V55,1.2989322813480952
V56,1.23837744173156
V57,1.2989804687979682
V58,1.2990116853429943
V59,1.2988711835949696
V60,1.2847863147348348
V61,1.28224259821748
V62,1.2986657312546623
V63,1.2890006585437181
V64,1.2991437406752606
V65,1.2988693631869945
V66,1.2992353349666663
V67,1.2991665466094067
V68,1.2991617385927345
V69,1.2989079156488506
V70,1.1723014357665695
V71,1.2991866320184058
V72,1.2989403315407655
V73,1.2992394708833135
V74,1.299089345007832
V75,0.5712849775367077
V76,1.298806498961212
V77,1.2988975100845943
V78,1.2990550119936375
V79,1.2991997758353389
V80,1.2991110566330721
V81,1.2968263509516171
V82,1.2991856197939136
V83,1.2987838487961376
V84,1.2991451403547107
V85,1.299065993164195
V86,1.2991006718912326
V87,1.2986288523731837
V88,1.2989445103376986
V89,1.2991140992172365
V90,1.2987432201613311
V91,1.2989284900445328
V92,1.2969667045876239
V93,1.299185894907661
V94,0.9782177103063197
V95,1.2922306270861237
V96,1.299155005814277
V97,1.298810761483689
V98,1.2989346643879094
V99,1.299190524410437
V100,1.2990995412695572
V101,1.299199217234271
V102,1.1868453381297783
V103,1.2987794145830742
V104,1.2991840103088101
V105,1.2944244680767971
V106,1.2991951930540577
V107,1.2992291681215764
V108,1.2991768795817045
V109,1.2987985850633135
V110,1.2992271180172288
V111,1.2808433346678891
V112,1.2990139817732458
V113,1.2990337819186981
V114,1.2990492084554364
V115,1.298533399719267
V116,1.0612353786317892
V117,1.2989637503206046
V118,1.2990703619337185
V119,1.2991059214100067
V120,1.2927366106965217
V121,1.2926731373895017
V122,1.299052771136779
