size,alg,BE,BE time,approx Z,alg time,error
196,MBR,192.31235339186478,0.3707146644592285,186.5335247495989,0.12758088111877441,5.778828642265864
196,GBR,192.31235339186478,0.3707146644592285,188.24144120951345,6.681005001068115,4.0709121823513215
