size,alg,BE,BE time,approx Z,alg time,error
361,MBR,356.6796634022053,10.983169078826904,343.4962577551155,0.4293367862701416,13.183405647089785
361,GBR,356.6796634022053,10.983169078826904,346.10617995418085,41.058205127716064,10.573483448024433
