Tract,probability
V0,0.002847164093885744
V1,0.46297868970877304
V2,0.45768061886467276
V3,0.4610708763498358
V4,0.46270638495867433
V5,0.4630691765095435
V6,0.46240541884047515
V7,0.4643480740000701
V8,0.46045325275280663
V9,0.45639060396298403
V10,0.4621037253808955
V11,0.4610246171285911
V12,0.4620448773646554
V13,0.46209327319498916
V14,0.4565302438405121
V15,0.4609166442552272
V16,0.46321928091120373
V17,0.4637580716342453
V18,0.46341499400047226
V19,0.45962889023070713
V20,0.4568069871132951
V21,0.4633107596150479
V22,0.46172762162612385
V23,0.4627229590326908
V24,0.46182747259677764
V25,0.46269792820514516
V26,0.4615724022811146
V27,0.46315469602564074
V28,0.46313775335026475
V29,0.4624882782238089
V30,0.46451383352732906
V31,0.4606523994896205
V32,0.4633929746325412
V33,0.46375453580725845
V34,0.4636510893431559
V35,0.46367341066011863
V36,0.4615503962877563
V37,0.4608533471935147
V38,0.4564020854298393
V39,0.4625019485368551
V40,0.46388454507007615
V41,0.46344410951323906
V42,0.46238412797637446
V43,0.45695456849183
V44,0.46085364446445853
V45,0.4614243062709949
V46,0.46360840640172607
V47,0.4636238123760782
V48,0.4591617630439383
V49,0.46298741218115846
V50,0.4619904915407405
V51,0.46281999532458606
V52,0.462079863438685
V53,0.46254826309080255
V54,0.4634765964244947
V55,0.4612888704922465
V56,0.4637093272567603
V57,0.4638259561607622
V58,0.463687610722789
V59,0.46152653688360135
V60,0.4619872360322916
V61,0.461599689569211
V62,0.46364363824043264
V63,0.4634120828676559
V64,0.4634708615184429
V65,0.46373927925804775
V66,0.4634802750753077
V67,0.46229893976346786
V68,0.46313482250037785
V69,0.46271564683932004
V70,0.45819708253035313
V71,0.46308404656324453
V72,0.46348082741445945
V73,0.463102267475363
V74,0.4632176491238533
V75,0.4626913822013223
V76,0.4637774084474761
V77,0.4623888911195379
V78,0.462475246739955
V79,0.4632142254711924
V80,0.460958525901402
V81,0.4641977118638542
V82,0.463322138603498
V83,0.4611191491930058
V84,0.4582448151199077
V85,0.4625292962879311
V86,0.4621837926127621
V87,0.46080751338278136
V88,0.4581187381400511
V89,0.4580271807760405
V90,0.4570353052798103
V91,0.46227072089055016
V92,0.4567074666788503
V93,0.46357129852526596
V94,0.46217335159906736
V95,0.4593035136539677
V96,0.4604355006361663
V97,0.46142629805125013
V98,0.4612134667495243
V99,0.4593400485119789
V100,0.46002116556930983
V101,0.4594894270441286
V102,0.46052557746358186
V103,0.4606811951955033
V104,0.46249768657689966
V105,0.461856400168679
V106,0.4608718327260152
V107,0.4608164696412711
V108,0.46234389241881374
V109,0.4589452766118393
V110,0.4580141845553429
V111,0.460694374758799
V112,0.4586379821680393
V113,0.45965757960385806
V114,0.46100528703841015
V115,0.458184765780918
V116,0.4598148473941698
V117,0.45861699220689134
V118,0.46092520572198903
V119,0.4616573804056012
V120,0.46137636721679565
V121,0.46248022702073877
V122,0.46030527832498674
V123,0.4593813748817919
