Tract,Z_i,time,P_i
V1,184.69555188653823,5.899267196655273,1.0035208587301765
V2,184.6008398482066,13.179989099502563,1.0030062523681507
V3,184.78865052563626,12.092696189880371,1.0040266988833364
V4,184.7990627174466,7.889732122421265,1.004083272263475
V5,184.41513970876082,17.637954711914062,1.0019972732048765
V6,184.8648659711654,17.185768842697144,1.0044408062538965
V7,184.20878634923588,5.585916042327881,1.0008760772776486
V8,180.70122928521909,7.188657760620117,0.9818181917954385
V9,184.3602912200568,8.657059907913208,1.0016992606002304
V10,184.62409097610794,11.456271409988403,1.0031325845488648
V11,184.68168795616134,17.70029044151306,1.0034455307475851
V12,184.44831038905437,9.826679229736328,1.0021775020692583
V13,184.71734090411059,7.69336199760437,1.0036392467119213
V14,184.4328158840175,13.236137390136719,1.0020933145572073
V15,184.73470865617105,13.253921508789062,1.0037336122842586
V16,184.58133877369988,6.605701923370361,1.0029002956472919
V17,184.92930434113842,11.856032848358154,1.0047909243141855
V18,184.81356421508076,24.788793802261353,1.0041620643903566
V19,184.64983392404332,14.46336841583252,1.0032724557312214
V20,184.6669090481914,18.25271487236023,1.0033652313453223
V21,185.04110764857452,14.542380094528198,1.0053983940119728
V22,184.8222510328983,8.400651931762695,1.0042092631603694
V23,184.75539277857752,11.983684301376343,1.0038459969522562
V24,184.23445896842642,13.572193145751953,1.0010155663373081
V25,184.59723888258398,8.260186910629272,1.0029866869586055
V26,184.611636071632,17.251123666763306,1.0030649123374475
V27,184.86646267888705,5.039988040924072,1.0044494817714584
V28,184.67241779408053,15.036249160766602,1.0033951624473372
V29,184.7230494730374,22.496577501296997,1.0036702635281523
V30,184.68157560253138,7.277121067047119,1.0034449202877769
V31,184.35179168841321,12.348235845565796,1.0016530794269067
V32,184.78110378578577,12.520732164382935,1.0039856945885497
V33,185.05857142076255,21.003507375717163,1.0054932812980162
V34,184.84125907480654,13.17148470878601,1.00431254104846
V35,184.49657235942175,20.156473636627197,1.0024397276261403
V36,184.1145705997469,12.266904592514038,1.000364167440799
V37,184.22145178217778,11.189246654510498,1.000944893369927
V38,184.53843608722747,9.477250337600708,1.0026671891088241
V39,184.95377757752144,6.931615829467773,1.004923896672968
V40,184.67521558636673,8.595810174942017,1.0034103639120662
V41,185.26623454142236,6.727872371673584,1.0066215936533627
V42,184.51977656842433,20.205623388290405,1.002565804878714
V43,183.69577742510612,14.387139797210693,0.9980887055687987
V44,184.02706297358657,15.104958534240723,0.9998887053776746
V45,185.02522660662203,17.64089059829712,1.0053121062985173
V46,184.32614185900823,8.940864086151123,1.0015137141927801
V47,185.0317406453513,10.75298523902893,1.005347499537134
V48,184.84476155668895,6.83874249458313,1.004331571358559
V49,184.35046099467377,13.383397579193115,1.0016458492640226
V50,184.910717224254,5.794570207595825,1.0046899334711108
V51,185.00943237395708,12.622767210006714,1.0052262902527866
V52,184.12900781473573,6.6737542152404785,1.0004426102957311
V53,184.57442716501987,12.414778709411621,1.0028627422606133
V54,184.84018866028873,18.664336919784546,1.004306725081128
V55,184.7751246218916,15.003337860107422,1.0039532075274142
V56,183.79189579480055,9.11470627784729,0.9986109530615525
V57,184.50419000178837,14.16177225112915,1.0024811171611407
V58,184.77221973586663,14.036258459091187,1.003937424181857
V59,184.90173811382886,8.480043888092041,1.0046411465646996
V60,184.98033388680656,11.35609221458435,1.0050681871554745
V61,184.68985255381475,12.340628623962402,1.0034898920977349
V62,184.91433115569555,9.438846588134766,1.0047095693288592
V63,184.37414747135352,10.095481395721436,1.0017745468594716
V64,184.41045816368595,15.816164255142212,1.001971836598062
V65,184.11197360379683,14.496450901031494,1.0003500569785853
V66,184.79716534321847,5.517148494720459,1.004072963110952
V67,184.63786801077862,8.23953914642334,1.0032074403941857
V68,184.81940697642202,6.142042636871338,1.0041938103247803
V69,184.66292084923563,16.205017805099487,1.0033435619504723
V70,184.4628960494823,16.4806387424469,1.0022567514844622
V71,184.9170390554358,14.202513217926025,1.0047242823733529
V72,184.83715455263257,12.675488233566284,1.0042902396255255
V73,184.8012291312615,16.83005452156067,1.004095043209931
V74,184.9608697319295,16.162294387817383,1.0049624310329413
V75,184.5868322373228,8.080668210983276,1.0029301437149685
V76,184.73575993668805,14.681071281433105,1.00373932428932
V77,184.55073693280193,11.473431825637817,1.0027340242599034
V78,184.70986519545517,14.84163236618042,1.0035986283565095
V79,184.629382146018,15.727386474609375,1.0031613334782115
V80,184.03336302307565,12.576115369796753,0.9999229359317338
V81,184.5843367119524,4.550434350967407,1.0029165845808306
V82,185.08686401707448,5.648014068603516,1.0056470056852937
V83,184.86816552608033,6.89664626121521,1.0044587339849538
V84,184.2466129793172,16.475873947143555,1.0010816036799595
V85,184.44092626248948,11.176519870758057,1.002137381314017
V86,184.7741153741839,14.234426021575928,1.0039477239025194
V87,184.67171805680323,9.201738834381104,1.0033913605097906
V88,184.5236933767137,14.628347158432007,1.002587086381045
V89,185.05897839043567,13.82725715637207,1.005495492518328
V90,184.91113708330548,18.33893132209778,1.0046922147242952
V91,184.39006346699688,17.152490615844727,1.0018610244895632
V92,184.1210034918887,10.242781162261963,1.0003991197792843
V93,185.65733625751088,6.396625280380249,1.008746597347123
V94,184.98713322630744,11.077194929122925,1.0051051305411978
V95,184.90138658615632,7.285930871963501,1.0046392365817671
V96,184.77088736068202,10.295677185058594,1.0039301848830449
V97,184.20181799289725,15.655599594116211,1.0008382155594564
V98,184.547304891792,16.57574486732483,1.0027153766817334
V99,184.9865573957241,6.528342008590698,1.0051020018356305
V100,184.94299062785103,12.837934255599976,1.0048652870914934
V101,184.82766502111005,7.175448179244995,1.004238679408048
V102,184.82149009825338,10.420162677764893,1.0042051287143554
V103,185.053166273383,13.737340688705444,1.0054639130859262
V104,184.76096920301302,6.468025207519531,1.0038762957774363
V105,184.84896824089955,9.820202112197876,1.0043544278665166
V106,184.79818400069075,11.250938653945923,1.0040784978626602
V107,184.84853610501992,12.972543239593506,1.004352079908677
V108,184.64458470057735,16.31557607650757,1.0032439347127862
V109,184.277789061987,13.199170112609863,1.001250995140301
V110,185.03158932544815,16.68077850341797,1.005346677358811
V111,184.8998061733938,13.761021852493286,1.0046306496008877
V112,184.71491415042118,7.446251392364502,1.0036260612403631
V113,184.92531925523897,20.418212890625,1.004769271833749
V114,184.64874313250382,9.432343006134033,1.003266529047816
