Tract,probability
V0,0.00660073140627009
V1,1.00020385989939
V2,0.9970478050271672
V3,0.9995776769753186
V4,0.9996025643353461
V5,0.9996156755114372
V6,1.0001807098077655
V7,0.9786444059473275
V8,0.9843340094608876
V9,0.984323081800329
V10,0.9967611643394428
V11,0.9994703261460878
V12,1.0001940026640874
V13,0.9787280812619678
V14,0.9993982390770726
V15,0.9973804852822088
V16,0.9995686421098315
V17,0.9622702976578567
V18,0.9996346869076006
V19,0.8672462301927697
V20,0.9994167901522567
V21,0.9993378218604948
V22,0.9988400480485572
V23,0.9999517534392549
V24,0.9974002164910006
V25,1.0001384695520164
V26,0.9999498541747276
V27,1.000184071793608
V28,0.9997905167256195
V29,0.9998047544341546
V30,1.0001314017694751
V31,1.000058051370898
V32,1.0001853064395347
V33,0.9831673507381568
V34,0.9934983730776114
V35,1.0001317732943626
V36,0.997380494644747
V37,0.9973736686565607
V38,0.9973804927788603
V39,1.0001918266999386
V40,1.0001568232977978
V41,1.0000479305229983
V42,0.9924348928869778
V43,0.9994051465128865
V44,0.9996656375592567
V45,1.0001770045887455
V46,1.0001004607766193
V47,1.0001502504893791
V48,0.999759516484916
V49,0.9996513703192441
V50,1.0001836812400262
V51,1.0000739877645108
V52,1.0001923771610766
V53,0.9998899114815477
V54,1.0001880567837653
V55,1.0001861354691164
V56,1.0000575913601284
V57,1.0001738713051167
V58,1.0001401211788516
V59,0.9998632478940295
V60,0.9998528760973715
V61,0.999882256880969
V62,0.9486775566029998
V63,0.9996847027385186
V64,0.9873901144964923
V65,0.9996449501016563
V66,1.000191470719229
V67,0.9996503828363316
V68,1.0001079129238672
V69,1.0001449960565882
V70,1.0000720646426267
V71,1.000169284514486
V72,0.9718153237756932
V73,1.000212297096495
V74,1.0001093445690123
V75,0.9995851488099035
V76,0.9996329613404044
V77,0.9997933576609908
V78,0.9994792314894381
V79,1.0001429197302991
V80,0.9997299172390035
V81,0.9975767061488194
V82,1.0001915010241444
V83,0.999726766791326
V84,1.0001723020654933
V85,1.0001765990204754
V86,0.999308899131277
V87,0.9995864096754972
V88,0.9998567946896103
V89,0.9999791846152094
V90,0.9994502429219991
V91,0.9995764355545217
V92,0.9973387357132877
V93,1.0001923986783934
V94,1.0001497117043525
V95,0.9999349594202291
V96,1.0001758489484995
V97,1.0001228108635112
V98,1.000189453098147
V99,0.9915898406925344
V100,1.000175848071953
V101,1.0001963675543752
V102,0.9513688559141971
V103,0.9520884704310588
V104,1.0001805227349414
V105,1.0001923491038118
V106,1.0001923291697823
V107,1.0000253961853327
V108,1.0001194894712515
V109,1.0000782976943534
V110,1.0001922217233024
V111,0.9999658964742563
V112,0.9568398058958958
V113,0.9995140797438893
V114,0.9712881572008586
V115,1.0001906715383397
V116,1.0001917362540298
V117,1.0000955099998363
V118,1.0001909791485026
V119,1.0001150887665389
V120,1.0002059333802429
V121,1.0002033336956164
V122,0.9995829856005906
