Tract,Z_i,time
V0,309.26173469804417,2.760910749435425
V1,312.24371628160094,6.995032548904419
V2,281.0338605658975,5.2619898319244385
V3,310.36449574794625,6.7472052574157715
V4,312.1584189041122,5.7551257610321045
V5,312.1221649385012,2.605910062789917
V6,312.0436132396945,4.762799978256226
V7,312.25899432795114,5.660603761672974
V8,312.0904643750258,3.2872700691223145
V9,307.4214170948458,7.611564874649048
V10,304.7690408532503,5.3499755859375
V11,306.2773422682711,7.21200704574585
V12,312.2640538954518,3.896649122238159
V13,167.13823886307557,5.4735023975372314
V14,312.03998788984785,3.965337038040161
V15,312.04962275807503,3.2195773124694824
V16,312.1629056358556,4.485083103179932
V17,312.22419706573567,4.270581960678101
V18,312.1771977449691,4.531593561172485
V19,200.2764595500029,5.235647201538086
V20,312.06603831723936,3.154662847518921
V21,312.1780304192989,4.3912272453308105
V22,312.255453899589,4.520055770874023
V23,304.53266889757646,4.0060296058654785
V24,311.531866260328,3.7150349617004395
V25,305.3735417404824,5.524643898010254
V26,312.1955667896926,4.916179895401001
V27,312.26089235764385,2.2972826957702637
V28,274.68396900048043,4.471726417541504
V29,312.2158577433037,3.161780595779419
V30,312.2512474159389,5.200959205627441
V31,312.24876712950766,5.328276872634888
V32,312.2610442093766,2.373469591140747
V33,312.17835501179917,2.468843936920166
V34,312.2017826384215,6.175143718719482
V35,312.2599887688979,2.9875824451446533
V36,311.576822305342,2.9860363006591797
V37,311.5676994047682,5.213760614395142
V38,305.6018317774296,6.402548789978027
V39,312.239242351891,4.338591814041138
V40,312.26190258953807,4.538201332092285
V41,312.2436787434159,4.175022125244141
V42,312.25993995203544,3.437269449234009
V43,312.01991098648665,7.099405288696289
V44,312.07973913681127,2.597716808319092
V45,0,0
V46,312.24750156796665,2.5914738178253174
V47,312.26174230892644,2.7371714115142822
V48,301.1481169761378,3.5002222061157227
V49,312.2036451410794,3.2332072257995605
V50,298.3786462139592,6.522082805633545
V51,312.23603615915295,5.646806001663208
V52,312.2617635790351,2.4012160301208496
V53,0,0
V54,312.2724391013256,2.876650333404541
V55,312.2267227201474,2.077789783477783
V56,312.26156731378273,3.8701682090759277
V57,312.2527456598537,3.1818084716796875
V58,312.1194634412211,5.354792833328247
V59,298.85092029771687,3.2370028495788574
V60,312.23829588139233,2.7014217376708984
V61,312.19221719244763,4.062729120254517
V62,312.25914064006406,4.639881372451782
V63,306.1823324950325,4.611540079116821
V64,182.82137143599573,7.256933212280273
V65,305.985356747032,4.607247829437256
V66,312.26173162231913,2.731717586517334
V67,312.1459464475443,5.545872688293457
V68,312.20450657448185,4.15915060043335
V69,312.26180030654905,3.185662269592285
V70,312.2299689547978,3.6704349517822266
V71,312.21402137058766,4.040700674057007
V72,312.2634832372786,3.8682236671447754
V73,312.2618040498472,2.337768077850342
V74,311.5572741537239,3.7362606525421143
V75,312.1790925467884,5.865880966186523
V76,264.59152398350057,4.238456964492798
V77,312.18645208323136,4.981575965881348
V78,312.0806371082131,5.391807556152344
V79,312.23603761320413,5.352212905883789
V80,307.4036680879022,7.936575174331665
V81,311.5323925750875,1.1692817211151123
V82,312.2611488047508,4.14510178565979
V83,306.402238489255,3.339113712310791
V84,312.26318453029006,5.095940351486206
V85,312.24926649146863,4.762832880020142
V86,312.0841757493665,5.0133056640625
V87,306.5715061325833,3.4034972190856934
V88,296.4142082890185,3.286442518234253
V89,312.19323016724707,4.8865203857421875
V90,312.0871261492948,4.470945596694946
V91,312.12813921476976,3.8857994079589844
V92,311.5696695719241,5.292669296264648
V93,312.2618039680615,2.1695003509521484
V94,312.2200990655534,7.185477018356323
V95,291.12277485408157,4.365299463272095
V96,312.1846602915266,4.5510289669036865
V97,312.2122588334788,5.400051593780518
V98,312.2345138037921,2.844867467880249
V99,312.2617931609831,3.231968641281128
V100,209.16972514301222,3.3921899795532227
V101,139.06225066250786,3.855441093444824
V102,277.53927870980726,5.553362131118774
V103,312.23177109484743,5.593459367752075
V104,312.26056980552204,6.338174343109131
V105,312.26280169343613,5.961468935012817
V106,312.26192595249444,3.315986156463623
V107,312.20356605081327,3.701730251312256
V108,312.2534952124528,5.750620365142822
V109,312.1758225377623,6.569162845611572
V110,312.2618070253053,2.07712459564209
V111,312.248620138905,2.8153600692749023
V112,312.2415394448121,4.873446941375732
V113,312.13878227766406,3.6898937225341797
V114,307.0916729366854,3.8080899715423584
V115,312.22627535962556,3.9455153942108154
V116,312.26180343266805,2.8647735118865967
V117,312.244947889681,5.857769727706909
V118,312.261024901382,2.7766928672790527
V119,312.20654486459017,3.5458290576934814
V120,312.1908779031678,5.2915098667144775
V121,307.9277608745141,4.4667580127716064
V122,312.2570495120627,4.903475761413574
