Tract,Z_i,time,P_i
V66,20.182148674119503,3.673769235610962,0.9657822478830905
V67,20.19377035057719,3.3984150886535645,0.9663383833568058
V68,20.195811272559098,3.2845020294189453,0.9664360481917681
V69,20.186226512752235,3.409897804260254,0.9659773858847381
V70,20.18594061329087,3.4427378177642822,0.9659637046544132
V71,20.177251559151774,3.30652117729187,0.9655479048119912
V72,20.18245559961914,3.403919219970703,0.9657969352785585
V73,20.178756953468397,3.547269821166992,0.9656199428853666
V74,20.18279671309817,3.3096418380737305,0.9658132586813776
V75,20.193249962139383,3.4489991664886475,0.9663134810570877
V76,20.190513909218883,3.304628849029541,0.9661825519185429
V77,20.190514808059476,3.5552797317504883,0.9661825949310239
V78,20.188876296079506,3.349426031112671,0.9661041867392725
V79,20.18617848263578,3.399980068206787,0.9659750874855644
V80,20.188925900324584,3.303915023803711,0.9661065604656822
V82,20.170932352616724,3.2154951095581055,0.9652455099782794
V83,20.18976004389354,3.155492067337036,0.9661464769812174
V84,20.18328534366074,3.2935991287231445,0.9658366412622277
V85,20.18494590246616,3.223726749420166,0.9659161044671489
V86,20.18780498749416,3.367002010345459,0.966052921097024
V87,20.18916190752832,4.370483875274658,0.9661178541872488
V88,20.19371393499226,4.546120882034302,0.966335683685363
V89,20.19076311537131,4.450013875961304,0.9661944772532515
V90,20.193191272969337,4.534447193145752,0.9663106725871131
V91,20.194165081100742,3.7653119564056396,0.9663572725116971
V92,20.192025608022384,3.395930051803589,0.9662548916823679
V93,20.174222795077828,3.441096067428589,0.965402968481233
V94,20.187681116828525,3.4004228115081787,0.9660469934779268
V95,20.189725320548824,2.2262730598449707,0.9661448153548735
V96,20.195302685399895,1.9988908767700195,0.9664117106220775
whole GM,20.897204021255302,2.4596590995788574,N/A
