size,alg,BE,BE time,approx Z,alg time,error
12,MBR,36.170353792709754,0.015645742416381836,35.530887422237534,0.0037641525268554688,0.6394663704722205
12,GBR,36.170353792709754,0.015645742416381836,36.06172982806143,0.016315937042236328,0.10862396464832358
