Tract,Z_i,time
V0,435.0666052844735,7.735200643539429
V1,0,0
V2,437.97925477839476,15.878661632537842
V3,438.09001789594424,17.33173704147339
V4,437.69478018751704,19.71399998664856
V5,0,0
V6,147.07340088901202,16.652592658996582
V7,306.63823183680176,12.430602312088013
V8,275.7327119914893,16.595418691635132
V9,437.85963906463485,20.971294164657593
V10,437.996577352328,12.642508745193481
V11,437.4555734531191,15.759583950042725
V12,438.13943912884383,6.194574594497681
V13,194.37179779984032,13.59378957748413
V14,418.960945371883,10.73792314529419
V15,438.05872363364136,7.908595323562622
V16,438.0737982540384,23.248016357421875
V17,437.16567609231817,12.215853452682495
V18,387.72599233062493,11.836735248565674
V19,438.0213924685019,16.266391038894653
V20,164.8432694096457,11.486262321472168
V21,438.13349699452783,6.202804088592529
V22,0,0
V23,438.0155871223805,13.757680654525757
V24,437.55677089974927,23.93265199661255
V25,438.12251993320405,16.943992137908936
V26,419.1282231318007,6.415100336074829
V27,418.5144473573701,9.943734169006348
V28,396.70917251768424,15.141143560409546
V29,438.0949515706825,16.55055069923401
V30,335.3331487238451,12.523639917373657
V31,438.0859469613624,13.153132915496826
V32,162.38602241329585,13.015446424484253
V33,428.38906070457284,22.60325574874878
V34,434.53120569296726,10.653067588806152
V35,438.1382991046316,11.59598708152771
V36,438.06761617277573,15.966123580932617
V37,420.35200565125047,12.308615922927856
V38,429.0454067157952,8.435156345367432
V39,137.1997951210281,17.206390857696533
V40,390.3547744308878,9.382827758789062
V41,438.09415916780773,5.882650136947632
V42,438.0961154575277,11.087249279022217
V43,438.0650794537792,5.357097864151001
V44,363.7239196921871,21.628643035888672
V45,436.23506470056645,10.661341667175293
V46,438.10371316135456,6.293901443481445
V47,438.06665070312226,6.368011236190796
V48,438.10562073785,14.045595645904541
V49,428.1079480667884,18.37289834022522
V50,437.9691340970734,21.880679607391357
V51,234.06524256210562,11.022623300552368
V52,438.0973811534613,6.995168447494507
V53,261.8807996733094,10.49480414390564
V54,437.93915716231606,12.765955448150635
V55,347.4500708990257,11.271441459655762
V56,436.1037850088398,9.757720470428467
V57,438.1068319280672,6.058406114578247
V58,438.11057657750376,9.372390508651733
V59,0,0
V60,381.62270043503645,14.95678973197937
V61,266.29991974334524,13.765766620635986
V62,438.1051428039489,13.5298593044281
V63,168.1924991319823,13.761146068572998
V64,438.1428362513482,11.205886602401733
V65,421.06648656210456,21.446075916290283
V66,438.1286426131276,14.463947534561157
V67,438.0568721543328,22.59421443939209
V68,297.6538847907452,17.232293367385864
V69,436.4027710375387,11.67291259765625
V70,438.04159942484256,17.236694812774658
V71,438.1293994881142,11.74167799949646
V72,438.001434234861,14.542511940002441
V73,438.1281694545698,14.849891901016235
V74,428.0612914842686,13.423365354537964
V75,438.1012472026906,11.549133777618408
V76,436.2974126602938,13.609165906906128
V77,402.98114427951526,21.739481687545776
V78,330.65136091927013,24.519611120224
V79,436.68456008891394,12.469090938568115
V80,172.41711744176376,10.29175853729248
V81,437.18073533344744,6.444976806640625
V82,438.1292824183325,6.8966240882873535
V83,0,0
V84,434.4365054453972,7.650496482849121
V85,438.035874225277,13.175546169281006
V86,153.15878986191018,15.181697368621826
V87,437.7703806272847,15.807732582092285
V88,438.0558971741121,8.469399452209473
V89,437.9767798951575,8.85062313079834
V90,437.5859959922807,13.870238304138184
V91,437.96101400053806,17.655829191207886
V92,419.928294810612,15.565189361572266
V93,438.12488803595926,13.13892650604248
V94,435.6201772702995,16.528592824935913
V95,438.02424704934555,13.301277875900269
V96,419.63752687546884,12.38727355003357
V97,437.9324183372294,14.158312797546387
V98,436.5493186948598,11.15924334526062
V99,438.13662300005996,17.072325706481934
V100,429.40675242696534,20.19345211982727
V101,438.14135325331193,15.799564838409424
V102,0,0
V103,435.4134689641536,16.85797667503357
V104,438.11401390719385,7.846529483795166
V105,153.36379570913329,13.949081897735596
V106,437.0022438911805,9.311948537826538
V107,169.41733292061383,15.18685007095337
V108,438.12888627485256,6.435811519622803
V109,438.1219148762057,12.997403383255005
V110,152.21220448535217,19.40376043319702
V111,420.90010324397934,10.020745754241943
V112,431.62059178202026,11.067296504974365
V113,305.0679367682467,22.471741676330566
V114,419.58246553664134,12.61919093132019
V115,431.41945148654776,15.055959224700928
V116,438.1508916703824,7.56409215927124
V117,0,0
V118,410.0566183067193,18.318500995635986
V119,438.1275737560857,16.72742462158203
V120,438.13122796224764,12.256060123443604
V121,438.1169141780718,12.393898725509644
V122,438.0070084628839,12.215574264526367
