Tract index,P_i
1,0.9999077600457693
2,0.7240748210827352
3,0.9855860660595278
4,0.9961681971177162
5,0.8117255301167078
6,0.999996892122144
7,0.9858613402219303
8,0.8441570267711311
9,0.8333270598379896
10,0.7741190487365505
11,0.8563842614442424
12,0.9999932206742529
13,0.9831764262079337
14,0.9937177972286061
15,0.8524004699525599
16,0.9599638344057647
17,0.9998280544072449
18,0.9840137872313104
19,0.9891899411279574
20,0.9273276954239953
21,0.9865072949386716
22,0.9942201184329358
23,0.9597271202041219
24,0.9063676853201038
25,0.9963710955236427
26,0.9908456097431331
27,0.9921127513136233
28,0.9855145374550462
29,0.9963645949036732
30,0.998550595663595
31,0.9999873437506346
32,0.9991404366869285
33,0.9516061586127351
34,0.9868119722823172
35,0.9966750277738289
36,0.8230773054370695
37,0.8895236704445889
38,0.8982502496573402
39,0.9999758579674223
40,0.9999287987822508
41,0.9999999927502472
42,0.9982635069051657
43,0.8691760460891502
44,0.9449370439906991
45,0.9999997779919274
46,0.9973934743326683
47,0.9999862738663716
48,0.9939751865233599
49,0.9638438414961192
50,0.9983369488887589
51,0.9999990189134119
52,1.0
53,0.9981002547406931
54,0.9992462411624848
55,0.9997852266999872
56,0.9992014687597371
57,0.999628681381365
58,0.9993315690244418
59,0.9990300934008148
60,0.9974046109278563
61,0.9681766767743781
62,0.9941863008537987
63,0.9538275277954056
64,0.9939666898234377
65,0.9988303673694742
66,0.9999999869483213
67,0.9933747867560994
68,0.9828710460305855
69,0.9999830575816447
70,0.9999995643669369
71,1.0
72,0.9999999999987352
73,0.9999987072450292
74,0.9999508143097604
75,0.9555067561930014
76,0.9847384787743447
77,0.9948325850895875
78,0.9870457555637325
79,0.999999106119885
80,0.9990920998943458
81,1.0
82,1.0
83,0.9994639655022229
84,0.9999907288196153
85,0.9999999999904645
86,0.9987328214579003
87,0.9902629692500626
88,0.9773975594632746
89,0.9906243730974382
90,0.985723466439294
91,0.9700212417714064
92,0.9015502436100041
93,1.0
94,0.9983774934715824
95,0.9980296146614667
96,0.9988624995563439
97,0.999559378768266
98,0.9981772538393566
99,0.9998813796349936
100,0.9993724763942073
101,0.9999991798350601
102,0.9995396353570886
103,0.9977445663133722
104,0.9996610153646249
105,0.9999910841327436
106,0.9999890470283612
107,0.9998938518266882
108,0.996597837880956
109,0.9874559216057144
110,0.9999999970638065
111,0.998241771977575
112,0.9921830582374943
113,0.9879069835384942
114,0.920870488798283
115,0.9992487053230013
116,0.9999806991897056
117,0.9939696254202656
118,0.9996861254577344
119,0.9960102084694655
120,0.9995539988589762
121,0.999772443243499
122,0.9638431098666979
whole GM,293.01783156332306
