Tract,probability
V0,0.06185111608832443
V1,1.2776520256121713
V2,1.2494249969613846
V3,1.2768173954685702
V4,1.2776305029181723
V5,1.2770362249742864
V6,1.276995097475281
V7,1.27723549272214
V8,1.2764161712559732
V9,1.2765242190076802
V10,1.2763316881000393
V11,1.2754007224869561
V12,1.2776321982277608
V13,1.2774787278785755
V14,1.2659569917756908
V15,1.2762861941297114
V16,1.2770562752751633
V17,1.277256055138528
V18,1.2768618089972212
V19,1.2766174923488767
V20,1.271391652012205
V21,1.2771760323870527
V22,1.277290768316919
V23,1.2771099969188506
V24,1.2757481349062736
V25,1.2771806189089403
V26,1.2776088046535001
V27,1.2593394871305237
V28,1.2481593388663728
V29,1.2667211375141136
V30,1.2775112616118898
V31,1.277445058513469
V32,1.0927291550553118
V33,1.2771295803632516
V34,1.277063125652675
V35,1.2765281429086308
V36,1.2766909265148139
V37,1.274187986430513
V38,1.273915770336748
V39,1.2775280704780607
V40,1.277629657100723
V41,1.2774367874983743
V42,1.2776729904545032
V43,1.1751236239881233
V44,1.276635812045444
V45,1.2775728088425735
V46,1.276731463220436
V47,1.2775291533492206
V48,0.6979548232585123
V49,1.2775720008060316
V50,1.2776314867155445
V51,1.2775400837159299
V52,1.2775622123804962
V53,1.2773333875014823
V54,1.2776310651921796
V55,1.2774946978914976
V56,1.2774658670220413
V57,1.2776420335363559
V58,1.2495590704600408
V59,1.2338135237723797
V60,1.277242727552309
V61,1.2773208058647911
V62,1.202995764939739
V63,1.2769981428033303
V64,1.2772456979121194
V65,0.8067791240247048
V66,1.277643923363466
V67,1.277164585010899
V68,1.2775283157087989
V69,1.2776395124704178
V70,1.2774455075066506
V71,1.277632830894437
V72,1.2770637290905968
V73,1.2775487739739966
V74,1.2774229621961664
V75,1.2770161459159681
V76,1.2775150169664393
V77,1.2772162699721257
V78,1.2767543710009792
V79,1.277327843370802
V80,1.2775224692970077
V81,1.2750563568478699
V82,1.2776323323504948
V83,1.0855093062862085
V84,1.2508645579638977
V85,1.277304596944332
V86,1.2768141296839113
V87,0.7533199249805894
V88,1.2772253613317694
V89,1.2775066190430011
V90,1.209316791136676
V91,1.2510231649409214
V92,1.2747098891922968
V93,1.2776321111785243
V94,1.2776344944737996
V95,1.247610783697165
V96,1.2302994687817936
V97,1.2772802516407058
V98,1.277408106687161
V99,1.2776191125325194
V100,1.277518627806413
V101,1.2775959358107112
V102,1.2770600125103035
V103,1.2776426485578527
V104,1.2775089351292352
V105,1.2775061330106388
V106,1.277335955568249
V107,1.2774837253714835
V108,1.2775724800925434
V109,1.2770135268722178
V110,1.2770082259246804
V111,1.2775042225813884
V112,1.2774371002196554
V113,1.235657603492788
V114,1.2773142076784245
V115,1.2776008231595792
V116,1.2775509624148795
V117,1.2772860323202697
V118,1.2777179770734155
V119,1.2773856277983822
V120,1.2773354697297743
V121,1.277359462002465
V122,1.277131784801811
