Tract,Z_i,time
V0,241.48725204097144,4.074280023574829
V1,246.55752692398838,2.350735902786255
V2,245.77953644091832,3.2897562980651855
V3,246.40316827836529,3.3865585327148438
V4,246.4093031936421,2.26499080657959
V5,246.41253519391893,3.033583879470825
V6,246.5518202580097,2.590658187866211
V7,241.24296470185615,2.3403091430664062
V8,242.64549335398763,2.233156681060791
V9,242.64279960617242,2.7438910007476807
V10,245.7088774263768,4.072149038314819
V11,246.37670551809254,3.367023468017578
V12,246.55509704378503,2.2688684463500977
V13,241.2635912755672,2.2103052139282227
V14,246.35893553122068,2.7030744552612305
V15,245.86154454369424,1.8387176990509033
V16,246.4009411183033,3.6657824516296387
V17,237.20662790363224,2.9914495944976807
V18,246.41722164136166,2.713663339614868
V19,213.78250407071005,3.694349765777588
V20,246.36350850619363,2.47206711769104
V21,246.34404224786087,3.87388014793396
V22,246.22133738242354,3.253178596496582
V23,246.49538084774875,3.4625558853149414
V24,245.86640843018577,3.354979991912842
V25,246.54140772771296,1.5450665950775146
V26,246.49491266522756,3.005962371826172
V27,246.55264901197486,3.0511417388916016
V28,246.45563482500566,2.704972267150879
V29,246.45914452372432,3.75288462638855
V30,246.53966546790565,2.73288893699646
V31,246.52158406110738,3.300990104675293
V32,246.55295336117663,2.5205655097961426
V33,242.35790349258704,2.129364013671875
V34,244.90457564687028,1.9454288482666016
V35,246.53975705149293,2.727236747741699
V36,245.86154685162802,1.782952070236206
V37,245.85986419588804,2.0564076900482178
V38,245.8615463916734,1.9160740375518799
V39,246.5545606527944,1.9132909774780273
V40,246.54593205955277,3.3093087673187256
V41,246.51908919848128,2.1492092609405518
V42,244.64242004414984,3.2602505683898926
V43,246.36063826439332,1.6206133365631104
V44,246.4248512021292,2.7307913303375244
V45,246.5509068945696,2.1719024181365967
V46,246.53203828810268,1.7321860790252686
V47,246.54431181446716,2.8699495792388916
V48,246.44799304017724,3.315887928009033
V49,246.42133422368653,2.2210469245910645
V50,246.55255273767614,2.994358777999878
V51,246.5255124980539,2.0955007076263428
V52,246.55469634546895,1.6828961372375488
V53,246.48013635533704,3.0135879516601562
V54,246.5536313410354,1.9598610401153564
V55,246.55315772299883,1.7688994407653809
V56,246.52147066510656,2.6663784980773926
V57,246.5501345173637,1.9908115863800049
V58,246.54181486574177,1.5445582866668701
V59,246.4735635870635,3.502593755722046
V60,246.4710068637431,3.443910837173462
V61,246.478249440615,1.7921314239501953
V62,233.85591836033893,2.8637638092041016
V63,246.4295509074969,2.254305124282837
V64,243.39884547529863,2.216723680496216
V65,246.4197515933506,1.5695996284484863
V66,246.55447290096006,1.9755237102508545
V67,246.42109080196565,2.6102044582366943
V68,246.53387529660606,1.9961345195770264
V69,246.54301655856358,2.7230570316314697
V70,246.52503843452067,3.127342939376831
V71,246.54900384010904,3.4705944061279297
V72,239.55954627196905,1.7404122352600098
V73,246.55960675444675,2.554090738296509
V74,246.53422820754804,2.108488082885742
V75,246.40501013994037,2.833732843399048
V76,246.41679627649606,2.216451644897461
V77,246.45633513623957,2.65999174118042
V78,246.3789007500056,2.149310827255249
V79,246.54250472903013,1.7988989353179932
V80,246.44069661075562,2.5305840969085693
V81,245.90991441461964,0.8886618614196777
V82,246.5544803713422,1.9471828937530518
V83,246.43992000248682,2.727715253829956
V84,246.54974768838196,1.7609291076660156
V85,246.55080691904098,1.6198363304138184
V86,246.33691258472544,1.976381540298462
V87,246.40532095248074,1.5947277545928955
V88,246.4719728252337,1.8581891059875488
V89,246.50214283215524,1.7044928073883057
V90,246.3717548572698,2.8142571449279785
V91,246.40286225910876,2.758270025253296
V92,245.85125297126984,2.467207670211792
V93,246.55470164964407,1.2456860542297363
V94,246.54417900003898,2.422974109649658
V95,246.49124099989962,2.0299880504608154
V96,246.5506220208429,1.7109644412994385
V97,246.53754774709552,1.775794506072998
V98,246.55397554268725,3.0562222003936768
V99,244.43410853133022,3.8171582221984863
V100,246.55062180476776,2.0993385314941406
V101,246.5556800064431,3.0726447105407715
V102,234.51934321699545,2.022068500518799
V103,234.69673342986053,1.9990134239196777
V104,246.5517741431978,1.7232632637023926
V105,246.5546894291491,1.3787171840667725
V106,246.55468451526582,1.749155044555664
V107,246.5135343203325,3.7079946994781494
V108,246.53672899974376,2.2293007373809814
V109,246.52657492711043,2.355962038040161
V110,246.55465802892695,1.567962408065796
V111,246.4988672087527,3.450979471206665
V112,235.86797218304258,3.166567802429199
V113,246.38749109821322,2.877227783203125
V114,239.42959587667534,2.6059930324554443
V115,246.5542758970577,1.6665899753570557
V116,246.55453835722,1.7735164165496826
V117,246.53081788561386,2.165863037109375
V118,246.55435172520038,1.7373309135437012
V119,246.53564419402147,2.186070442199707
V120,246.55803805210107,2.758878231048584
V121,246.5573972109306,1.9889552593231201
V122,246.40447689310963,1.8636715412139893
