Tract,Z_i,time,P_i
V0,268.3110707635463,11.138639450073242,0.9910616349316741
V1,265.6038830430115,11.55348253250122,0.9810620852271276
V2,269.0285481098175,7.627471923828125,0.9937117837674954
V3,267.9518150411862,8.71277642250061,0.9897346506870526
V4,266.68361186830003,4.9845359325408936,0.9850502837454673
V5,268.5512774039162,9.012151956558228,0.9919488871238739
V6,264.31186108471485,8.990787982940674,0.9762897387461822
V7,267.98941829290106,12.973196029663086,0.9898735459626639
V8,268.80140231539065,5.065566062927246,0.9928727744722325
V9,269.7162253817698,3.740743637084961,0.9962518599540907
V10,269.5800815918184,8.682079076766968,0.9957489851130673
V11,268.5839295938447,5.649591445922852,0.992069494643506
V12,262.9433883469152,4.726851940155029,0.9712350057266924
V13,268.3688886326242,16.523236751556396,0.9912751970172546
V14,268.52056879246015,5.857544183731079,0.9918354586075272
V15,267.7390396634648,11.050528287887573,0.9889487214552929
V16,268.37900888720793,6.935696125030518,0.9913125782405681
V17,266.45108174234025,9.449472188949585,0.9841913863240945
V18,266.80753030371477,11.861106872558594,0.9855080017473776
V19,268.65028468015544,5.055742979049683,0.9923145906812432
V20,268.50552919269154,13.406577825546265,0.9917799067799675
V21,268.1383319377949,10.940366983413696,0.9904235888660451
V22,269.1372210310466,10.236283302307129,0.9941131893549712
V23,269.322759601245,18.917712926864624,0.9947985138859362
V24,269.4320022500501,14.96792984008789,0.9952020238783527
V25,268.6368686743711,4.396464109420776,0.9922650359290333
V26,260.76791862426177,20.944489240646362,0.9631994648377468
V27,267.22093217182845,14.322273015975952,0.9870349858190025
V28,268.82395836274685,9.415907621383667,0.9929560898311808
V29,266.83647720831783,9.786975860595703,0.9856149230403398
V30,266.2172456564428,5.695749282836914,0.9833276650734728
V31,265.5759578050723,10.439270973205566,0.9809589376682545
V32,266.00584346975285,12.171830892562866,0.9825468080027121
V33,268.17883105168653,11.384237051010132,0.9905731805989264
V34,266.62741379229743,12.747308731079102,0.9848427046958043
V35,266.75810778301053,10.642566442489624,0.9853254495924024
V36,269.3492144349701,11.021770000457764,0.9948962302071034
V37,261.114208481785,10.037606716156006,0.9644785570175088
V38,269.52531922129003,9.485528230667114,0.9955467091342413
V39,263.81019846560343,17.12637758255005,0.9744367455988409
V40,265.33455068965907,12.452051401138306,0.980067251276766
V41,261.6377457497976,7.305532932281494,0.966412348639702
V42,267.4335691990931,9.338785171508789,0.9878204040251473
V43,268.72636562036416,9.701412200927734,0.9925956111429626
V44,268.3770664429242,9.344733953475952,0.99130540342664
V45,261.96949266619583,11.092346668243408,0.9676377235018482
V46,267.423770391471,7.406167507171631,0.9877842101317135
V47,266.1351760745095,8.080676555633545,0.9830245243427623
V48,268.41945236605824,9.426301956176758,0.991461964474083
V49,269.0062052895627,11.365339279174805,0.9936292560063124
V50,267.29643589264515,10.488969564437866,0.9873138742032316
V51,263.85146729075535,3.5247654914855957,0.9745891804171671
V53,267.6947891983737,8.587558507919312,0.9887852733420457
V54,265.4002736970257,8.067983627319336,0.9803100126020741
V55,263.4668307990652,5.365631818771362,0.9731684471271689
V56,266.6917810051656,7.646156072616577,0.9850804581177544
V57,263.2597883525714,9.774240255355835,0.9724036936455535
V58,265.7438849001818,11.626413106918335,0.9815792106258889
V59,265.4455408994061,10.018521070480347,0.9804772162417609
V60,267.02617138758166,5.474539041519165,0.9863155971605065
V61,268.6415731413094,10.432856559753418,0.9922824128366728
V62,266.19121978853093,15.064612865447998,0.9832315332249812
V63,268.2633373995425,4.9854819774627686,0.9908853220213055
V64,267.5980485450997,8.336434602737427,0.9884279420186483
V65,268.4125578929937,7.927314519882202,0.9914364983323843
V66,263.54394873751255,20.172940492630005,0.9734532979532743
V67,267.69969698707706,10.270902633666992,0.9888034012600716
V68,267.45158055954033,8.668417930603027,0.9878869326565652
V69,262.6940538911624,10.88028883934021,0.9703140380876757
V70,262.784975783536,18.69713568687439,0.9706498766315362
V71,251.1417650951359,10.364968061447144,0.9276433044917349
V72,261.12822849037195,13.911142587661743,0.964530342777196
V73,260.31095444928235,14.906155824661255,0.9615115745055607
V74,265.90295719269517,7.033216714859009,0.9821667765650878
V75,268.2279196724717,4.7809998989105225,0.9907544994264853
V76,267.5751668542721,8.513065338134766,0.9883434238291563
V77,264.51289316858697,13.925630807876587,0.9770322917282454
V78,268.4879244111788,15.478686332702637,0.9917148799307252
V79,266.8618137082875,15.085207223892212,0.9857085085678097
V80,268.0965249613739,10.795648336410522,0.9902691662763048
V81,141.5315743955984,6.633968114852905,0.5227757211649603
V82,230.75817515973702,11.155471801757812,0.8523523598815662
V83,267.71835677904824,6.1306469440460205,0.9888723250055056
V84,265.00770378501284,7.858511447906494,0.9788599756068905
V85,261.5474515208481,4.999179840087891,0.9660788284986473
V86,268.0278356362492,7.029734134674072,0.990015448251675
V87,268.4414235804748,7.46193528175354,0.9915431196333506
V88,268.01292776271174,10.648870944976807,0.9899603829818023
V89,267.57870329968165,14.042438745498657,0.988356486411179
V90,268.0564323360815,18.15667963027954,0.9901210759919273
V91,268.4415523333567,9.054789543151855,0.9915435952083661
V92,265.22199435109604,16.341694355010986,0.9796515014957348
V93,222.88915517280662,8.175074815750122,0.8232865304643746
V94,265.8357032548726,13.947606563568115,0.9819183604360613
V95,267.3493515573263,17.118189096450806,0.987509328997561
V96,265.8027728115723,4.900332927703857,0.9817967251308786
V97,266.3199382696302,9.022255897521973,0.983706981174114
V98,265.6044055702176,16.119086742401123,0.9810640152878801
V99,263.2767580664892,14.895694494247437,0.9724663747431759
V100,266.10082379934346,12.43126893043518,0.9828976372117438
V101,261.69519512600505,7.666190147399902,0.9666245496217485
V102,268.1688970304589,11.609962940216064,0.9905364872664771
V103,266.90383787357933,12.347794771194458,0.9858637333889183
V104,265.54610955593535,7.574784278869629,0.9808486870755178
V105,260.6827025386166,4.447190761566162,0.9628847018541634
V106,261.58931529408176,6.618831157684326,0.9662334608789934
V107,263.66845595720605,6.5127036571502686,0.9739131907499415
V108,266.7159985882059,7.64633584022522,0.9851699106974549
V109,267.21575722904663,12.40681266784668,0.9870158711129285
V110,260.1554305948818,7.125300407409668,0.9609371154458787
V111,267.375020730919,15.151134967803955,0.9876041433228728
V112,267.05999165624064,14.265620231628418,0.9864405192170419
V113,268.0367790351365,13.903568506240845,0.990048482518572
V114,268.118005290822,8.962320566177368,0.9903485082518748
