size,alg,BE,BE time,approx Z,alg time,error
256,MBR,251.1101530209586,1.1202569007873535,242.6827681790014,0.17777109146118164,8.427384841957178
256,GBR,251.1101530209586,1.1202569007873535,248.33678513200377,13.91323208808899,2.773367888954823
