size,alg,BE,BE time,approx Z,alg time,error
18,MBR,79.1060750634856,0.07466983795166016,74.70733429706459,0.008810997009277344,4.398740766421014
18,GBR,79.1060750634856,0.07466983795166016,78.97914431849813,0.09974789619445801,0.12693074498747592
