Tract,Z_i,time
V0,265.8281237746215,2.710127592086792
V1,268.8367998206154,2.516514539718628
V2,268.1361676440312,1.505275011062622
V3,268.697616508702,2.8093647956848145
V4,268.6986868652105,2.6519744396209717
V5,259.8099941606675,3.1657068729400635
V6,268.8275786363447,1.52655029296875
V7,268.70215284272217,1.827526569366455
V8,264.6132441337605,3.0002784729003906
V9,268.1362568770128,2.682173252105713
V10,268.1355681406542,2.3986945152282715
V11,181.3441367739245,4.498047113418579
V12,268.78702722316893,2.612175464630127
V13,268.7061646000546,1.7888281345367432
V14,268.6603597850604,2.8654937744140625
V15,268.1366713073308,2.0745646953582764
V16,268.7085018162083,2.2166008949279785
V17,221.87809804370085,3.0213804244995117
V18,268.6577322118007,3.278197765350342
V19,268.6654297936583,1.8229005336761475
V20,268.66488403206654,1.6030287742614746
V21,268.7242997824691,1.5974013805389404
V22,268.82199899553734,2.605085611343384
V23,261.4389813369447,2.4839916229248047
V24,264.62662768486314,2.5520098209381104
V25,268.8212995498222,2.8394994735717773
V26,268.7672640043275,2.9530932903289795
V27,268.80575898427065,2.663621664047241
V28,268.75450806404007,1.7520408630371094
V29,268.75526554384874,2.027142286300659
V30,268.7987677492062,1.6074786186218262
V31,268.8286044665694,2.0532665252685547
V32,268.81579602212616,2.793762445449829
V33,268.7682435608584,1.5917158126831055
V34,268.76589956678646,3.4198853969573975
V35,217.1738733596125,1.99220609664917
V36,268.13597564231515,2.7468502521514893
V37,264.62656294956497,1.8199622631072998
V38,268.1327573232394,2.2337989807128906
V39,184.5537653570783,3.005950450897217
V40,268.82926623065055,1.804847240447998
V41,268.83497925018753,2.8785457611083984
V42,268.82450001054826,1.9090487957000732
V43,268.6638318247576,1.791226863861084
V44,268.72713066821655,3.075709104537964
V45,268.82903478267565,1.5596871376037598
V46,268.8154673574563,1.6258268356323242
V47,268.82279335552283,2.765753984451294
V48,268.74934611612116,2.4919469356536865
V49,257.3234750161617,1.6356439590454102
V50,268.82582726664185,2.3449368476867676
V51,268.74621545770106,3.0436549186706543
V52,268.82931456557543,1.4871301651000977
V53,268.7386246349077,2.800091505050659
V54,268.82909348071007,1.9201970100402832
V55,260.7854939026493,2.546412229537964
V56,268.8254742416039,1.7876887321472168
V57,268.8299479738436,2.8097445964813232
V58,253.89178688137838,2.146757125854492
V59,268.81971116904134,2.1368892192840576
V60,268.7888599198873,3.014132499694824
V61,268.78470476516645,2.459205389022827
V62,268.8274628167302,3.164674997329712
V63,268.7328624092679,1.5674464702606201
V64,268.7814860572359,1.871777057647705
V65,268.72356286241205,2.045494556427002
V66,268.82888309497713,2.267977714538574
V67,268.74689411338716,2.0663838386535645
V68,0,0
V69,268.8296725419275,2.5648412704467773
V70,268.8083404804559,2.2130231857299805
V71,268.76959574887013,2.523982286453247
V72,268.8115498906781,2.1765496730804443
V73,268.8293147225208,1.6098308563232422
V74,268.8233789725434,1.761523962020874
V75,268.7349059289919,2.321331262588501
V76,268.7403486470432,2.66342830657959
V77,268.75925559441646,3.240260601043701
V78,193.6350554496629,2.8247156143188477
V79,268.82274529447983,1.5823938846588135
V80,268.6960328383703,2.6938047409057617
V81,268.05221385359033,0.6486937999725342
V82,268.829375603381,2.2867863178253174
V83,165.1241824724,3.2235045433044434
V84,268.8102957750417,1.87221360206604
V85,268.8273931065416,1.537259817123413
V86,247.75321130220237,3.045610189437866
V87,268.7095762981592,2.378124952316284
V88,268.7734501226781,2.4253885746002197
V89,268.44109525487215,2.8373067378997803
V90,268.62798186220647,1.8708019256591797
V91,268.6528312847509,2.0918712615966797
V92,268.1417248172903,2.364305019378662
V93,268.8298072057872,1.7363426685333252
V94,268.8230470349628,2.540045738220215
V95,268.097976796002,2.4692273139953613
V96,268.82516759070774,1.9476425647735596
V97,268.82159531238756,1.9895601272583008
V98,268.82872234028736,1.8719148635864258
V99,268.8363017325956,2.3029208183288574
V100,250.7941693263273,3.1804206371307373
V101,268.1766412338239,2.4567930698394775
V102,268.7505913442593,1.9787161350250244
V103,268.8204824177147,1.6258776187896729
V104,268.82797255904836,1.6950149536132812
V105,268.8293126492809,1.3805623054504395
V106,268.83210789538725,2.6450281143188477
V107,268.8334371542365,2.6413726806640625
V108,268.7960193645289,1.9248220920562744
V109,268.8109959392797,1.751086711883545
V110,268.8225043702953,2.403383731842041
V111,255.95846104050165,3.016615390777588
V112,268.72132629992757,2.5846970081329346
V113,268.59844695233124,3.2579712867736816
V114,268.78217123637455,3.1541221141815186
V115,268.8291702248749,1.6210072040557861
V116,268.82927312229805,1.4696054458618164
V117,268.8221047937967,2.577836513519287
V118,268.8354396547887,2.407621383666992
V119,268.8219619487392,2.4905881881713867
V120,268.8197621510422,1.78812837600708
V121,268.82985140854464,2.7586400508880615
V122,268.70825450019595,2.5127310752868652
