Tract,probability
V0,0.04976369824455063
V1,0.41163032618146206
V2,0.5051833848438926
V3,1.0065128689123157
V4,1.0065178075315795
V5,1.0063719423980089
V6,1.0049092025792106
V7,1.0064647472553352
V8,0.9762624568223455
V9,0.8762079276289501
V10,0.7579140094321676
V11,0.9551583661780674
V12,1.0066058539996428
V13,1.0065580096261422
V14,0.8212623442646072
V15,1.0062684748501791
V16,1.0063210882562121
V17,0.38993111097584976
V18,0.9766489121311209
V19,0.8701301324502203
V20,1.0064879234366126
V21,1.0065678641776317
V22,0.8748840599931924
V23,0.9944650126040964
V24,1.0064530646728542
V25,0.9391864528400643
V26,1.0065706779049486
V27,0.987343769824223
V28,0.3916490558679897
V29,0.7448304169847276
V30,1.0060898480401164
V31,1.0064562947303204
V32,1.0064697856266986
V33,0.9879810340646347
V34,0.9846278772666228
V35,0.8895327503636004
V36,0.9349352908845989
V37,0.8905981793643686
V38,0.5847671674674085
V39,1.0066432525075564
V40,0.42782327489764166
V41,1.0065440366461746
V42,0.8510488527512453
V43,1.0062644976364812
V44,1.006572846649117
V45,1.0065525664429946
V46,1.0066020187776124
V47,0.9807363229822835
V48,1.0064779565128628
V49,1.0066039022340783
V50,1.0065983884305412
V51,1.006602587007123
V52,0.9767656501847257
V53,0.9869458879489246
V54,1.0066443005239767
V55,0.9631897904456634
V56,0.9241494848042774
V57,0.34663945964875986
V58,1.006521585112704
V59,1.00638669559104
V60,1.0063335796059902
V61,1.0060636508930778
V62,0.8924779540821912
V63,0.5634562130975282
V64,0.9857667576115295
V65,1.006506199760854
V66,1.006371444514199
V67,0.5491418092887247
V68,1.0066015252362308
V69,0.976310237475846
V70,1.0065741135485402
V71,1.0065867087471938
V72,0.43618009338064606
V73,0.8639455664085042
V74,0.960727375716809
V75,1.006642209416532
V76,1.0065118226309835
V77,1.0060807383897599
V78,1.0065027502307284
V79,0.9161686949879092
V80,1.004519339706732
V81,1.006605285489098
V82,1.0066583973504184
V83,1.0030483381267865
V84,1.0066045327012727
V85,1.0064556867230463
V86,0.9589984411770286
V87,0.9817718176075765
V88,1.0064314645371097
V89,1.0051196406504948
V90,0.9496655749819215
V91,1.0048360554249485
V92,1.0066037551256612
V93,1.006605163207282
V94,1.0066201968118473
V95,0.9361633162461138
V96,1.006505708128843
V97,0.8181659898406487
V98,1.006530519062145
V99,1.0065256988751388
V100,1.006605205768395
V101,1.0064360037755593
V102,0.7082721053798564
V103,0.9178491347150926
V104,0.8565921316455012
V105,1.0066053735224225
V106,0.38221987444957856
V107,0.5523385463763646
V108,0.5126942934515158
V109,1.006605383385452
V110,0.9694674089642871
V111,1.0065486018999317
V112,0.39676048786840123
V113,1.0064588139285986
V114,1.0000637692793861
V115,0.38705972564923197
V116,0.9511658862385894
V117,1.0065823372026557
V118,1.0065832027999135
V119,1.006518461675228
V120,1.0065338280366798
V121,0.4016283592436275
Tract,probability
Tract,probability
V0,0.05354536076260117
V1,0.44291109973176407
V2,0.5435734792017862
V3,1.0830001904854873
V4,1.0830055044022473
V5,1.08284855462811
V6,1.0812746577100296
V7,1.082948411948634
V8,1.0504509771891828
V9,0.942793064884017
V10,0.8155097087568031
V11,1.0277431361930958
V12,1.083100241732121
V13,1.0830487615501827
V14,0.8836720351507116
V15,1.0827372243337146
V16,1.0827938359583802
V17,0.41956290923474726
