Tract,probability
V0,0.3656200648297471
V1,0.999297808571526
V2,0.9961260389217763
V3,0.9986695744341346
V4,0.9999630236521457
V5,0.998429671787317
V6,0.9995228624947434
V7,0.9985911759043522
V8,0.996451200742202
V9,0.99616332505252
V10,0.9979901402136363
V11,0.9985679846509746
V12,0.9995982716174747
V13,0.9974775311434492
V14,0.9985423489125478
V15,0.996200938735146
V16,0.9972492480507604
V17,0.9979808075616291
V18,0.9986100851615715
V19,0.9980292185096934
V20,0.9983749873189299
V21,0.9997707846483174
V22,1.0001389496071171
V23,0.9990659406300232
V24,0.9862833302035805
V25,0.9997290414322403
V26,0.9982660732442051
V27,1.0001545168271895
V28,0.9972812379090661
V29,0.9996405615859202
V30,1.000265440197513
V31,1.0005118385657241
V32,0.9978931971161215
V33,0.9982508948686757
V34,0.9978605324275188
V35,0.9996621028558171
V36,0.9975296308103684
V37,0.9957851854891315
V38,0.9961073384591512
V39,1.0001271313872884
V40,1.0003798918253628
V41,1.0002993159788265
V42,0.999073530819123
V43,0.9982513968756997
V44,0.9981372044858052
V45,1.000205573694176
V46,0.9996983333517689
V47,1.0003513649906701
V48,0.9985938440576203
V49,0.9987673550360443
V50,1.0004850972078068
V51,0.999858977851443
V52,1.000479893045572
V53,1.0001044911622476
V54,1.0000242714574858
V55,1.0003146368177156
V56,0.999978703017969
V57,1.0002715073522817
V58,0.9998341110864679
V59,0.999445412787302
V60,0.9988493522498224
V61,0.9981554508249538
V62,0.999702011774542
V63,0.9968439270591856
V64,0.9989191061861714
V65,0.998022632977706
V66,1.0004737461098479
V67,0.9978310189988158
V68,0.9983353011344134
V69,1.0001481208122875
V70,0.9998117823022047
V71,1.000452385648971
V72,1.0000012121386883
V73,1.000064008258354
V74,1.0001304657557841
V75,0.9981562542311888
V76,0.9969575220535853
V77,0.9985928374202722
V78,0.9978094469681693
V79,1.0001403104936368
V80,0.9996152749709879
V81,0.9994426929634663
V82,1.0002038528496862
V83,0.9979598754859706
V84,1.000529782090893
V85,1.0004395960365602
V86,0.9979130278408229
V87,0.9984851889512353
V88,0.9987966842461121
V89,0.9973168964448548
V90,0.9976815193478005
V91,0.9981654686269854
V92,0.9938585588002887
V93,1.0003562747179187
V94,0.9996114848361306
V95,0.9978796941081661
V96,0.9993866301322348
V97,0.9997942987962254
V98,1.00041757985645
V99,1.0003930496131361
V100,0.9990380007396208
V101,1.000143016224901
V102,0.9984093001031356
V103,0.9998667999505922
V104,1.0000263156777518
V105,0.9991998631322695
V106,1.0006199681638088
V107,0.9949344965134087
V108,0.9995762368946158
V109,0.998426707635491
V110,0.9980317193726822
V111,0.9997673778969386
V112,0.999596302829386
V113,0.997226452704903
V114,0.9988103597421826
V115,1.0003439153570137
V116,1.0001809301141484
V117,0.9993947412415483
V118,0.9993714043999522
V119,0.9987091852150426
V120,1.0001523670353416
V121,0.999995559327124
V122,0.99978511619737
