size,alg,BE,BE time,approx Z,alg time,error
225,MBR,217.5244139133779,0.6600542068481445,210.91698727795273,0.16179203987121582,6.607426635425185
225,GBR,217.5244139133779,0.6600542068481445,214.72497646355453,10.369310140609741,2.7994374498233867
