Tract,Z_i,time
V0,463.2411318465875,15.191745519638062
V1,468.28088942534055,14.342477083206177
V2,0,0
V3,468.31042481709784,20.292457103729248
V4,468.10134042017785,19.324001789093018
V5,170.56090029638773,17.30192470550537
V6,468.294414864754,18.8254497051239
V7,468.278770404499,9.244984149932861
V8,172.8803185743729,22.53034543991089
V9,468.090784085688,10.43945574760437
V10,345.5222362499802,8.861352682113647
V11,446.82903886867257,13.76315188407898
V12,468.2049597545017,12.095880508422852
V13,468.0281616135646,16.5282940864563
V14,155.53934214564356,24.887683391571045
V15,468.1869057884092,14.117762565612793
V16,455.23367008833765,19.979180574417114
V17,468.3279420379085,21.4524085521698
V18,457.72002798781904,8.327986001968384
V19,437.8624890566515,33.79733991622925
V20,167.56872118800425,13.97334885597229
V21,441.16545884971435,23.049562215805054
V22,351.6458086201638,23.82744264602661
V23,389.28561547694386,10.301269769668579
V24,0,0
V25,468.2760287766901,14.570101261138916
V26,468.16973129348344,23.534743547439575
V27,206.67663435798954,19.748273849487305
V28,324.5617745052916,15.811222791671753
V29,462.8640840269518,23.046080350875854
V30,468.2778811903128,9.36971378326416
V31,0,0
V32,468.29568204741287,19.883718252182007
V33,468.23246114754085,22.636324405670166
V34,468.1378186285226,19.986316442489624
V35,468.2086839558941,11.263273239135742
V36,468.19623650869715,14.192161321640015
V37,468.1302464595988,23.092398166656494
V38,434.34599068511216,25.070775508880615
V39,463.60950922405567,23.177834272384644
V40,468.2144647873761,17.75713586807251
V41,468.31191133901035,7.620347499847412
V42,467.8304675666038,11.762051105499268
V43,425.86532228755397,15.487446069717407
V44,468.0704994874721,15.31782579421997
V45,467.4921832181707,10.440746068954468
V46,454.4735228367722,12.584709405899048
V47,146.8833350266343,21.987688064575195
V48,465.5556047560336,12.788152933120728
V49,178.10198802749915,21.548101663589478
V50,468.1655316013946,17.678968906402588
V51,428.48573568478145,23.46464705467224
V52,468.2531031877296,13.592881917953491
V53,435.98453581101364,16.482810735702515
V54,467.7668708094674,20.277830839157104
V55,462.3343155357524,30.635135173797607
V56,466.9525163279385,16.947721242904663
V57,464.63108932507697,16.529853105545044
V58,458.5549366890315,18.428093433380127
V59,468.2407974770418,9.37688422203064
V60,468.287106268842,10.062162399291992
V61,457.2499583549869,14.89888310432434
V62,412.1548133314539,25.48120665550232
V63,468.222833116063,14.577819108963013
V64,468.06813360490406,19.434342861175537
V65,460.3066097806212,21.244454383850098
V66,468.31109597375865,10.71252155303955
V67,468.32983982234657,19.873504638671875
V68,468.23240288080154,22.303261280059814
V69,450.7191777734174,15.304340124130249
V70,468.32293343491335,17.223142385482788
V71,167.97901815517037,21.56063675880432
V72,463.110566131749,26.22244095802307
V73,462.9742974870885,16.92129945755005
V74,468.313449979909,12.070518255233765
V75,460.7794598204383,16.942761182785034
V76,468.30184641204744,13.204267263412476
V77,468.17400003066757,8.743067026138306
V78,0,0
V79,0,0
V80,468.28233420060525,20.351169109344482
V81,467.35342101326177,12.57713007926941
V82,468.31242440765845,12.438462734222412
V83,468.2502234138152,17.187596559524536
V84,468.30222180550794,22.18074321746826
V85,162.5408112520247,23.161149978637695
V86,368.6955829108263,25.006433486938477
V87,180.58242951254698,27.0528621673584
V88,468.23952470759224,19.585986614227295
V89,456.53614201373233,13.46498155593872
V90,468.1485005256487,22.48203134536743
V91,467.9042799829458,25.285614728927612
V92,468.199279728908,14.620179653167725
V93,468.31661125231227,15.565904140472412
V94,367.4324916724699,16.623629331588745
V95,468.2412761352598,13.668039560317993
V96,468.35546368367187,13.802999019622803
V97,468.0433602420289,15.256234645843506
V98,468.3391303134704,17.505847454071045
V99,156.51233023150928,12.526249647140503
V100,275.7041998244441,24.928771018981934
V101,468.27269488713534,15.22446322441101
V102,468.22642890307304,9.599380016326904
V103,160.32972693959994,15.622848749160767
V104,468.35509285956005,15.169157028198242
V105,468.17539169045307,12.551932096481323
V106,466.7287368973812,18.939100980758667
V107,438.2916263745945,20.464171886444092
V108,189.9808695664613,28.719181776046753
V109,156.37023534307383,23.284451484680176
V110,468.1208926940152,14.142566204071045
V111,305.0135202167485,19.93072819709778
V112,463.8895197945186,22.854852199554443
V113,468.12015655548356,9.516155242919922
V114,181.67917107819306,24.661815404891968
V115,468.26154589845345,18.993065118789673
V116,468.295755452031,8.981300115585327
V117,132.89353229255863,35.383716106414795
V118,441.66005377685804,7.4801154136657715
V119,468.2758175150814,16.226516485214233
V120,445.16522228886515,19.368038654327393
V121,468.32725688618723,13.500122785568237
V122,377.04088595609676,18.959638833999634
