Tract,probability
V0,0.048805376175005966
V1,0.9519441164181321
V2,0.827895789957906
V3,0.9996930142410496
V4,0.9999446721548059
V5,0.9004162987785204
V6,0.9999767741434104
V7,0.9999703039421349
V8,0.9714782207352545
V9,0.9980668796508468
V10,0.9995651519008931
V11,0.9996108292068866
V12,0.9999774022877189
V13,0.9607333940616466
V14,0.0
V15,0.956201893211044
V16,0.6919278896177221
V17,0.0
V18,0.9998205395780624
V19,0.972268339399598
V20,0.9996299631060112
V21,0.9905187535808482
V22,0.867726933741868
V23,0.9999233517465473
V24,0.9980064563877272
V25,0.9705521937557346
V26,0.9924772377602895
V27,0.7270636125203456
V28,0.0
V29,0.9998844832391426
V30,0.9999698547957403
V31,0.9999612121979324
V32,0.8974073522721924
V33,0.9798108727627739
V34,0.9971996791317883
V35,0.8795052865004269
V36,0.9616143474378535
V37,0.9979887658139781
V38,0.0
V39,0.7680955710658922
V40,0.9999778517717547
V41,0.9999767717354681
V42,0.9998988778633586
V43,0.9995836316137167
V44,0.8597485642524438
V45,0.9987648536836204
V46,0.9998692470262028
V47,0.9999767434414293
V48,0.9998340790070316
V49,0.999762095475873
V50,0.999976672716549
V51,0.9998751877124875
V52,0.9999763478236351
V53,0.0
V54,0.9998980434849604
V55,0.9609452187366554
V56,0.9329187865093072
V57,0.9892080591971992
V58,0.9999362712523725
V59,0.999920375959358
V60,0.9194499669912662
V61,0.596098217579414
V62,0.9999777657921604
V63,0.9997601207318575
V64,0.4449030107167465
V65,0.9848238303074921
V66,0.9999698754754823
V67,0.0
V68,0.44561018256402696
V69,0.0
V70,0.9999392300209281
V71,0.9999834002681429
V72,0.9999767751666341
V73,0.9999858191856026
V74,0.9246231864993529
V75,0.9745096343880882
V76,0.9997107221787799
V77,0.9997360392530182
V78,0.9454727531055971
V79,0.9999451216415062
V80,0.7944988703550333
V81,0.9974901511180766
V82,0.9999767240235936
V83,0.9997345375884386
V84,0.9999763255678513
V85,0.8935821297432037
V86,0.9976972191908985
V87,0.9997320815725645
V88,0.9998857994678874
V89,0.6176982280588171
V90,0.9829038323829176
V91,0.9996391235486362
V92,0.9866564494597008
V93,0.9999785168086593
V94,0.9999710980495445
V95,0.9999128217899379
V96,0.9124924416565678
V97,0.0
V98,0.9999754999029603
V99,0.85922914971319
V100,0.909258022572371
V101,0.9999173493298266
V102,0.7370435274091044
V103,0.9999661257897934
V104,0.9999715880035451
V105,0.9999767369020762
V106,0.9999763446010109
V107,0.9999161192401954
V108,0.974268318076128
V109,0.9998784986617869
V110,0.9982545412317262
V111,0.9376905587930279
V112,0.9998967813783983
V113,0.9859755141188283
V114,0.9436313673020503
V115,0.9999767029342937
V116,0.5796398203618197
V117,0.9729488882105348
V118,0.9923002697037702
V119,0.9999709049139267
V120,0.7005142961621845
V121,0.9999641478262838
V122,0.0
