Tract index,P_i
1,0.9393320135651456
2,0.6415714204325347
3,0.7403274729790974
4,0.8321180336983179
5,0.6935288606849003
6,0.9578800396931816
7,0.7365770896662718
8,0.6655762108336678
9,0.6527197777431927
10,0.6713044173070758
11,0.6906786119385293
12,0.972676666197748
13,0.7183654633388579
14,0.6931562484307812
15,0.6660214549359341
16,0.7096851580020959
17,0.8629380039991235
18,0.7291659380318483
19,0.683074016407049
20,0.702311395457665
21,0.8213029842848841
22,0.796446732533648
23,0.7411939171786674
24,0.6778974682624738
25,0.7895739401831342
26,0.8097632202523102
27,0.8555239103954033
28,0.7334690827531746
29,0.8410581506884709
30,0.8783671393008478
31,0.9059198028379444
32,0.8865688520885502
33,0.7338523400738006
34,0.7283109837009667
35,0.8981717089775366
36,0.669549785123756
37,0.6624628487794493
38,0.665100495286293
39,0.9820491358363316
40,0.9757693163904537
41,0.9964672034514973
42,0.930210811132842
43,0.6768645026811034
44,0.7147076617825343
45,0.9616051329199741
46,0.8044915726645967
47,0.9229118209682858
48,0.7790949466410404
49,0.7385115631548826
50,0.8938834023570774
51,0.9923598354490535
52,0.9997675288575124
53,0.8511884308138542
54,0.9157453629713942
55,0.9578207092638122
56,0.8494356575347425
57,0.8720111482627766
58,0.8955363209062269
59,0.8978262546072936
60,0.8318008127248178
61,0.7484459629398721
62,0.8681500556241059
63,0.7275823806619905
64,0.7493598003861636
65,0.7144887275962645
66,0.954777047023076
67,0.7667304341740345
68,0.8022533491102063
69,0.9675820877323437
70,0.8192289336689847
71,0.9995776555312689
72,0.9814100596480724
73,0.9936238630285293
74,0.8895044122064517
75,0.7311372579768944
76,0.7855494419207253
77,0.7396591592536957
78,0.7039820855449836
79,0.8445246504945091
80,0.7435365853263356
81,1.0
82,0.9999995098312546
83,0.7779173750674642
84,0.9080202745130482
85,0.9833922778567535
86,0.7267178105836553
87,0.7089613599510252
88,0.75444496737408
89,0.7818599411356232
90,0.7069055999918246
91,0.7041837219864219
92,0.6253582227019916
93,0.9999999022997107
94,0.8992292590831684
95,0.8097865864110264
96,0.8970780550956701
97,0.8774594110938454
98,0.9019204923869502
99,0.9619170947711521
100,0.8786479520403214
101,0.9809147344696107
102,0.7349836954627641
103,0.8675850659987369
104,0.8870089492264494
105,0.987264411188731
106,0.9782957624074502
107,0.961966154315605
108,0.8524599096771979
109,0.7484655458858964
110,0.9847666301020089
111,0.7821411334986831
112,0.8297432429788565
113,0.7052315737659728
114,0.7411136234642303
115,0.9159666919725266
116,0.970725927305879
117,0.7906030503886251
118,0.9515861571359951
119,0.8726985446310437
120,0.8335092326916742
121,0.9594913345753627
122,0.7845777964268232
whole GM,120.81266857637914
