Tract,Z_i,time
V0,0,0
V1,0,0
V2,0,0
V3,0,0
V4,569.9614868858996,11.695301055908203
V5,0,0
V6,0,0
V7,0,0
V8,0,0
V9,0,0
V10,0,0
V11,557.5507669141363,9.417898178100586
V12,0,0
V13,0,0
V14,562.565331719622,11.59706974029541
V15,0,0
V16,498.8188241477027,8.57405424118042
V17,0,0
V18,0,0
V19,563.9094702378201,11.47234296798706
V20,0,0
V21,570.0081181827157,10.647395133972168
V22,0,0
V23,0,0
V24,0,0
V25,570.0038648708519,6.112724304199219
V26,0,0
V27,0,0
V28,535.944916779136,9.453423261642456
V29,0,0
V30,0,0
V31,0,0
V32,0,0
V33,0,0
V34,0,0
V35,421.56707461529084,14.624473571777344
V36,0,0
V37,0,0
V38,0,0
V39,0,0
V40,0,0
V41,0,0
V42,0,0
V43,0,0
V44,0,0
V45,0,0
V46,0,0
V47,188.58506934395547,12.545121431350708
V48,0,0
V49,364.46946425039175,9.605156421661377
V50,0,0
V51,0,0
V52,570.0050841960567,6.317052841186523
V53,0,0
V54,0,0
V55,570.005189979852,14.68413496017456
V56,0,0
V57,0,0
V58,570.0077243304924,12.837080717086792
V59,552.9041636720406,10.205678224563599
V60,0,0
V61,0,0
V62,0,0
V63,0,0
V64,0,0
V65,489.5310615492152,7.951760292053223
V66,0,0
V67,517.981747911277,12.475848197937012
V68,0,0
V69,0,0
V70,0,0
V71,0,0
V72,0,0
V73,0,0
V74,0,0
V75,0,0
V76,0,0
V77,569.9426213033794,15.691055059432983
V78,420.74554967324525,7.214381694793701
V79,0,0
V80,0,0
V81,568.7794313606591,4.191204071044922
V82,0,0
V83,569.377718238532,6.799907684326172
V84,0,0
V85,0,0
V86,0,0
V87,431.44806984886804,8.786832094192505
V88,0,0
V89,0,0
V90,0,0
V91,569.9799634764418,6.580646276473999
V92,0,0
V93,0,0
V94,0,0
V95,515.8990065482559,16.299924612045288
V96,0,0
V97,570.0050684261588,8.001195669174194
V98,0,0
V99,0,0
V100,214.76801068251677,15.119643211364746
V101,0,0
V102,0,0
V103,0,0
V104,0,0
V105,0,0
V106,217.88378416475865,11.41458535194397
V107,208.21659082763665,7.910696268081665
V108,0,0
V109,0,0
V110,556.4326886007038,11.622328519821167
V111,526.8414621985027,5.20337438583374
V112,570.0001719311431,7.950250864028931
V113,567.9993288333314,10.603854656219482
V114,568.3987189359102,16.262415170669556
V115,0,0
V116,569.9798183462892,11.369905948638916
V117,0,0
V118,0,0
V119,0,0
V120,0,0
V121,0,0
V122,0,0
