Tract,probability
V0,0.007119374511972089
V1,1.0369129350768784
V2,1.0858583025025068
V3,1.0868584498083278
V4,0.40367979571077284
V5,1.0872969537257005
V6,1.087777594747588
V7,1.0876001616006559
V8,1.0871724774001665
V9,1.0508806572651093
V10,1.0872429617599844
V11,1.0872591252117163
V12,1.087698262520216
V13,1.0872621402387348
V14,1.0875695549467248
V15,0.48657965045717416
V16,0.645702751709902
V17,1.0875702740623425
V18,1.087364966004932
V19,1.0652074308588375
V20,1.010025429226564
V21,1.08749188658211
V22,1.040232277573996
V23,1.087511686290041
V24,1.087406564718067
V25,1.087700233396321
V26,1.0876773517220095
V27,1.0295652862220355
V28,1.0589752925216442
V29,1.0875741920188993
V30,1.0877080758857829
V31,1.08782562003218
V32,1.0862189555570778
V33,1.0874999296393257
V34,1.0627478354539708
V35,1.0875680737220186
V36,1.0871333425193772
V37,1.0378352454198294
V38,0.9699617448502309
V39,1.0868463045451964
V40,1.087409589802972
V41,1.087636632137972
V42,1.0874831316747324
V43,1.0655280644314078
V44,1.0872098879232344
V45,1.087298974056999
V46,1.0875977663614338
V47,1.087676597026323
V48,1.0874704587627815
V49,1.0876920683052433
V50,1.0876648851253286
V51,1.0877006604296617
V52,1.0804592720431396
V53,0.9191169680007597
V54,1.0875174868487067
V55,1.087685915526208
V56,0.6805278728926688
V57,1.0577486436911792
V58,1.0877109789406314
V59,1.0449655936711189
V60,1.087224393486409
V61,0.9001611540663169
V62,1.0873286368160011
V63,1.029494582802015
V64,1.0877347092801382
V65,1.0494788099691206
V66,1.087580684405212
V67,1.0875303662988396
V68,1.0875823140152132
V69,1.0875909983289715
V70,1.0875328344422548
V71,1.0876858256500714
V72,1.0875505296651964
V73,1.087361156568707
V74,1.0874707555774097
V75,1.0873363689647062
V76,1.087669953901672
V77,1.0874531437901649
V78,1.0861115592248793
V79,1.0868362594774892
V80,1.0875827264543985
V81,1.085710095809117
V82,1.0876896526017619
V83,1.0874682974227357
V84,1.0875567835007143
V85,1.0877155010369377
V86,1.0874543964834726
V87,1.0647041955098446
V88,1.0875008971739577
V89,1.0876715753252908
V90,1.0875308048679986
V91,1.085573943676873
V92,1.0684746899527597
V93,1.0876857771986226
V94,1.0876354384358478
V95,1.087094651709517
V96,1.087371070184831
V97,1.0600584260966224
V98,1.0876398023475606
V99,1.0876743630558312
V100,1.0876058895333542
V101,1.0628561400684746
V102,1.087021273478957
V103,1.0071072959783307
V104,1.08748162863639
V105,1.0876945388007035
V106,1.0876998092267247
V107,1.087583169811726
V108,1.0873911719393587
V109,1.0090093125139896
V110,1.087647170296848
V111,1.0876585585304681
V112,1.0872476924403858
V113,1.0613950824556497
V114,1.0874287850194668
V115,0.44308662784468256
V116,1.0445943213099846
V117,1.0180347718327587
V118,1.0872283913812457
V119,1.0740953748635793
V120,1.0552875835729816
V121,1.0875561059383614
V122,1.087798085453519
