Tract,Z_i,time
V0,346.27359360991613,6.943643808364868
V1,362.915655636809,7.180237770080566
V2,348.24431718774935,6.6910240650177
V3,348.5313254071321,8.461983919143677
V4,362.90263561402986,8.260788917541504
V5,362.8288236868893,3.80426025390625
V6,362.91527060813894,3.827234983444214
V7,362.9128366797987,4.8244407176971436
V8,356.9117055090414,4.037079095840454
V9,356.1292557916376,7.9896111488342285
V10,356.5948692565149,7.19231104850769
V11,203.2750873718843,7.975588083267212
V12,276.74007681946597,8.681835889816284
V13,362.82035212831545,7.828648328781128
V14,362.35670355854563,8.096549987792969
V15,289.7524849430954,6.816860198974609
V16,172.33942657976064,8.756963014602661
V17,156.3024852669123,9.973619222640991
V18,362.83915495775636,4.942246913909912
V19,356.51249962094977,6.428227186203003
V20,325.94920494626945,5.998855113983154
V21,350.32702795562506,5.935525894165039
V22,362.9219891103259,9.526899337768555
V23,351.15265827558295,7.387940883636475
V24,362.2223616949445,6.586012840270996
V25,362.9121393331568,4.186275005340576
V26,362.87799241419395,8.57920789718628
V27,362.89051931080604,4.184665679931641
V28,352.0749875465727,5.454823970794678
V29,360.6700532642821,9.178421020507812
V30,362.9199916342766,5.789643049240112
V31,362.9131928087475,4.484175205230713
V32,362.9033275440029,9.797182083129883
V33,362.87982430373927,7.650870084762573
V34,350.5043707003844,4.557342052459717
V35,362.91441125152187,4.766955137252808
V36,358.22317717827303,8.702083110809326
V37,350.82469549192956,3.711306095123291
V38,350.1596215754707,6.013447046279907
V39,361.9968278892744,6.665266752243042
V40,292.506777074955,6.05571985244751
V41,362.9152717378416,3.584649085998535
V42,191.86858383975164,7.729451894760132
V43,362.0235883994405,8.443981885910034
V44,352.87616467113185,8.229448795318604
V45,337.8135598622953,4.855217933654785
V46,188.2925554660845,6.8386311531066895
V47,167.58456075997586,8.335729122161865
V48,348.18850678684873,4.838912010192871
V49,338.61347724872644,8.42899775505066
V50,362.8837196899546,5.6611738204956055
V51,362.91529445553226,7.490149974822998
V52,362.9169613877948,5.0911829471588135
V53,310.77324094420663,8.964367866516113
V54,362.91416013299147,6.202951908111572
V55,190.75362826631388,6.751222848892212
V56,344.2701227147117,9.167707681655884
V57,362.91637327638114,7.148396015167236
V58,362.9113703928652,8.508321046829224
V59,327.3998241742199,9.688833951950073
V60,361.3489719132344,9.021085739135742
V61,354.17263297552597,6.154366970062256
V62,288.8211322865456,5.073933124542236
V63,270.35949593833936,6.763828992843628
V64,320.0533335305544,10.733695030212402
V65,326.13092013987244,7.786573886871338
V66,362.89660790361444,8.277469873428345
V67,362.8615395853964,3.69551682472229
V68,343.7162604365191,5.463942766189575
V69,362.9044098292727,9.408742189407349
V70,158.78212305314207,8.12762975692749
V71,362.9151594883892,4.716958045959473
V72,159.3767424903057,8.123143196105957
V73,194.99581843193673,5.306876182556152
V74,362.91813268923704,6.977904796600342
V75,346.79411341430824,5.892176866531372
V76,356.0417457569594,7.628182888031006
V77,154.4832666073236,11.239137172698975
V78,362.8081082414413,8.066256999969482
V79,362.9197974836293,5.434944152832031
V80,318.09147263017906,8.833769083023071
V81,362.01278146744863,2.78493595123291
V82,158.0870218674378,5.943198919296265
V83,356.19963073629935,4.708497047424316
V84,362.91468680681595,4.922255754470825
V85,276.9591769073041,6.728395938873291
V86,362.7868300257277,4.061665058135986
V87,362.81133131533136,8.792389869689941
V88,362.882253339152,4.622225284576416
V89,362.6752652614999,9.162220001220703
V90,362.79171375593864,4.6079888343811035
V91,362.818993840597,6.9558210372924805
V92,358.1762304219039,6.584694147109985
V93,169.3460277377561,4.522853136062622
V94,362.9184176451774,3.4405300617218018
V95,362.89153993976316,8.566097021102905
V96,362.87571336253717,4.312201976776123
V97,360.27248691845045,8.920267105102539
V98,362.8967585037913,7.994523048400879
V99,362.9150967976139,6.103594064712524
V100,187.81579390341085,7.277661085128784
V101,168.03465550968176,8.901276111602783
V102,361.2292660192973,7.350388765335083
V103,362.91136341457866,5.782387971878052
V104,359.32866453120215,8.034080028533936
V105,158.1697301723165,7.306663990020752
V106,362.8981139235045,5.617416858673096
V107,362.9152658381671,3.6555778980255127
V108,354.9518907309837,5.982062101364136
V109,160.73349921672462,5.247676849365234
V110,213.0793110576716,7.692651987075806
V111,265.0173976913914,6.6973490715026855
V112,362.818851651502,10.383575916290283
V113,362.8177682731298,6.786004066467285
V114,275.40937315938174,11.09491777420044
V115,362.9152790244324,5.137852907180786
V116,362.9112543888715,4.018305063247681
V117,345.25852118023766,8.110916137695312
V118,323.66525212076266,9.473307847976685
V119,156.89794983080802,10.735239028930664
V120,362.86492699702916,4.85735297203064
V121,362.91527346381685,6.721840858459473
V122,362.9126184913681,3.7421321868896484
