Tract,Z_i,time
V0,550.5117635243998,42.531168937683105
V1,549.1990089995527,14.777459621429443
V2,0,0
V3,518.3088831673367,26.669270038604736
V4,444.0088699216148,24.60710883140564
V5,553.4774224442168,23.792738676071167
V6,540.5039578025614,27.396602153778076
V7,553.5875661302034,29.504161834716797
V8,543.14830718726,18.364585638046265
V9,553.3505392204258,24.37382411956787
V10,402.78725384957,34.97566223144531
V11,521.0519540205959,21.824658155441284
V12,553.6525909662729,39.189717054367065
V13,550.417745568538,24.948957681655884
V14,553.648567451115,31.140516996383667
V15,553.4343049776714,22.440683364868164
V16,553.537160976574,21.266990423202515
V17,229.34113003389734,31.452394485473633
V18,553.6363866776856,35.72492003440857
V19,553.5908400060546,26.103124380111694
V20,553.5840439034894,27.18732976913452
V21,553.6933855497772,34.12945485115051
V22,522.2245960033356,30.325748443603516
V23,553.6171055662966,27.802146911621094
V24,553.4295486092728,16.335572242736816
V25,371.4982317717276,23.979236364364624
V26,553.6868084184221,22.33422613143921
V27,553.6170899973323,25.502861261367798
V28,543.9636828194117,21.38372802734375
V29,553.626760172799,20.735698461532593
V30,553.7042243390961,21.205466270446777
V31,0,0
V32,410.2968966348458,23.26193881034851
V33,486.8306319492782,28.678319692611694
V34,553.5937226170546,16.609466314315796
V35,530.5256166897284,40.95599031448364
V36,223.23619119267818,39.71134042739868
V37,553.6388908235218,27.753950119018555
V38,177.48090595452743,45.96100091934204
V39,553.7017150752723,25.90733242034912
V40,553.4894955174782,26.965478658676147
V41,553.564308272219,21.483439683914185
V42,553.5903662969172,23.57879114151001
V43,553.4820801264927,33.502739906311035
V44,202.76795477746958,24.88344955444336
V45,553.4813233912182,19.13274574279785
V46,553.6936336113804,20.630900621414185
V47,529.4748244333705,29.07512927055359
V48,358.61811680692915,26.774303913116455
V49,499.13443423976275,23.942450523376465
V50,536.2399608744995,28.82642149925232
V51,553.6547758763052,19.123377799987793
V52,553.6758084590638,19.96660566329956
V53,544.0815071455028,17.463844776153564
V54,553.6463536523252,22.66304087638855
V55,553.6809502295526,23.98317813873291
V56,553.6793464765794,17.533653259277344
V57,553.5263400764379,38.933855056762695
V58,553.6268502669236,22.03891134262085
V59,223.7858973042757,22.368700742721558
V60,226.15059475413273,39.17396688461304
V61,553.5344937488396,25.49165654182434
V62,553.6155349507516,16.775142908096313
V63,553.6931557979856,26.32303762435913
V64,522.6260092109565,37.526490688323975
V65,551.3795041251285,15.890762090682983
V66,553.6668800410498,27.68846607208252
V67,552.8772023727156,39.93739461898804
V68,542.6576643824719,34.97377681732178
V69,550.5151175377655,24.022284030914307
V70,553.6299287126612,24.109127521514893
V71,553.8378000936509,22.578972578048706
V72,553.6416064149349,31.025487422943115
V73,553.5870422276987,17.89041304588318
V74,553.7016417196776,21.46774458885193
V75,415.8961109430595,41.720176696777344
V76,537.7815061781132,27.137635946273804
V77,553.4738415931757,31.669458866119385
V78,553.6002913381024,18.687076568603516
V79,553.6219013991762,15.199085235595703
V80,526.0693531480996,24.567487716674805
V81,552.7791679225155,14.713275909423828
V82,553.6814795400695,25.21790313720703
V83,553.5944117724914,30.190908908843994
V84,542.6995122414751,14.982383489608765
V85,234.87118279880735,19.270161867141724
V86,548.3031878649507,20.437668323516846
V87,498.28663998698613,34.85836911201477
V88,526.4076848582998,29.130239725112915
V89,537.9582788766754,24.050288438796997
V90,368.5329203788613,26.381803035736084
V91,541.1821072161259,27.980530500411987
V92,521.3293800327054,26.479071378707886
V93,553.7419821672208,15.87243127822876
V94,430.60396036666396,30.78743815422058
V95,553.6291662098569,23.6652615070343
V96,553.6051464055078,26.94009828567505
V97,551.8165904377882,19.407115697860718
V98,553.6590929946318,26.545920372009277
V99,540.9769753437108,24.511245489120483
V100,277.67360104320034,24.087992191314697
V101,223.18065411237734,28.552681922912598
V102,543.1757493588578,36.50839972496033
V103,553.6882895145985,13.39256763458252
V104,553.5664055837859,25.248061895370483
V105,553.5743456037003,31.709386825561523
V106,553.6572254081455,24.921677589416504
V107,553.6675802554923,16.96889066696167
V108,553.5725614126104,25.05181574821472
V109,553.426466024691,34.241260051727295
V110,553.6291583518835,23.0515193939209
V111,541.9720269872661,40.06952404975891
V112,457.90074664794497,29.249268770217896
V113,109.4196233323438,27.421099185943604
V114,527.090464309191,35.640053272247314
V115,553.7142094662796,16.544880628585815
V116,553.6118188104456,36.39131736755371
V117,531.6131582575849,12.689049005508423
V118,553.5985238713708,21.7934353351593
V119,553.5389285848174,34.977938652038574
V120,553.6297356195935,23.214170694351196
V121,553.5990811596423,36.54020357131958
V122,553.4275150576766,29.967196226119995
