Tract,Z_i,time
V0,0,0
V1,303.32732446417435,23.759275197982788
V2,307.9715718935398,28.833414793014526
V3,0,0
V4,467.6070817346988,19.15500020980835
V5,445.2616814475953,11.145810842514038
V6,470.2284167645046,9.78781008720398
V7,460.72441082187987,17.489513635635376
V8,470.18016300824956,13.707348346710205
V9,339.7206267849557,26.314121961593628
V10,159.65681550307914,25.13224172592163
V11,446.9356618037416,14.694959163665771
V12,470.3336584292789,13.37102746963501
V13,468.2834454776797,15.627416610717773
V14,470.0417893602597,25.196300983428955
V15,0,0
V16,470.23394520605257,15.811643838882446
V17,469.50327661476524,11.468859195709229
V18,470.2391363934693,11.221892356872559
V19,450.3685186798626,17.023357391357422
V20,201.71320649719473,18.49938464164734
V21,470.22285758335164,13.569745779037476
V22,199.00679714474654,11.313179016113281
V23,470.2676579488063,17.00599479675293
V24,470.09089913306013,27.09993624687195
V25,454.11710086544485,20.06304430961609
V26,470.30112616812994,11.40903115272522
V27,470.1412593521192,21.699583530426025
V28,470.06008640676305,19.00121283531189
V29,470.1632468651803,25.019805669784546
V30,447.9014306556555,15.82568883895874
V31,470.19185582013785,14.942814111709595
V32,470.2741543218052,13.407721281051636
V33,0,0
V34,462.6098951080622,16.376269817352295
V35,470.3164344801287,22.73948335647583
V36,470.2274752482028,14.160080194473267
V37,460.3003459445268,18.57988405227661
V38,159.25490860895513,19.858787059783936
V39,317.12915696656086,12.980465650558472
V40,470.3207598668019,25.64121961593628
V41,468.7712098524362,18.04961395263672
V42,470.31841775780754,11.024000644683838
V43,470.1480005664402,17.144122838974
V44,153.0727240021896,16.841362237930298
V45,232.79316686105668,26.63255500793457
V46,470.2484313705484,7.887914180755615
V47,470.2816703396969,14.889585018157959
V48,470.2668132011015,13.189202308654785
V49,0,0
V50,464.6084357027793,20.809934377670288
V51,470.2988101203407,18.181276321411133
V52,470.2940589448659,17.32651710510254
V53,470.2164190524079,17.381504774093628
V54,470.2224387411059,24.739094257354736
V55,470.2224132752218,17.119592428207397
V56,470.175350550103,27.122838020324707
V57,0,0
V58,470.1576508078116,12.486363410949707
V59,470.16676664920766,28.05412197113037
V60,470.2924243881156,20.75100803375244
V61,470.2997554116094,20.578293561935425
V62,470.19349686915785,13.74991488456726
V63,470.07045114992684,25.902509927749634
V64,470.3054235864104,22.4549400806427
V65,238.74191942621326,19.147867918014526
V66,456.2177583462036,12.316851377487183
V67,170.20019422141928,20.87741780281067
V68,470.27636853521824,25.27126383781433
V69,470.31112791643943,11.572150945663452
V70,358.894968114271,28.119778156280518
V71,470.31107867002856,10.907576084136963
V72,169.69725543986357,26.19418168067932
V73,470.2769587564023,19.895796060562134
V74,180.9746493546819,17.961081981658936
V75,232.15504142380513,27.055748462677002
V76,470.14399765945905,11.619524717330933
V77,456.45192740484504,17.8924400806427
V78,470.297749350396,22.495423316955566
V79,465.4705333094848,20.232102155685425
V80,470.28689957510414,14.442600727081299
V81,469.3623627832779,5.589245319366455
V82,470.3113472857477,7.677571773529053
V83,428.31311662573825,20.961848258972168
V84,465.6440537097499,18.14805841445923
V85,470.1903878096725,13.744154453277588
V86,465.74248670528766,20.384567975997925
V87,447.5161371253235,18.73536515235901
V88,453.5327724555443,12.619596481323242
V89,470.29598782291583,11.005631685256958
V90,470.2686923659115,15.028324842453003
V91,417.28023654796294,28.231863021850586
V92,441.12083567880194,20.285911798477173
V93,470.3095233297544,8.652193784713745
V94,234.99918895047003,18.624282121658325
V95,237.6275528399866,24.00237727165222
V96,463.1339761774348,18.39299774169922
V97,0,0
V98,470.1872000744962,18.84861707687378
V99,470.31779525505686,16.464343070983887
V100,465.45100323840285,17.48518443107605
V101,470.03664873282986,19.09748339653015
V102,470.0600448776789,21.86604952812195
V103,391.4879356341504,16.62012028694153
V104,470.27207374411705,20.414161205291748
V105,470.24304750776844,9.72188949584961
V106,470.3112535132633,9.041142702102661
V107,470.2992426679774,12.928971290588379
V108,448.131771076296,15.990812063217163
V109,434.83560978340887,22.502864360809326
V110,470.1829131790336,15.122848510742188
V111,447.8361542379466,26.01166343688965
V112,457.0628288820651,19.806804895401
V113,454.25995625458717,29.71207880973816
V114,470.23552161042574,10.557019710540771
V115,156.40441195862945,20.422253370285034
V116,0,0
V117,470.26790165291266,13.930240154266357
V118,470.3012043581416,27.692089319229126
V119,175.3177925916787,12.21410083770752
V120,470.31919793384,11.50873875617981
V121,169.77758743152475,28.626017332077026
V122,0,0
