Tract,Z_i,time
V0,125.40225049900239,3.1831419467926025
V1,225.22864582021703,3.609715223312378
V2,224.62461415466367,2.904716968536377
V3,225.05242891027876,2.609545946121216
V4,224.9655586189492,3.209278106689453
V5,225.0455815913727,2.83833384513855
V6,225.26533644698148,2.672658920288086
V7,224.80780922642433,3.9723830223083496
V8,223.87092839504487,3.648017168045044
V9,215.5984845691557,3.161125898361206
V10,224.68951966345793,2.688399076461792
V11,224.90647284858275,4.254737138748169
V12,225.20614911021448,2.4613728523254395
V13,224.9575294379837,3.8602089881896973
V14,224.22381035004145,3.5576579570770264
V15,224.58819504807775,4.549455881118774
V16,225.05982805100456,2.9343349933624268
V17,225.102784440505,2.3725271224975586
V18,225.04307009540378,3.0810422897338867
V19,224.98019200846562,2.6629691123962402
V20,224.50340011402267,2.401482105255127
V21,225.06907947689808,2.6658401489257812
V22,224.22903439693602,4.38726019859314
V23,225.24379943175296,2.373502016067505
V24,224.1466885820013,3.9214770793914795
V25,225.10280510464167,2.7047791481018066
V26,225.0971434156328,2.6932179927825928
V27,225.05056044812838,3.566869020462036
V28,224.71947063250514,4.409678220748901
V29,225.08438904025343,3.4579341411590576
V30,224.74629096244365,3.642072916030884
V31,225.2206214166262,2.618260145187378
V32,225.26929168985106,3.291240930557251
V33,225.12443714629418,3.1772782802581787
V34,225.09443503691293,2.207479238510132
V35,225.2612366478842,2.6006510257720947
V36,224.38823603198801,3.251030921936035
V37,224.54730464747462,3.059453010559082
V38,224.45129244376457,3.2924880981445312
V39,225.35888089559813,3.708606004714966
V40,224.89989052692113,3.597297191619873
V41,225.37901320911897,3.5417940616607666
V42,225.3668877613921,3.1008269786834717
V43,221.54332532164162,4.118693828582764
V44,224.4152014113804,3.5620272159576416
V45,225.31978729287835,2.953326940536499
V46,225.15269790935488,3.0951528549194336
V47,225.21915250988255,3.2815942764282227
V48,224.79470068610078,4.075557231903076
V49,225.07572485251532,2.777602195739746
V50,225.2680313059945,2.949370861053467
V51,225.2361712582448,3.334321975708008
V52,225.38868156347368,2.4342141151428223
V53,225.0082754238551,3.233891010284424
V54,224.95066871075898,4.09168815612793
V55,225.17259423134797,2.658830165863037
V56,224.85803008608343,3.171203136444092
V57,225.27416976461856,2.546566963195801
V58,224.98895781890127,3.519176959991455
V59,225.0989104689358,2.510502815246582
V60,225.11834410339767,2.9101953506469727
V61,224.81945317275313,4.094961166381836
V62,225.0921581033411,3.7821688652038574
V63,224.9591900397389,2.991168975830078
V64,225.09287622303202,3.0948359966278076
V65,224.81257099801383,3.290170907974243
V66,225.29116378825861,2.2177422046661377
V67,225.07824759343785,2.3162529468536377
V68,225.0703005650625,2.899306058883667
V69,225.36015764974314,2.494676113128662
V70,224.2018005476928,3.891099214553833
V71,225.37607034408762,2.538011074066162
V72,224.8080834878194,4.592995882034302
V73,225.0409428718023,2.9727070331573486
V74,225.26273636731005,2.154348850250244
V75,224.92468079819864,4.625870943069458
V76,224.85897512501057,3.339294910430908
V77,224.6120474126715,3.721342086791992
V78,224.74384481333573,3.410205364227295
V79,225.26748157944886,2.874316930770874
V80,224.92788385057958,4.442627906799316
V81,225.26366263362627,0.931433916091919
V82,225.38376513465383,2.7492129802703857
V83,225.00596981355713,4.0619728565216064
V84,225.298617339252,2.716144323348999
V85,225.12030981005105,3.1992740631103516
V86,225.04682389214943,2.5395588874816895
V87,225.02102709224457,2.4579520225524902
V88,225.07762274748134,4.234402179718018
V89,225.10062232218803,2.6824309825897217
V90,224.89464967957775,3.197550058364868
V91,225.04574058299673,2.8355770111083984
V92,223.11409957352683,3.828341245651245
V93,225.38708273369042,2.071584939956665
V94,225.19725853667757,3.8045291900634766
V95,224.82292658408699,4.001914024353027
V96,225.24823640118856,3.0897278785705566
V97,224.86146507835764,4.231888771057129
V98,225.3325087523826,3.265373945236206
V99,225.34844553615636,2.796006202697754
V100,225.25329579264937,3.3559820652008057
V101,225.36667514306546,2.283921241760254
V102,225.0290809971665,3.3607571125030518
V103,225.07812384330344,2.9080231189727783
V104,225.0802238348021,2.4921813011169434
V105,225.1689091932322,4.06857705116272
V106,225.39009849358837,3.6542677879333496
V107,225.2502895549873,4.769164085388184
V108,225.26378546868983,2.8361198902130127
V109,225.2461753208705,2.6832001209259033
V110,225.26938750418716,3.0470468997955322
V111,225.08488566547248,3.2813830375671387
V112,225.1529600518603,4.218024969100952
V113,225.00945117251885,3.166511297225952
V114,224.86220930012382,3.7564687728881836
V115,225.31150121661634,3.0860989093780518
V116,225.33139488765522,3.6643638610839844
V117,225.31189986203356,3.6864750385284424
V118,225.36586242032084,2.3540570735931396
V119,225.25650060024697,3.025738000869751
V120,225.18648264178998,3.3430979251861572
V121,225.3680877776183,2.294066905975342
V122,224.43877643061697,2.9403529167175293
