size,alg,approx Z,alg time
30,MBR,215.15714413503264,0.0539851188659668
30,GBR,221.62892844629403,1.148238182067871
size,alg,approx Z,alg time
30,MBR,215.15714413503264,0.06252598762512207
30,GBR,221.62892844629403,1.1285948753356934
size,alg,approx Z,alg time
30,MBR,212.157144136545,0.05671286582946777
30,GBR,224.628928446294,1.1210429668426514
size,alg,approx Z,alg time
30,MBR,212.157144136545,0.05687403678894043
30,GBR,224.628928446294,1.139261245727539
