0.0,MBR,3.552713678800501e-15,0.008064031600952148
0.25,MBR,0.013317988265345804,0.006499052047729492
0.5,MBR,0.3498620321174126,0.006187915802001953
0.75,MBR,0.21728544000313832,0.005984067916870117
1.0,MBR,3.7653043064739222,0.0061550140380859375
1.25,MBR,0.05837824253018198,0.0061130523681640625
1.5,MBR,0.160468601332461,0.00793004035949707
1.75,MBR,0.33989600839787215,0.007276058197021484
2.0,MBR,1.683693660451027,0.006271839141845703
0.0,MBR,0.0,0.007316112518310547
0.25,MBR,0.016209573649344833,0.008453845977783203
0.5,MBR,0.23195880949599257,0.0065877437591552734
0.75,MBR,1.0745435330937738,0.007024049758911133
1.0,MBR,0.05444068337646968,0.007038116455078125
1.25,MBR,1.5682821858031417,0.006560087203979492
1.5,MBR,1.0872030157021726,0.008538961410522461
1.75,MBR,0.534878713861012,0.00839090347290039
2.0,MBR,0.2843336365708211,0.007790088653564453
0.0,MBR,0.0,0.005872249603271484
0.25,MBR,0.029213432180217325,0.006566762924194336
0.5,MBR,0.23136622510484806,0.006223917007446289
0.75,MBR,0.6034393052871216,0.008650064468383789
1.0,MBR,0.9720094510250341,0.00745391845703125
1.25,MBR,2.9121403859627364,0.01000070571899414
1.5,MBR,1.8993674513961665,0.006949901580810547
1.75,MBR,3.5174990486695705,0.006340980529785156
2.0,MBR,4.407062668776582,0.008529901504516602
0.0,MBR,3.552713678800501e-15,0.007418155670166016
0.25,MBR,0.015709891009070276,0.006067991256713867
0.5,MBR,0.1291678848404434,0.0065708160400390625
0.75,MBR,0.7181997969144334,0.005964994430541992
1.0,MBR,0.2786494101413801,0.006257772445678711
1.25,MBR,0.6545718109960177,0.007145881652832031
1.5,MBR,2.809743408626197,0.006198883056640625
1.75,MBR,3.004451737268049,0.00616002082824707
2.0,MBR,6.024105693786282,0.006057024002075195
0.0,MBR,3.552713678800501e-15,0.0062868595123291016
0.25,MBR,0.00034468924619446284,0.0063359737396240234
0.5,MBR,0.16559808852652047,0.006600141525268555
0.75,MBR,0.1454810188183373,0.006800174713134766
1.0,MBR,0.6904257075540627,0.006415128707885742
1.25,MBR,2.8617291420278583,0.007378816604614258
1.5,MBR,0.48341216633967576,0.00751805305480957
1.75,MBR,0.5138225537492787,0.007346153259277344
2.0,MBR,1.2205748534624945,0.006971120834350586
0.0,MBR,1.7763568394002505e-15,0.0061528682708740234
0.25,MBR,0.012491751524247974,0.007080078125
0.5,MBR,0.5664132008533258,0.0060689449310302734
0.75,MBR,0.692821064200615,0.007346153259277344
1.0,MBR,0.42708508252807675,0.0059528350830078125
1.25,MBR,4.200432091167517,0.006082057952880859
1.5,MBR,2.518367987705993,0.00598597526550293
1.75,MBR,0.4031913227790227,0.0067920684814453125
2.0,MBR,6.4782223545056965,0.00690007209777832
0.0,MBR,0.0,0.006731986999511719
0.25,MBR,0.01789624924847999,0.006329774856567383
0.5,MBR,0.20636045516272894,0.006038188934326172
0.75,MBR,0.678089730027196,0.006067991256713867
1.0,MBR,0.5234755573147929,0.006201028823852539
1.25,MBR,1.2881188205497622,0.006114959716796875
1.5,MBR,0.9020312253202718,0.00775599479675293
1.75,MBR,1.3215445743887386,0.006012916564941406
2.0,MBR,8.10471941217245,0.006846904754638672
0.0,MBR,1.7763568394002505e-15,0.006142854690551758
0.25,MBR,0.00836766735758765,0.0068929195404052734
0.5,MBR,0.16949218209545336,0.006125926971435547
0.75,MBR,0.7822051106392252,0.008214950561523438
1.0,MBR,0.23833825216346582,0.006360054016113281
1.25,MBR,0.16024780484939072,0.007008075714111328
1.5,MBR,0.9963865780972441,0.009218692779541016
1.75,MBR,1.7211485076933641,0.0072231292724609375
2.0,MBR,3.8610244808998786,0.006587982177734375
0.0,MBR,1.7763568394002505e-15,0.006618976593017578
0.25,MBR,0.013682890054381502,0.00770878791809082
0.5,MBR,0.22593306849605987,0.007847309112548828
0.75,MBR,1.4352965480484414,0.00657200813293457
1.0,MBR,0.7237337141247053,0.007567167282104492
1.25,MBR,1.7067833923788704,0.0072650909423828125
1.5,MBR,0.47290574889559167,0.006700038909912109
1.75,MBR,0.4387093421143362,0.0063021183013916016
2.0,MBR,3.0088998025236506,0.008358240127563477
0.0,MBR,1.7763568394002505e-15,0.006308078765869141
0.25,MBR,0.06331839124217176,0.006222963333129883
0.5,MBR,0.021004640553202947,0.006237030029296875
0.75,MBR,0.36985688522450744,0.009598016738891602
1.0,MBR,1.1670892893216234,0.006101131439208984
1.25,MBR,0.8337077190370685,0.006167888641357422
1.5,MBR,6.978533626767124,0.0060727596282958984
1.75,MBR,2.8037701309472567,0.005964040756225586
2.0,MBR,3.0000737306752825,0.008113861083984375
0.0,MF,2.4246155305718275e-08,2.0037882328033447
0.0,MF,2.941095189612497e-08,2.002439022064209
0.0,MF,4.67740637333236e-08,2.0485739707946777
0.0,MF,4.797986186133585e-08,2.1243021488189697
0.0,MF,3.079516908144342e-08,2.1366219520568848
0.0,MF,2.21840537051321e-08,2.0910091400146484
0.0,MF,3.300620576851543e-08,2.148867130279541
0.0,MF,5.434113603541846e-08,2.1108617782592773
0.0,MF,4.860898705771888e-08,2.124434232711792
0.0,MF,3.7773515870753727e-08,2.0154871940612793
0.0,BP,3.6010744734582545e-05,19.32145094871521
0.0,BP,3.1319568266852116e-05,19.151790142059326
0.0,BP,3.520554340319393e-05,19.10445284843445
0.0,BP,4.6198723623547266e-05,19.186697006225586
0.0,BP,4.062921528280583e-05,19.26080822944641
0.0,BP,3.727719126800366e-05,19.250564098358154
0.0,BP,2.665054600825556e-05,19.312310934066772
0.0,BP,4.199341578647875e-05,19.54451274871826
0.0,BP,4.439637558029119e-05,19.55763816833496
0.0,BP,4.046689879011467e-05,19.413113832473755
0.0,IJGP,9.301374177539401e-06,7.469084978103638
0.0,IJGP,1.0600245293090893e-05,7.442223310470581
0.0,IJGP,1.0886466995430055e-05,7.503795862197876
0.0,IJGP,1.4251233228179672e-05,7.52419376373291
0.0,IJGP,1.1116537741884258e-05,7.5077128410339355
0.0,IJGP,1.183072959065612e-05,7.535473108291626
0.0,IJGP,7.068193600190398e-06,7.647722005844116
0.0,MBE,0.0,0.007719993591308594
0.0,MBE,3.552713678800501e-15,0.05458807945251465
0.0,IJGP,1.2853474125051889e-05,7.459731817245483
0.0,MBE,1.7763568394002505e-15,0.06391215324401855
0.0,MBE,0.0,0.01073312759399414
0.0,IJGP,1.460332712355239e-05,7.53127121925354
0.0,MBE,3.552713678800501e-15,0.055017948150634766
0.0,MBE,1.7763568394002505e-15,0.07458209991455078
0.0,MBE,1.7763568394002505e-15,0.009531021118164062
0.0,WMBE,0.012432802977382806,0.09756875038146973
0.0,IJGP,1.1755620525022437e-05,7.667647361755371
0.0,WMBE,0.009660960780827565,0.0973200798034668
0.0,MBE,3.552713678800501e-15,0.12192487716674805
0.0,WMBE,0.007229870635610425,0.0748910903930664
0.0,MBE,1.7763568394002505e-15,0.045004844665527344
0.0,WMBE,0.013286051400648091,0.11943793296813965
0.0,WMBE,0.009547612292557517,0.07598614692687988
0.0,WMBE,0.013020759266959558,0.11906194686889648
0.0,WMBE,0.005710227237267773,0.13799500465393066
0.0,MBE,1.7763568394002505e-15,0.05088520050048828
0.0,WMBE,0.008357207438105974,0.08423113822937012
0.0,WMBE,0.009506249841958692,0.08852005004882812
0.0,MBR,1.7763568394002505e-15,0.05985093116760254
0.0,MBR,3.552713678800501e-15,0.05768108367919922
0.0,MBR,0.0,0.06450366973876953
0.0,MBR,1.7763568394002505e-15,0.11326098442077637
0.0,MBR,3.552713678800501e-15,0.05877494812011719
0.0,MBR,0.0,0.05601191520690918
0.0,MBR,1.7763568394002505e-15,0.10736298561096191
0.0,WMBE,0.015071140563359009,0.06728196144104004
0.0,MBR,0.0,0.012092828750610352
0.0,MBR,3.552713678800501e-15,0.11853599548339844
0.0,GBR,3.552713678800501e-15,0.5238649845123291
0.0,GBR,1.7763568394002505e-15,0.49197888374328613
0.0,GBR,1.7763568394002505e-15,0.47707223892211914
0.0,GBR,1.7763568394002505e-15,0.4733610153198242
0.0,GBR,1.7763568394002505e-15,0.48954105377197266
0.0,MBR,1.7763568394002505e-15,0.05007004737854004
0.0,GBR,1.7763568394002505e-15,0.5180187225341797
0.0,GBR,3.552713678800501e-15,0.7089390754699707
0.0,GBR,1.7763568394002505e-15,0.5758471488952637
