Tract,probability
V0,0.005791309816515777
V1,0.9999769149214865
V2,0.8377372016688327
V3,0.9820505413526799
V4,0.740622601883333
V5,0.9996847770798774
V6,0.0
V7,0.9999705035435085
V8,0.9995524264192973
V9,0.9980774739390456
V10,0.9995732502122977
V11,0.8988155479207393
V12,0.9338105202144721
V13,0.9908851148583954
V14,0.6678879619059631
V15,0.9100180070936279
V16,0.9812004280630384
V17,0.9294364649829381
V18,0.9131502662560185
V19,0.99960363251603
V20,0.9996319081669796
V21,0.9904525134234269
V22,0.9698020342799079
V23,0.0
V24,0.9981030546093914
V25,0.9999679940069413
V26,0.9998640299172069
V27,0.9998401472218365
V28,0.8621787590363083
V29,0.9998783636124883
V30,0.9998143947542562
V31,0.9998836264160933
V32,0.8068699846384745
V33,0.9687653617609282
V34,0.9998264074556259
V35,0.9180846121300321
V36,0.9866987910393381
V37,0.9980915695550907
V38,0.9980774609576425
V39,0.999264616127049
V40,0.7442387708808046
V41,0.9999200524544232
V42,0.8742131553537748
V43,0.999619166569423
V44,0.9997835685033398
V45,0.9251619051830957
V46,0.9999541399386103
V47,0.9999768708275618
V48,0.9804270354225484
V49,0.9715766055096138
V50,0.9608003931787001
V51,0.9999769039632225
V52,0.9999908990406157
V53,0.8643034292671047
V54,0.9999849819329066
V55,0.9813936935972345
V56,0.9999758873359131
V57,0.992888897628155
V58,0.8979987266796107
V59,0.9911981099331288
V60,0.9411657920485009
V61,0.8690176029772655
V62,0.9931576209831067
V63,0.9980821246644898
V64,0.9997416619640185
V65,0.42963480103305135
V66,0.9206444615373636
V67,0.5631850117951276
V68,0.9744376005884391
V69,0.9999702915953727
V70,0.9999220378134156
V71,0.9999769020179673
V72,0.9999855666560952
V73,0.9999796528440511
V74,0.9745868885685834
V75,0.9626873886586151
V76,0.9998234426068423
V77,0.8056038889914295
V78,0.9996729966018709
V79,0.9999464239908432
V80,0.8334383647456625
V81,0.9975038101041409
V82,0.9844670361222491
V83,0.9614941506891964
V84,0.9999906356643454
V85,0.9999863824253246
V86,0.5706537281422736
V87,0.9250518739985162
V88,0.9998864253251751
V89,0.0
V90,0.9995791992647233
V91,0.8392719361909833
V92,0.9980770647795315
V93,0.999976610299783
V94,0.9107631487628004
V95,0.9999113527894355
V96,0.9999793643461578
V97,0.9999757192137577
V98,0.9999768435268876
V99,0.7205558132853671
V100,0.9999757236344963
V101,0.4489263572544425
V102,0.7819848786123089
V103,0.8809940167206929
V104,0.9999757643259918
V105,0.9999770617996823
V106,0.9999665745756994
V107,0.9998858156870256
V108,0.4471637522587358
V109,0.9999539468324217
V110,0.6265948472984257
V111,0.9999597522962407
V112,0.9287824863065745
V113,0.9695171516035727
V114,0.9999149969062702
V115,0.0
V116,0.9999356878821017
V117,0.9999324835496225
V118,0.9999767334480655
V119,0.9999626546017882
V120,0.9999751479421043
V121,0.9999385479222257
V122,0.9526649005308384
