Tract,probability
V0,0.04985459589995126
V1,1.018267310323766
V2,1.009385116128042
V3,1.017498133890822
V4,1.014916471743692
V5,1.0175010635202262
V6,1.0181019812477423
V7,1.01746070725214
V8,1.0039106794838393
V9,1.0101634453409989
V10,1.0148974207971406
V11,0.9934500040424449
V12,1.0181540237849482
V13,1.0174241841110092
V14,0.9843566191586791
V15,1.0003358751490135
V16,1.0176416520668705
V17,1.018070717421644
V18,1.0176975403778334
V19,1.0043528849430352
V20,1.0123983979356934
V21,1.0175640238779928
V22,1.0182153212708578
V23,1.0175566619251093
V24,0.9971420949519646
V25,1.0105204172814666
V26,1.017900757135106
V27,1.0180530834001842
V28,1.0177816766055288
V29,1.0177947360203063
V30,1.0175533813236903
V31,1.0157502143845087
V32,1.0182219227999516
V33,1.0178424048426338
V34,1.0058923547283412
V35,1.0176693949234614
V36,0.9964139935222732
V37,1.014358694497432
V38,1.0035923508957192
V39,1.0182774730785924
V40,1.0182787969228595
V41,1.0181116410120683
V42,1.0181458004759585
V43,0.9911328797202519
V44,1.0176364787108279
V45,1.0182677157657183
V46,1.0181675399599714
V47,1.0182008427173594
V48,1.0177995364449877
V49,1.0176452049608307
V50,1.0180322290343629
V51,1.0177476508294303
V52,1.0034162821264772
V53,1.017904925702663
V54,1.0182729684095404
V55,1.017790502426381
V56,0.8426987541889215
V57,1.018278177787019
V58,1.0029556673601532
V59,1.017427795983925
V60,1.0180834292762455
V61,1.0179038286520954
V62,1.0182537093766044
V63,1.0176675008123197
V64,1.0179375538265825
V65,1.0176131400261654
V66,1.0153686695670014
V67,1.0177407039945081
V68,1.018134206886114
V69,1.0182767008486042
V70,1.0176139562830682
V71,1.0182808744875214
V72,1.018164939400707
V73,1.018278173774742
V74,1.017918817356129
V75,1.0177145597028612
V76,1.0177112991335198
V77,1.0178288855099995
V78,1.0153848810444985
V79,1.0181971478653604
V80,1.0174842081961002
V81,1.018278177787019
V82,1.018278177164551
V83,1.017648855270903
V84,1.018160457984391
V85,1.0181998581452985
V86,1.0114087183163754
V87,1.0076405340478043
V88,1.0178814524877515
V89,1.0178792361742508
V90,1.0065408093085784
V91,1.0172086557211273
V92,0.9953189716558801
V93,1.018278177787019
V94,1.01822064233457
V95,1.0179696221315855
V96,1.0182533423939855
V97,1.017991393612497
V98,1.0182329033022886
V99,1.0182760128724109
V100,1.0178651966614118
V101,1.0182773993583187
V102,1.0177910109781687
V103,1.0179008031794505
V104,1.018201218142064
V105,1.0182252356883406
V106,1.0182478867234017
V107,1.018278177787019
V108,1.0178511188761745
V109,1.0175014733925307
V110,1.018230625884396
V111,1.0177958001742238
V112,1.0171587655857084
V113,1.0174878634939346
V114,1.017936746160962
V115,1.0182606071096187
V116,1.0164726483670279
V117,1.017850430505046
V118,1.0182080118757177
V119,1.0179510121296682
V120,1.0182014724592472
V121,1.0182765815353076
V122,1.017549575207271
