Tract,probability
V0,0.006613480761195261
V1,0.9999912630777529
V2,0.8915502479655316
V3,0.9311735184137173
V4,0.9994694232273299
V5,0.9994808930632038
V6,0.9999789065148212
V7,0.9993599255660737
V8,0.969669573373178
V9,0.9974298792833824
V10,0.9841582215488404
V11,0.919406709226576
V12,0.9999534887099458
V13,0.9994420797477656
V14,0.9993759630978314
V15,0.9941708922991439
V16,0.9995606643763695
V17,0.9998402241387357
V18,0.999679973194377
V19,0.9993858896869146
V20,0.9993820621093127
V21,0.9995936936293589
V22,0.9999335300511638
V23,0.9998049768957782
V24,0.9972154759694317
V25,0.9979546285689644
V26,0.9997925458254956
V27,0.9999749806051041
V28,0.9997131473552716
V29,0.999729088457889
V30,0.9998764530719184
V31,0.9999884098932253
V32,0.9634062243508167
V33,0.6905254417431635
V34,0.9997925865223827
V35,0.9999455043706391
V36,0.9974298796774952
V37,0.9943474464975527
V38,0.9973603564297685
V39,0.9999911963559726
V40,0.9999805264655032
V41,0.9999752421145578
V42,0.9999888567275899
V43,0.9993781359867783
V44,0.9996086952390673
V45,0.9999881693762009
V46,0.9999381378095884
V47,0.9999752467759421
V48,0.9563765276345998
V49,0.9994991907125933
V50,0.9999808663745371
V51,0.9999989521087116
V52,0.9999892037148408
V53,0.9751277468401919
V54,0.9999878086806985
V55,0.9999746159777224
V56,0.9997704561798483
V57,0.9998790773398013
V58,0.9999647601987107
V59,0.9997509895074349
V60,0.9999004315172937
V61,0.999729438860598
V62,0.9998940490137938
V63,0.9996305686739017
V64,0.9998100134903969
V65,0.9996191835235363
V66,0.9999994294500412
V67,0.7706587619652854
V68,0.9996340635122102
V69,0.9999891328848849
V70,0.862147965069463
V71,0.9999891665924007
V72,0.999936715330119
V73,0.9999889183813659
V74,0.9688827932929416
V75,0.0
V76,0.9914351895947335
V77,0.9997065223220535
V78,0.9994485657076818
V79,0.9999651765511487
V80,0.9996809607391572
V81,0.9971198959486662
V82,0.9999891926448339
V83,0.9996201858211806
V84,0.9999866020790834
V85,0.9999821077227959
V86,0.9993915352621325
V87,0.9995472335627209
V88,0.9997833884388877
V89,0.9998657107285026
V90,0.9994189045325098
V91,0.9995156135878001
V92,0.9974001288707646
V93,0.9999871680844677
V94,0.9999660229567398
V95,0.999834061488108
V96,0.9999869876510906
V97,0.9999973475891019
V98,0.9999866107483382
V99,0.9999889866519164
V100,0.8885746467669922
V101,0.9998379172342314
V102,0.9997114806504966
V103,0.8691816427494384
V104,0.9999808735401191
V105,0.9999891958173684
V106,0.7247442742905373
V107,0.9999522390580694
V108,0.9999282544083908
V109,0.9990377091102516
V110,0.9049440139404948
V111,0.9999382453375554
V112,0.9996394915024096
V113,0.9995024168438515
V114,0.9998140931624213
V115,0.999924872132894
V116,0.9998648486019112
V117,0.9999105478892985
V118,0.9999884834911924
V119,0.9999477117860703
V120,0.9999537628913192
V121,0.9999942636499739
V122,0.983393688329013
