Tract,Z_i,time
V0,313.654290061346,5.327049732208252
V1,364.91523709557646,5.533312559127808
V2,305.71012691304895,3.2403063774108887
V3,358.37347921745726,3.3310678005218506
V4,270.270711585196,7.334262132644653
V5,364.80862908478673,2.893728017807007
V6,0,0
V7,364.91289743205016,2.488651990890503
V8,364.7603311971409,3.939467668533325
V9,364.22208613767566,2.3195202350616455
V10,364.7679302919266,6.9741761684417725
V11,327.9990606587547,3.9279227256774902
V12,340.76955407831855,4.506196022033691
V13,361.5974241279551,5.726063013076782
V14,243.7281204549925,4.861282587051392
V15,332.087103076663,5.248751878738403
V16,358.0632527632076,3.9309024810791016
V17,339.1733578281184,4.0923686027526855
V18,333.2301385586154,4.663167953491211
V19,364.7790175134459,3.8512163162231445
V20,364.7893359675185,2.3424389362335205
V21,361.43955762838516,7.091020345687866
V22,353.9037091699373,6.898833751678467
V23,0,0
V24,364.231421129559,4.09024453163147
V25,364.9119816427777,2.99990177154541
V26,364.874042686499,2.9659249782562256
V27,364.8653273258607,5.920179843902588
V28,314.62942951758737,4.714318037033081
V29,364.8792733910623,2.555436134338379
V30,364.8559296411015,5.419408559799194
V31,364.881193912623,5.782465934753418
V32,294.445949057505,7.16365385055542
V33,353.52540283865204,3.155315637588501
V34,364.8603133600685,2.6274921894073486
V35,335.0307981215101,4.729997158050537
V36,360.06973551215333,2.4538681507110596
V37,364.22722996149236,4.596584796905518
V38,364.2220814004545,2.0035324096679688
V39,364.6553024115088,5.36886739730835
V40,271.59033721594733,5.531185626983643
V41,364.8944866359002,2.4258337020874023
V42,319.02106548433886,6.676135778427124
V43,364.78468625708626,5.199711322784424
V44,364.8446804127503,3.5003373622894287
V45,337.6134698151425,4.30999755859375
V46,364.9069259654372,2.3152108192443848
V47,364.91522100466,2.0873053073883057
V48,357.78102348915024,4.281496524810791
V49,354.55129220047354,5.01148796081543
V50,350.6187973407933,2.776515483856201
V51,364.9152330966466,2.9461450576782227
V52,364.9203402315303,3.3324990272521973
V53,315.40477195744944,3.345907211303711
V54,364.91818093892033,4.95955491065979
V55,358.13377992956634,3.4822540283203125
V56,364.9148621052866,3.398435592651367
V57,362.32865187291986,3.41794490814209
V58,327.7009832607434,6.021785497665405
V59,361.7116434366229,4.392434358596802
V60,343.4536668064887,4.780786037445068
V61,317.12508548817544,7.800189256668091
V62,362.426715383509,3.169773578643799
V63,364.2237832974329,6.685240030288696
V64,364.8293877249851,5.301263809204102
V65,156.7839046522353,5.985795259475708
V66,335.96494773983267,4.764244794845581
V67,205.51953654253114,5.471250772476196
V68,355.59533699984854,2.7687065601348877
V69,364.9128200871604,3.8941404819488525
V70,364.89521114037285,3.187272071838379
V71,364.91523238677695,3.307657241821289
V72,364.9183943182472,3.053539991378784
V73,364.9162362283033,3.585212469100952
V74,355.64981571616386,3.8318490982055664
V75,351.30740664034454,3.5049586296081543
V76,364.8592314165949,4.224564552307129
V77,293.9839207983193,3.963552236557007
V78,364.80433010961974,3.3224008083343506
V79,364.904110233527,5.126428604125977
V80,304.1413796033403,4.857063293457031
V81,364.012742630637,1.2830569744110107
V82,359.25531533649087,4.048903942108154
V83,350.87196587163834,5.010795593261719
V84,364.9202441192975,3.872610330581665
V85,364.9186920117412,3.7321054935455322
V86,208.24504785779223,3.085885524749756
V87,337.573316832399,2.57389235496521
V88,364.88221530077305,1.9749817848205566
V89,0,0
V90,364.77010124191946,4.370341539382935
V91,306.2701878541291,5.5810558795928955
V92,364.2219368256877,3.4941306114196777
V93,364.9151259319091,2.401676893234253
V94,332.35902290282945,5.256444215774536
V95,364.8913119223001,2.7303619384765625
V96,364.91613094859576,4.974156379699707
V97,364.9148007535341,3.3899333477020264
V98,364.915211041998,2.877370834350586
V99,262.9478656177484,4.8301100730896
V100,364.9148023667662,4.502068996429443
V101,163.82384998239758,4.317768573760986
V102,285.3647850524342,3.652289867401123
V103,321.495562241712,3.9822752475738525
V104,364.9148172160557,2.8476405143737793
V105,364.9152906949054,2.8958165645599365
V106,364.9114636587318,3.32700514793396
V107,364.8819928293874,4.825427770614624
V108,163.18063371378534,4.853538751602173
V109,364.90685549641984,5.015035390853882
V110,228.659285882339,4.2493226528167725
V111,364.9089740475327,3.3816747665405273
V112,338.9347055350708,2.868178606033325
V113,353.7997487406234,3.6531059741973877
V114,364.8926417467579,5.568271160125732
V115,0,0
V116,364.900192373416,7.367063283920288
V117,364.8990230366754,4.796209812164307
V118,364.9151708716312,4.013838052749634
V119,364.9100331674996,5.908870220184326
V120,364.91459228299067,3.4816176891326904
V121,364.90123606972975,2.9612393379211426
V122,347.649963576549,4.019978046417236
