Tract,probability
V0,0.11774251590680315
V1,2.3592822405779317
V2,0.0
V3,2.2265825741711702
V4,1.9074000941359965
V5,2.377661707205582
V6,2.321929515001557
V7,2.378134869097723
V8,2.3332892706438098
V9,2.3771166345969066
V10,1.7303177885727388
V11,2.2383664234547482
V12,2.378414206711996
V13,2.364517762667434
V14,2.3783969222528087
V15,2.377476480591163
V16,2.3779183355974016
V17,0.9852174644464604
V18,2.3783445953513436
V19,2.3781489332111443
V20,2.3781197381036794
V21,2.3785894545452884
V22,2.2434039296393893
V23,2.37826176638965
V24,2.377456047896805
V25,1.595904519605306
V26,2.3785612001075602
V27,2.378261699507554
V28,2.3367920104827618
V29,2.3783032412308054
V30,2.378636016470438
V31,0.0
V32,1.7625781651685746
V33,2.091356403245438
V34,2.37816131650541
V35,2.2790639551732164
V36,0.9589914998109078
V37,2.378355352812123
V38,0.7624331846901415
V39,2.3786252370234995
V40,2.3777135714421664
V41,2.3780349565880545
V42,2.378146898222849
V43,2.3776817159581394
V44,0.8710628148004957
V45,2.377678465129087
V46,2.378590520183291
V47,2.274549898395368
V48,1.5405733445756806
V49,2.1442118195150366
V50,2.303611979715794
V51,2.3784235927803463
V52,2.3785139458184306
V53,2.3372981673320994
V54,2.3783874120823905
V55,2.378536034146342
V56,2.378529144647552
V57,2.3778718505216827
V58,2.3783036282625822
V59,0.9613529604934238
V60,0.9715113704802709
V61,2.3779068775595644
V62,2.3782550192446235
V63,2.378588467563679
V64,2.245128344717265
V65,2.368649343105682
V66,2.378475590581601
V67,2.375083245606187
V68,2.3311815376784635
V69,2.3649360590480977
V70,2.37831685283553
V71,2.3792098392565846
V72,2.3783670186135697
V73,2.3781326184857314
V74,2.3786249218981093
V75,1.7866316078406992
V76,2.310234243045233
V77,2.3776463243696173
V78,2.378189534813632
V79,2.3782823686179064
V80,2.259920469367858
V81,2.374662103299788
V82,2.378538307990398
V83,2.3781642770209177
V84,2.331361310236197
V85,1.0089737987877734
V86,2.3554339180956116
V87,2.140569813809521
V88,2.261373895142886
V89,2.310993633869875
V90,1.5831659560020739
V91,2.324842750170709
V92,2.239558206856974
V93,2.3787982188267387
V94,1.8498144748407972
V95,2.378313577229975
V96,2.3782103915051382
V97,2.3705270048606377
V98,2.3784421385177414
V99,2.323961532295886
V100,1.1928470097058714
V101,0.9587529202703402
V102,2.333407158380373
V103,2.3785675626898817
V104,2.378043966345632
V105,2.378078075562267
V106,2.378434115627026
V107,2.3784785986050525
V108,2.378070410926528
V109,2.3774428055439607
V110,2.3783135434732183
V111,2.3282361351859646
V112,1.9670776563887633
V113,0.47005142010177164
V114,2.264307020305755
V115,2.3786789111822784
V116,2.3782390552248716
V117,2.2837358818607902
V118,2.3781819420234007
V119,2.3779259289955483
V120,2.3783160233346785
V121,2.378184336055983
V122,2.377447312043157
