Tract,Z_i,time
V0,203.9852794842847,1.1928207874298096
V1,210.0428327942702,1.2599408626556396
V2,207.76728129319193,1.4186949729919434
V3,210.3795884054486,1.1408205032348633
V4,210.38519811327598,1.3284642696380615
V5,210.3887962955019,1.2491896152496338
V6,210.49368601992015,1.2807817459106445
V7,210.4038518609684,1.2065064907073975
V8,204.88740190904684,1.603698968887329
V9,209.2879630261777,1.140371322631836
V10,209.84516388410944,1.1733486652374268
V11,209.94577136962732,1.0739307403564453
V12,210.4549411980178,1.5957963466644287
V13,210.38068353273317,1.3271121978759766
V14,206.73906500767814,1.2997944355010986
V15,210.53831107126737,1.0309233665466309
V16,210.53831107126737,1.084843397140503
V17,210.4642591290385,1.6097767353057861
V18,210.43884915163954,1.0920207500457764
V19,209.8459748901333,1.3592169284820557
V20,209.73948644902742,1.933391809463501
V21,210.39104477137533,1.371204137802124
V22,210.52319926877743,2.056924819946289
V23,210.38129125773264,1.6757757663726807
V24,209.84425209274823,1.5882554054260254
V25,210.22095653814165,1.286590814590454
V26,210.27448878917585,1.5532097816467285
V27,210.22343159963214,1.580963373184204
V28,210.43635881751786,1.1242961883544922
V29,210.4412555902695,1.6554393768310547
V30,210.4898976462806,1.1972041130065918
V31,210.53812452589585,1.2670814990997314
V32,210.52248731720329,1.7385509014129639
V33,210.39933830481513,1.3664062023162842
V34,210.4558679125038,1.1633093357086182
V35,210.52334293537888,1.2472703456878662
V36,209.84521613986516,1.1243538856506348
V37,206.87467254221494,1.5993890762329102
V38,207.54691590690916,1.2739853858947754
V39,210.53808584095967,1.1557939052581787
V40,210.53576490671384,1.246314525604248
V41,210.5383250173141,1.1027610301971436
V42,210.5367811216741,1.5035922527313232
V43,206.2428644974635,1.7596094608306885
V44,210.38425859299795,1.6298069953918457
V45,210.5284248212264,1.8844242095947266
V46,210.5156457453332,1.1024439334869385
V47,210.52652478023177,0.9912877082824707
V48,210.42800655902224,1.2767064571380615
V49,210.18271873008507,1.559433937072754
V50,210.53252892864478,1.644016981124878
V51,210.54054723657796,1.260591983795166
V52,210.53830795431566,1.1053028106689453
V53,210.4024390918946,1.28898286819458
V54,210.53323670022579,1.4318478107452393
V55,210.52498540886302,1.0562114715576172
V56,210.52886790839563,1.3305585384368896
V57,210.44325728900338,1.4979310035705566
V58,209.80549067258886,1.0750303268432617
V59,207.57243610093334,1.1004726886749268
V60,210.49950315111653,1.3911514282226562
V61,210.45117488148313,1.1854689121246338
V62,210.53461214673965,1.7911133766174316
V63,210.41310978183506,1.1085014343261719
V64,210.40828456768207,1.4514751434326172
V65,210.3192894347637,1.4814279079437256
V66,210.53309576704848,1.2784385681152344
V67,210.42835006775942,1.1720726490020752
V68,210.44277657553994,1.7274272441864014
V69,210.53817015751315,1.3198482990264893
V70,210.24754013361712,1.4748921394348145
V71,191.84542313274696,1.4123265743255615
V72,210.46864846647622,1.4972116947174072
V73,210.5411977458207,1.3593089580535889
V74,210.46469131827382,1.2231433391571045
V75,210.42687617223558,1.1447563171386719
V76,210.4205114368501,1.3937292098999023
V77,210.43607509500941,1.6068756580352783
V78,205.0280320066898,1.2820005416870117
V79,210.52110822022664,1.650381088256836
V80,210.42702808932242,1.052995204925537
V81,210.5383110712674,0.3068833351135254
V82,210.53373879130555,1.138598918914795
V83,210.41054981880748,1.243262767791748
V84,210.5149549422918,1.281505823135376
V85,210.518267287888,1.0405313968658447
V86,205.7786026583115,1.6747996807098389
V87,210.39505085471876,1.5175971984863281
V88,210.42097753365425,1.6434454917907715
V89,210.47812707992372,1.6331970691680908
V90,209.81244057785523,1.6363253593444824
V91,179.36095567464724,1.9186127185821533
V92,208.327098221678,1.3474946022033691
V93,210.53830736146244,0.9938828945159912
V94,210.45613821263078,1.5380079746246338
V95,210.53831107126734,1.0462377071380615
V96,210.533131288658,1.5790810585021973
V97,210.36025336745166,1.1875088214874268
V98,210.47266174336008,1.9175078868865967
V99,210.5378180678641,1.1333589553833008
V100,210.42553109774292,1.3957152366638184
V101,210.33377408670708,1.028106451034546
V102,210.42024128421565,1.4199018478393555
V103,210.4616062309842,1.3106749057769775
V104,210.50398610089562,1.5866827964782715
V105,210.4999859826911,1.1078174114227295
V106,210.53556728079525,1.7373993396759033
V107,210.53831107126737,1.1065337657928467
V108,210.431215473178,1.2558329105377197
V109,208.51114856448726,0.9851360321044922
V110,210.52123491985185,1.745835304260254
V111,210.51673033443086,1.105041742324829
V112,210.3443630094705,1.7262206077575684
V113,210.37463791643003,1.2954847812652588
V114,210.46838726838808,1.0649571418762207
V115,209.9673986894481,1.360759973526001
V116,210.54221311305474,1.28932523727417
V117,210.43578858671052,1.5668847560882568
V118,210.52485531444773,1.6386911869049072
V119,210.51922914058133,1.0661263465881348
V120,210.518497120492,1.6469740867614746
V121,210.5390664067454,1.4257280826568604
V122,210.29754300143134,1.6155002117156982
