Tract,probability
V0,0.05363942520340921
V1,1.0855523929866235
V2,1.0671197669860375
V3,1.0734576486442386
V4,1.0855003217756902
V5,0.9160559827738448
V6,1.0851058252638428
V7,1.0854456776310897
V8,1.0851099014935053
V9,1.0846450299127632
V10,1.0849060146094214
V11,1.0645222447754048
V12,1.0856104247783784
V13,1.085399810466454
V14,1.085280245998993
V15,1.0848540375646754
V16,0.8810822080180154
V17,1.0855299351505396
V18,1.0850793840727977
V19,1.0467256745416942
V20,0.45734236045132937
V21,1.0855947601518952
V22,1.084855232093196
V23,1.0855706092086874
V24,1.0850893470368292
V25,1.0855936308610914
V26,0.9957453149153973
V27,1.0856108922278167
V28,1.0636401843744778
V29,1.0854700221623659
V30,1.0856410165362893
V31,1.0854244915810283
V32,1.0856521552083414
V33,1.0853643972990117
V34,1.0698230945290539
V35,1.0852537320675333
V36,1.0849589487840008
V37,0.8936767903136291
V38,1.084942486222473
V39,1.0854469862795946
V40,1.0853754830615392
V41,1.085616341335402
V42,1.0698898544505515
V43,1.085156445465665
V44,1.034361590410298
V45,1.0854773309083847
V46,1.0852652686394069
V47,1.0855583758792808
V48,1.0855627323248151
V49,1.0539208562629108
V50,1.085613810258813
V51,1.0854184000792766
V52,1.085585036321318
V53,1.0590155498466156
V54,1.0854062886101925
V55,1.0855893848551765
V56,1.059470364754081
V57,0.4607065485852107
V58,1.0854649209981861
V59,1.0757629181239259
V60,0.8803828183148316
V61,1.0854072951467304
V62,1.0784263643913272
V63,0.8968801183145857
V64,1.0856046573205944
V65,1.061748614497168
V66,1.0856105521221675
V67,1.0855021570257848
V68,1.0853541528757362
V69,1.0855481383512369
V70,1.0855293061443059
V71,1.0856106966886896
V72,1.0856404706397955
V73,1.085665633866746
V74,1.085553799596695
V75,1.0529197425273435
V76,1.050030082280976
V77,1.0801154852098882
V78,1.085259906733427
V79,1.0854208547820616
V80,0.4371272874989971
V81,1.0836294682348497
V82,1.0856110728323674
V83,1.0853500512389374
V84,1.0853444724996173
V85,1.0856096900191254
V86,1.0500832709041872
V87,1.085330109068538
V88,1.0855091365205087
V89,1.0854660445751014
V90,1.0855512519908814
V91,1.085529454089281
V92,1.0689304609225245
V93,1.0856040978952897
V94,1.0855752505031353
V95,1.085424954357257
V96,1.0854470755905947
V97,1.0763787380625391
V98,1.0848445003374978
V99,1.084959181841324
V100,1.0856305536993005
V101,1.0856117750787733
V102,1.0854552355238085
V103,1.0854548602493834
V104,1.0853750505949535
V105,1.0848489511531259
V106,1.085221747504461
V107,1.085661564358538
V108,1.0853227840933595
V109,1.0855192863392904
V110,1.0855928901261407
V111,1.0797020219754923
V112,1.0856695481346021
V113,1.08544965850401
V114,1.0852261446215887
V115,1.0850787774453667
V116,1.0602456559285822
V117,1.0855765098631536
V118,1.0855951502390564
V119,1.085533707000538
V120,1.0832895488796725
V121,1.085609250944917
V122,1.08545058551577
