Tract,probability
V0,0.006646399018876859
V1,1.0157056289167423
V2,1.0047017282466397
V3,1.0173340804344297
V4,1.0173612073386953
V5,1.0173786070942217
V6,1.017885823084836
V7,1.017451411399836
V8,0.9907754749098143
V9,1.01205529977982
V10,1.0147497599540114
V11,1.0152362682913454
V12,1.0176984644724325
V13,1.0173393761492728
V14,0.9997295754002573
V15,1.0181016167648254
V16,1.0181016167648254
V17,1.0177435232581178
V18,1.0176206480486596
V19,1.0147536817416418
V20,1.0142387348253064
V21,1.0173894800650856
V22,1.0180285405134346
V23,1.0173423149293996
V24,1.0147453507980042
V25,1.0165669831790474
V26,1.0168258494682736
V27,1.0165789518516002
V28,1.017608605522135
V29,1.017632284881155
V30,1.01786750361933
V31,1.018100714686038
V32,1.018025097724115
V33,1.0174295851640616
V34,1.017702945792301
V35,1.0180292352430467
V36,1.014750012647543
V37,1.000385333724977
V38,1.0036361057719845
V39,1.0181005276170154
V40,1.0180893042586818
V41,1.0181016842038233
V42,1.018094218376634
V43,0.9973300950438387
V44,1.0173566640937666
V45,1.0180538097547889
V46,1.0179920138860872
V47,1.0180446217129606
V48,1.0175682164459863
V49,1.0163820763371245
V50,1.0180736560163872
V51,1.0181124302054123
V52,1.0181016016921596
V53,1.0174445796623208
V54,1.018077078592484
V55,1.0180371777638222
V56,1.0180559523945822
V57,1.01764196451004
V58,1.0145579119212909
V59,1.0037595139567654
V60,1.0179139530277705
V61,1.0176802516686265
V62,1.0180837298490293
V63,1.0174961799939901
V64,1.0174728466713971
V65,1.0170424922705883
V66,1.0180763970809106
V67,1.0175698775536437
V68,1.0176396399205065
V69,1.0181009353471762
V70,1.0166955336618326
V71,0.927708284855892
V72,1.017764748808561
V73,1.0181155758776104
V74,1.0177456131986944
V75,1.0175627502265168
V76,1.0175319722300882
V77,1.0176072335231714
V78,0.9914555208788715
V79,1.0180184288150007
V80,1.0175634848530604
V81,1.0181016167648254
V82,1.0180795065579098
V83,1.0174838007624671
V84,1.0179886733648789
V85,1.0180046908981706
V86,0.9950850607475256
V87,1.0174088523109637
V88,1.0175342261377378
V89,1.0178105846074068
V90,1.0145915196278978
V91,0.8673370562711016
V92,1.0074088389719227
V93,1.018101598825295
V94,1.0177042528845586
V95,1.0181016167648251
V96,1.0180765688530118
V97,1.0172405818528902
V98,1.017784155840294
V99,1.0180992327447418
V100,1.0175562458401717
V101,1.0171125358055952
V102,1.0175306658510614
V103,1.017730694620021
V104,1.0179356312600825
V105,1.017916287859869
V106,1.0180883485976138
V107,1.0181016167648254
V108,1.017583733815122
V109,1.0082988525311023
V110,1.0180190414972847
V111,1.0179972586413444
V112,1.0171637407351417
V113,1.0173101413192733
V114,1.017763485731098
V115,1.0153408516764966
V116,1.0181204858962067
V117,1.017605848052941
V118,1.0180365486653276
V119,1.0180093421361196
V120,1.0180058023013374
V121,1.018105269345999
V122,1.0169373328873772
