Tract,Z_i,time
V0,525.090113269121,11.740375757217407
V1,0,0
V2,517.9176886952284,7.619460821151733
V3,0,0
V4,165.85079921411977,19.90360116958618
V5,375.5243326610075,17.506874799728394
V6,532.0934070761283,10.754112005233765
V7,0,0
V8,515.975627980816,10.733537435531616
V9,391.35217543750616,8.761369228363037
V10,0,0
V11,516.4329803396381,17.14276957511902
V12,532.1145498279539,11.001182079315186
V13,532.0643586133835,15.418183326721191
V14,522.1025366354389,13.17846417427063
V15,410.73861466140386,14.229313850402832
V16,532.0646811712174,15.23844838142395
V17,194.8858571287143,15.764915943145752
V18,501.93289131107093,19.54056715965271
V19,187.622125627799,13.299664735794067
V20,450.8056942515296,20.04546618461609
V21,530.1318638603169,14.764270544052124
V22,521.2045859108235,10.816283226013184
V23,423.50915989817224,15.180561780929565
V24,462.5779014306869,9.981567144393921
V25,189.4291006137791,18.025782823562622
V26,0,0
V27,532.151993484675,13.79805850982666
V28,527.4233413457255,18.33491802215576
V29,498.76383018418846,12.962609767913818
V30,515.1611321175468,17.789742469787598
V31,532.1378403515771,15.315852403640747
V32,532.1067338113805,9.277920007705688
V33,505.86913289800805,16.186283349990845
V34,503.65980140971067,16.01223397254944
V35,0,0
V36,360.4838024035972,14.864037275314331
V37,532.0801428624236,9.735825538635254
V38,515.0128428340815,11.326378583908081
V39,208.05708964305467,16.115898370742798
V40,532.1293849804622,10.888015747070312
V41,356.1908981431368,20.437730073928833
V42,532.1235421418493,17.053817987442017
V43,532.0275627618757,8.850947618484497
V44,450.22967892550673,26.98434281349182
V45,210.12408603519492,13.657220602035522
V46,221.12625095522316,14.134417295455933
V47,532.130286674151,9.620734930038452
V48,532.1316225630444,12.997296810150146
V49,511.3723758276615,12.385206460952759
V50,0,0
V51,0,0
V52,203.32380363062794,13.219054222106934
V53,532.0782552093947,8.374098062515259
V54,530.8857046818514,14.452682733535767
V55,185.82391296021962,8.986558675765991
V56,0,0
V57,531.0749911268479,17.84821915626526
V58,194.35512078629438,22.254186391830444
V59,532.0989759802944,24.91980743408203
V60,531.8522754303843,9.032662391662598
V61,189.22071309922524,14.720887899398804
V62,399.36737390427265,12.933271408081055
V63,0,0
V64,532.1236142697697,14.341025114059448
V65,503.0460462747452,16.897709369659424
V66,526.2356866305278,8.779826879501343
V67,532.0903300678442,9.124581575393677
V68,532.1338062323453,17.216546297073364
V69,532.1105655434425,13.036238193511963
V70,532.1413421375358,8.890531539916992
V71,532.1275276325423,10.734866380691528
V72,530.9086356831198,9.242515087127686
V73,0,0
V74,209.21935543865578,11.728233337402344
V75,532.1106435269096,10.792476177215576
V76,513.1200666483643,17.393898725509644
V77,228.2898615580005,10.259157180786133
V78,424.9305993588018,11.904816150665283
V79,221.04573362928397,17.490769386291504
V80,218.4704682188804,12.908695459365845
V81,531.1173388768015,6.0934882164001465
V82,207.83569307642023,10.560280323028564
V83,214.63502201181768,19.724625825881958
V84,452.38002885276956,17.996098279953003
V85,532.1163545190627,11.504317998886108
V86,532.0996603413122,18.16953182220459
V87,513.7704349972123,11.963731288909912
V88,525.7676242682121,5.612752676010132
V89,154.5686628098573,17.249695777893066
V90,532.1096746129679,13.781190395355225
V91,514.8222888162337,13.047655582427979
V92,284.4250854960043,14.205867767333984
V93,532.1311254646946,7.086667776107788
V94,532.1148414096258,12.120144605636597
V95,0,0
V96,185.78320629585238,15.541585683822632
V97,0,0
V98,0,0
V99,0,0
V100,532.119096749061,13.539761304855347
V101,532.1373051866316,7.410266399383545
V102,0,0
V103,0,0
V104,532.1163270818676,11.679609298706055
V105,0,0
V106,532.1049315480592,11.795367002487183
V107,532.1090760593939,14.974992036819458
V108,396.1420502459265,9.676544666290283
V109,523.0418204803871,19.59485149383545
V110,523.1980119781842,12.249900817871094
V111,266.6580253215323,23.751118659973145
V112,0,0
V113,0,0
V114,0,0
V115,0,0
V116,519.0231721253177,11.400706768035889
V117,478.2469929513322,18.315910816192627
V118,0,0
V119,0,0
V120,187.56447194296322,16.04311776161194
V121,481.61245540171626,12.720580577850342
V122,532.1389309439276,7.007666349411011
